2.002002002002002, 6.0060060060060065, 8.008008008008009, 16.016016016016017, 18.01801801801802, 20.02002002002002, 23.023023023023026, 27.027027027027028, 39.03903903903904, 40.04004004004004, 57.057057057057065, 77.07707707707708, 100.10010010010011, 104.10410410410411, 111.11111111111111, 117.11711711711713, 119.11911911911913, 134.13413413413414, 149.14914914914917, 153.15315315315317, 154.15415415415416, 173.17317317317318, 183.1831831831832, 190.1901901901902, 192.1921921921922, 194.1941941941942, 195.19519519519523, 207.20720720720723, 213.21321321321324, 214.21421421421422, 219.21921921921924, 221.22122122122124, 223.22322322322324, 245.24524524524526, 248.24824824824827, 252.25225225225228, 253.25325325325326, 257.25725725725727, 261.26126126126127, 264.2642642642643, 276.2762762762763, 296.2962962962963, 300.3003003003003, 305.30530530530535, 315.31531531531533, 316.3163163163163, 318.31831831831835, 325.32532532532537, 328.3283283283284, 330.33033033033036, 331.33133133133134, 333.33333333333337, 336.3363363363364, 338.33833833833836, 339.33933933933935, 343.34334334334335, 352.3523523523524, 355.3553553553554, 360.3603603603604, 363.3633633633634, 365.3653653653654, 372.3723723723724, 376.3763763763764, 378.3783783783784, 385.3853853853854, 396.3963963963964, 408.40840840840843, 413.4134134134134, 422.42242242242247, 427.42742742742746, 429.4294294294295, 434.4344344344345, 435.43543543543547, 441.4414414414415, 452.4524524524525, 455.4554554554555, 464.4644644644645, 468.46846846846853, 472.47247247247253, 483.48348348348355, 488.48848848848854, 500.50050050050055, 504.50450450450455, 505.50550550550554, 507.50750750750757, 509.50950950950954, 516.5165165165166, 519.5195195195196, 537.5375375375376, 543.5435435435436, 546.5465465465466, 553.5535535535536, 554.5545545545546, 562.5625625625626, 565.5655655655656, 569.5695695695696, 575.5755755755756, 579.5795795795797, 580.5805805805807, 592.5925925925926, 593.5935935935936, 602.6026026026027, 606.6066066066066, 608.6086086086086, 614.6146146146147, 621.6216216216217, 623.6236236236236, 628.6286286286287, 631.6316316316316, 635.6356356356357, 652.6526526526527, 654.6546546546547, 658.6586586586587, 675.6756756756757, 676.6766766766767, 693.6936936936937, 704.7047047047048, 728.7287287287288, 738.7387387387388, 740.7407407407408, 743.7437437437438, 744.7447447447448, 746.7467467467468, 775.7757757757759, 784.7847847847848, 789.7897897897899, 791.7917917917919, 804.8048048048049, 810.8108108108108, 814.8148148148149, 816.8168168168169, 818.8188188188188, 819.8198198198199, 836.8368368368369, 837.8378378378379, 843.843843843844, 845.8458458458459, 847.8478478478479, 852.852852852853, 870.8708708708709, 877.877877877878, 882.882882882883, 893.893893893894, 900.900900900901, 902.902902902903, 904.904904904905, 906.906906906907, 911.911911911912, 914.914914914915, 915.915915915916, 922.922922922923, 958.958958958959, 970.970970970971, 989.98998998999
2.002002002002002, 6.0060060060060065, 8.008008008008009, 18.01801801801802, 20.02002002002002, 23.023023023023026, 40.04004004004004, 57.057057057057065, 74.07407407407408, 77.07707707707708, 87.0870870870871, 100.10010010010011, 103.10310310310311, 104.10410410410411, 111.11111111111111, 112.11211211211213, 117.11711711711713, 119.11911911911913, 134.13413413413414, 140.14014014014015, 143.14314314314316, 153.15315315315317, 154.15415415415416, 173.17317317317318, 181.1811811811812, 182.1821821821822, 190.1901901901902, 192.1921921921922, 194.1941941941942, 203.20320320320323, 213.21321321321324, 214.21421421421422, 219.21921921921924, 221.22122122122124, 223.22322322322324, 235.23523523523525, 245.24524524524526, 248.24824824824827, 252.25225225225228, 253.25325325325326, 254.25425425425428, 257.25725725725727, 261.26126126126127, 263.2632632632633, 276.2762762762763, 300.3003003003003, 301.30130130130135, 305.30530530530535, 311.31131131131133, 313.31331331331336, 315.31531531531533, 316.3163163163163, 318.31831831831835, 322.32232232232235, 328.3283283283284, 330.33033033033036, 333.33333333333337, 336.3363363363364, 338.33833833833836, 339.33933933933935, 346.34634634634637, 349.3493493493494, 355.3553553553554, 357.3573573573574, 360.3603603603604, 363.3633633633634, 365.3653653653654, 376.3763763763764, 385.3853853853854, 388.3883883883884, 394.39439439439445, 396.3963963963964, 405.4054054054054, 408.40840840840843, 414.41441441441447, 422.42242242242247, 427.42742742742746, 434.4344344344345, 435.43543543543547, 441.4414414414415, 444.44444444444446, 452.4524524524525, 455.4554554554555, 464.4644644644645, 468.46846846846853, 472.47247247247253, 488.48848848848854, 493.49349349349353, 504.50450450450455, 505.50550550550554, 509.50950950950954, 516.5165165165166, 519.5195195195196, 532.5325325325326, 537.5375375375376, 543.5435435435436, 546.5465465465466, 553.5535535535536, 554.5545545545546, 555.5555555555557, 565.5655655655656, 569.5695695695696, 575.5755755755756, 579.5795795795797, 580.5805805805807, 587.5875875875877, 592.5925925925926, 593.5935935935936, 602.6026026026027, 606.6066066066066, 623.6236236236236, 628.6286286286287, 632.6326326326326, 635.6356356356357, 652.6526526526527, 654.6546546546547, 658.6586586586587, 675.6756756756757, 676.6766766766767, 679.6796796796798, 723.7237237237238, 724.7247247247248, 728.7287287287288, 740.7407407407408, 760.7607607607608, 767.7677677677679, 784.7847847847848, 789.7897897897899, 791.7917917917919, 804.8048048048049, 810.8108108108108, 814.8148148148149, 816.8168168168169, 818.8188188188188, 836.8368368368369, 837.8378378378379, 843.843843843844, 845.8458458458459, 847.8478478478479, 856.8568568568569, 860.860860860861, 870.8708708708709, 877.877877877878, 882.882882882883, 893.893893893894, 900.900900900901, 902.902902902903, 903.9039039039039, 904.904904904905, 906.906906906907, 911.911911911912, 914.914914914915, 915.915915915916, 922.922922922923, 937.937937937938, 948.948948948949, 958.958958958959, 970.970970970971, 989.98998998999
