5.005005005005005, 8.008008008008009, 16.016016016016017, 18.01801801801802, 33.033033033033036, 52.052052052052055, 59.05905905905907, 64.06406406406407, 74.07407407407408, 86.0860860860861, 91.0910910910911, 112.11211211211213, 120.12012012012013, 132.13213213213214, 138.13813813813815, 148.14814814814815, 164.1641641641642, 166.1661661661662, 183.1831831831832, 188.1881881881882, 200.20020020020021, 202.20220220220222, 204.20420420420422, 208.20820820820822, 209.20920920920923, 214.21421421421422, 215.21521521521524, 221.22122122122124, 226.22622622622626, 231.23123123123125, 239.23923923923925, 258.2582582582583, 264.2642642642643, 268.2682682682683, 269.2692692692693, 277.2772772772773, 282.2822822822823, 290.29029029029033, 291.2912912912913, 293.29329329329335, 295.2952952952953, 296.2962962962963, 297.29729729729735, 298.29829829829833, 301.30130130130135, 310.31031031031034, 311.31131131131133, 314.31431431431434, 316.3163163163163, 317.31731731731736, 319.31931931931933, 324.3243243243244, 328.3283283283284, 351.35135135135135, 356.3563563563564, 359.3593593593594, 360.3603603603604, 362.3623623623624, 367.3673673673674, 397.3973973973974, 412.41241241241244, 415.41541541541545, 419.41941941941946, 427.42742742742746, 442.4424424424425, 463.4634634634635, 466.4664664664665, 469.4694694694695, 472.47247247247253, 477.4774774774775, 480.48048048048054, 492.49249249249254, 494.4944944944945, 503.50350350350357, 519.5195195195196, 535.5355355355356, 559.5595595595596, 574.5745745745746, 575.5755755755756, 579.5795795795797, 585.5855855855856, 599.5995995995996, 600.6006006006006, 626.6266266266267, 630.6306306306307, 633.6336336336337, 646.6466466466467, 650.6506506506507, 652.6526526526527, 655.6556556556557, 664.6646646646648, 666.6666666666667, 670.6706706706707, 675.6756756756757, 678.6786786786787, 683.6836836836837, 687.6876876876878, 699.6996996996997, 708.7087087087087, 715.7157157157158, 722.7227227227228, 733.7337337337337, 734.7347347347348, 735.7357357357358, 736.7367367367368, 743.7437437437438, 756.7567567567568, 774.7747747747749, 776.7767767767768, 788.7887887887889, 793.7937937937938, 804.8048048048049, 806.8068068068069, 819.8198198198199, 820.8208208208209, 823.8238238238239, 832.8328328328329, 849.8498498498499, 851.851851851852, 872.8728728728729, 875.875875875876, 888.8888888888889, 893.893893893894, 896.896896896897, 898.898898898899, 916.916916916917, 920.920920920921, 927.927927927928, 929.92992992993, 938.938938938939, 949.94994994995, 950.950950950951, 960.9609609609611, 980.980980980981, 981.981981981982, 992.9929929929931
5.005005005005005, 8.008008008008009, 16.016016016016017, 17.017017017017018, 18.01801801801802, 34.034034034034036, 38.03803803803804, 56.056056056056065, 59.05905905905907, 86.0860860860861, 91.0910910910911, 101.10110110110111, 120.12012012012013, 123.12312312312314, 132.13213213213214, 138.13813813813815, 139.13913913913916, 146.14614614614615, 148.14814814814815, 153.15315315315317, 158.15815815815816, 164.1641641641642, 166.1661661661662, 174.1741741741742, 183.1831831831832, 188.1881881881882, 202.20220220220222, 204.20420420420422, 208.20820820820822, 209.20920920920923, 221.22122122122124, 226.22622622622626, 231.23123123123125, 239.23923923923925, 247.24724724724726, 258.2582582582583, 264.2642642642643, 269.2692692692693, 290.29029029029033, 292.2922922922923, 295.2952952952953, 296.2962962962963, 298.29829829829833, 301.30130130130135, 310.31031031031034, 311.31131131131133, 314.31431431431434, 316.3163163163163, 317.31731731731736, 346.34634634634637, 351.35135135135135, 353.3533533533534, 359.3593593593594, 360.3603603603604, 362.3623623623624, 363.3633633633634, 381.3813813813814, 397.3973973973974, 398.39839839839846, 409.4094094094094, 412.41241241241244, 415.41541541541545, 419.41941941941946, 427.42742742742746, 434.4344344344345, 442.4424424424425, 444.44444444444446, 463.4634634634635, 477.4774774774775, 480.48048048048054, 494.4944944944945, 502.5025025025025, 503.50350350350357, 507.50750750750757, 519.5195195195196, 535.5355355355356, 551.5515515515516, 559.5595595595596, 569.5695695695696, 574.5745745745746, 575.5755755755756, 579.5795795795797, 595.5955955955957, 598.5985985985986, 600.6006006006006, 623.6236236236236, 626.6266266266267, 630.6306306306307, 633.6336336336337, 646.6466466466467, 650.6506506506507, 652.6526526526527, 655.6556556556557, 664.6646646646648, 678.6786786786787, 682.6826826826828, 700.7007007007007, 701.7017017017017, 705.7057057057058, 706.7067067067068, 708.7087087087087, 715.7157157157158, 722.7227227227228, 733.7337337337337, 734.7347347347348, 736.7367367367368, 743.7437437437438, 750.7507507507509, 774.7747747747749, 776.7767767767768, 793.7937937937938, 795.7957957957958, 804.8048048048049, 820.8208208208209, 830.8308308308309, 832.8328328328329, 859.85985985986, 866.866866866867, 870.8708708708709, 872.8728728728729, 877.877877877878, 883.883883883884, 888.8888888888889, 889.88988988989, 893.893893893894, 895.8958958958959, 896.896896896897, 898.898898898899, 907.907907907908, 920.920920920921, 927.927927927928, 929.92992992993, 938.938938938939, 949.94994994995, 950.950950950951, 953.953953953954, 962.962962962963, 965.965965965966, 973.973973973974, 979.97997997998, 983.9839839839841, 992.9929929929931
