0.0, 2.002002002002002, 13.013013013013014, 19.01901901901902, 23.023023023023026, 30.030030030030034, 37.03703703703704, 48.04804804804805, 65.06506506506507, 72.07207207207207, 81.0810810810811, 83.0830830830831, 91.0910910910911, 94.0940940940941, 101.10110110110111, 109.10910910910911, 111.11111111111111, 127.12712712712714, 128.12812812812814, 129.12912912912915, 134.13413413413414, 155.15515515515517, 162.1621621621622, 167.16716716716718, 193.19319319319322, 195.19519519519523, 196.1961961961962, 197.19719719719723, 204.20420420420422, 210.21021021021022, 227.22722722722725, 230.23023023023026, 243.24324324324326, 246.24624624624627, 248.24824824824827, 267.2672672672673, 278.2782782782783, 280.2802802802803, 282.2822822822823, 286.2862862862863, 292.2922922922923, 297.29729729729735, 301.30130130130135, 306.30630630630634, 315.31531531531533, 317.31731731731736, 318.31831831831835, 326.32632632632635, 332.3323323323324, 337.3373373373374, 339.33933933933935, 356.3563563563564, 359.3593593593594, 368.3683683683684, 369.3693693693694, 376.3763763763764, 378.3783783783784, 390.39039039039045, 391.39139139139144, 400.40040040040043, 418.41841841841847, 423.42342342342346, 426.4264264264265, 429.4294294294295, 433.4334334334335, 449.4494494494495, 459.4594594594595, 463.4634634634635, 470.4704704704705, 474.4744744744745, 476.47647647647653, 500.50050050050055, 506.5065065065065, 555.5555555555557, 576.5765765765766, 584.5845845845846, 593.5935935935936, 595.5955955955957, 598.5985985985986, 610.6106106106107, 611.6116116116117, 616.6166166166166, 626.6266266266267, 627.6276276276277, 632.6326326326326, 634.6346346346347, 635.6356356356357, 639.6396396396397, 640.6406406406406, 643.6436436436437, 645.6456456456457, 648.6486486486488, 670.6706706706707, 682.6826826826828, 685.6856856856857, 687.6876876876878, 688.6886886886888, 696.6966966966968, 698.6986986986988, 703.7037037037038, 704.7047047047048, 717.7177177177177, 726.7267267267268, 730.7307307307308, 734.7347347347348, 747.7477477477478, 766.7667667667669, 767.7677677677679, 773.7737737737739, 777.7777777777778, 786.7867867867868, 807.8078078078079, 809.8098098098098, 825.8258258258259, 828.8288288288289, 831.8318318318319, 840.8408408408409, 844.8448448448449, 845.8458458458459, 846.8468468468469, 852.852852852853, 855.8558558558559, 870.8708708708709, 873.873873873874, 879.8798798798799, 884.884884884885, 895.8958958958959, 899.8998998999, 904.904904904905, 908.908908908909, 910.910910910911, 915.915915915916, 927.927927927928, 933.933933933934, 935.9359359359361, 938.938938938939, 951.9519519519521, 953.953953953954, 961.9619619619621, 970.970970970971, 981.981981981982, 983.9839839839841, 984.9849849849851, 992.9929929929931
0.0, 2.002002002002002, 19.01901901901902, 23.023023023023026, 34.034034034034036, 37.03703703703704, 48.04804804804805, 65.06506506506507, 72.07207207207207, 73.07307307307308, 75.07507507507508, 79.07907907907908, 83.0830830830831, 91.0910910910911, 95.0950950950951, 101.10110110110111, 123.12312312312314, 127.12712712712714, 130.13013013013014, 134.13413413413414, 140.14014014014015, 155.15515515515517, 167.16716716716718, 180.1801801801802, 195.19519519519523, 197.19719719719723, 210.21021021021022, 227.22722722722725, 241.24124124124126, 243.24324324324326, 246.24624624624627, 253.25325325325326, 267.2672672672673, 277.2772772772773, 278.2782782782783, 292.2922922922923, 297.29729729729735, 298.29829829829833, 301.30130130130135, 315.31531531531533, 317.31731731731736, 318.31831831831835, 326.32632632632635, 332.3323323323324, 339.33933933933935, 340.3403403403404, 356.3563563563564, 359.3593593593594, 368.3683683683684, 369.3693693693694, 375.3753753753754, 376.3763763763764, 378.3783783783784, 393.3933933933934, 423.42342342342346, 429.4294294294295, 433.4334334334335, 436.43643643643645, 442.4424424424425, 459.4594594594595, 470.4704704704705, 474.4744744744745, 491.49149149149156, 500.50050050050055, 506.5065065065065, 514.5145145145145, 544.5445445445446, 553.5535535535536, 555.5555555555557, 563.5635635635637, 566.5665665665666, 584.5845845845846, 595.5955955955957, 598.5985985985986, 610.6106106106107, 616.6166166166166, 626.6266266266267, 632.6326326326326, 634.6346346346347, 635.6356356356357, 639.6396396396397, 640.6406406406406, 643.6436436436437, 645.6456456456457, 648.6486486486488, 652.6526526526527, 670.6706706706707, 675.6756756756757, 682.6826826826828, 685.6856856856857, 696.6966966966968, 698.6986986986988, 711.7117117117118, 717.7177177177177, 724.7247247247248, 730.7307307307308, 734.7347347347348, 747.7477477477478, 766.7667667667669, 767.7677677677679, 773.7737737737739, 786.7867867867868, 794.7947947947948, 804.8048048048049, 807.8078078078079, 809.8098098098098, 817.8178178178179, 820.8208208208209, 828.8288288288289, 831.8318318318319, 840.8408408408409, 842.842842842843, 844.8448448448449, 845.8458458458459, 847.8478478478479, 852.852852852853, 855.8558558558559, 870.8708708708709, 884.884884884885, 894.894894894895, 895.8958958958959, 903.9039039039039, 908.908908908909, 910.910910910911, 915.915915915916, 920.920920920921, 925.925925925926, 927.927927927928, 933.933933933934, 935.9359359359361, 938.938938938939, 951.9519519519521, 953.953953953954, 961.9619619619621, 981.981981981982, 983.9839839839841, 984.9849849849851, 992.9929929929931
