5.8169,5.5371,5.571,5.8575,5.5818,5.3621,5.8542,5.6053,5.7312,5.5046
5.9304,5.4257,5.7777,5.6578,5.7437,5.5356,5.6256,5.6199,5.7064,5.6576
5.6459,5.6014,5.6229,5.6707,6.1641,5.5593,5.6131,5.5946,5.6466,5.9924
5.6304,5.6508,5.6186,5.8507,5.6223,6.0036,5.8274,5.762,5.9701,5.8411
5.9987,5.6741,5.6264,5.5289,6.0933,5.6556,5.9524,5.722,5.6472,5.7617
5.8822,5.3669,5.5292,5.8955,5.6058,5.7997,5.9854,5.8951,5.6259,5.7852
6.0086,5.7865,5.8397,6.5169,5.8333,5.7087,6.2783,5.4194,5.9679,5.7526
5.765,5.4937,5.9771,5.6776,5.643,5.7059,5.6987,5.8364,5.777,5.8901
5.7935,5.7407,5.704,5.9219,5.7668,5.7437,5.6793,5.7547,5.8712,5.6111
5.8206,5.6021,5.6716,5.7763,5.7274,6.001,6.0072,5.9882,5.7028,5.8746
