0.0, 7.007007007007008, 10.01001001001001, 24.024024024024026, 31.031031031031034, 37.03703703703704, 44.04404404404405, 45.04504504504505, 48.04804804804805, 52.052052052052055, 61.06106106106107, 78.07807807807808, 83.0830830830831, 85.0850850850851, 86.0860860860861, 91.0910910910911, 93.0930930930931, 101.10110110110111, 114.11411411411413, 120.12012012012013, 132.13213213213214, 139.13913913913916, 143.14314314314316, 164.1641641641642, 165.16516516516518, 172.1721721721722, 180.1801801801802, 184.1841841841842, 188.1881881881882, 191.1911911911912, 199.19919919919923, 200.20020020020021, 204.20420420420422, 205.20520520520523, 208.20820820820822, 214.21421421421422, 220.22022022022023, 222.22222222222223, 223.22322322322324, 231.23123123123125, 232.23223223223226, 234.23423423423426, 237.23723723723725, 241.24124124124126, 256.2562562562563, 257.25725725725727, 258.2582582582583, 262.2622622622623, 266.2662662662663, 267.2672672672673, 269.2692692692693, 273.2732732732733, 282.2822822822823, 286.2862862862863, 289.28928928928934, 291.2912912912913, 297.29729729729735, 300.3003003003003, 304.3043043043043, 315.31531531531533, 323.32332332332334, 325.32532532532537, 333.33333333333337, 334.33433433433436, 352.3523523523524, 356.3563563563564, 370.3703703703704, 378.3783783783784, 379.37937937937943, 403.40340340340344, 422.42242242242247, 423.42342342342346, 424.42442442442444, 431.43143143143146, 433.4334334334335, 435.43543543543547, 437.4374374374375, 442.4424424424425, 445.4454454454455, 446.4464464464465, 448.4484484484485, 451.4514514514515, 458.4584584584585, 463.4634634634635, 467.4674674674675, 468.46846846846853, 480.48048048048054, 482.4824824824825, 483.48348348348355, 487.48748748748756, 498.4984984984985, 503.50350350350357, 521.5215215215215, 524.5245245245246, 534.5345345345346, 556.5565565565566, 587.5875875875877, 593.5935935935936, 597.5975975975977, 600.6006006006006, 605.6056056056057, 612.6126126126127, 613.6136136136137, 621.6216216216217, 623.6236236236236, 624.6246246246246, 630.6306306306307, 634.6346346346347, 635.6356356356357, 662.6626626626627, 670.6706706706707, 677.6776776776777, 678.6786786786787, 683.6836836836837, 690.6906906906908, 702.7027027027027, 710.7107107107108, 721.7217217217218, 736.7367367367368, 742.7427427427428, 753.7537537537538, 763.7637637637638, 776.7767767767768, 777.7777777777778, 782.7827827827829, 786.7867867867868, 790.7907907907909, 802.8028028028028, 816.8168168168169, 817.8178178178179, 820.8208208208209, 823.8238238238239, 837.8378378378379, 844.8448448448449, 845.8458458458459, 846.8468468468469, 852.852852852853, 868.868868868869, 870.8708708708709, 871.8718718718719, 872.8728728728729, 877.877877877878, 898.898898898899, 905.905905905906, 912.912912912913, 922.922922922923, 929.92992992993, 932.932932932933, 943.9439439439441, 959.9599599599601, 965.965965965966, 979.97997997998, 981.981981981982, 983.9839839839841, 987.987987987988, 993.9939939939941
0.0, 1.001001001001001, 32.032032032032035, 37.03703703703704, 39.03903903903904, 41.04104104104105, 48.04804804804805, 53.053053053053056, 54.054054054054056, 55.05505505505506, 70.07007007007007, 85.0850850850851, 93.0930930930931, 96.0960960960961, 105.10510510510511, 114.11411411411413, 120.12012012012013, 129.12912912912915, 132.13213213213214, 133.13313313313316, 141.14114114114116, 148.14814814814815, 151.15115115115117, 155.15515515515517, 161.16116116116117, 166.1661661661662, 167.16716716716718, 168.1681681681682, 169.16916916916918, 181.1811811811812, 183.1831831831832, 185.1851851851852, 186.1861861861862, 188.1881881881882, 199.19919919919923, 202.20220220220222, 210.21021021021022, 215.21521521521524, 216.21621621621622, 220.22022022022023, 221.22122122122124, 223.22322322322324, 226.22622622622626, 227.22722722722725, 228.22822822822826, 231.23123123123125, 234.23423423423426, 235.23523523523525, 241.24124124124126, 243.24324324324326, 247.24724724724726, 251.25125125125126, 252.25225225225228, 253.25325325325326, 269.2692692692693, 290.29029029029033, 328.3283283283284, 335.33533533533534, 339.33933933933935, 350.35035035035037, 358.3583583583584, 369.3693693693694, 388.3883883883884, 392.3923923923924, 404.40440440440443, 406.40640640640646, 410.41041041041046, 415.41541541541545, 416.41641641641644, 421.4214214214215, 424.42442442442444, 444.44444444444446, 447.4474474474475, 450.4504504504505, 464.4644644644645, 471.4714714714715, 482.4824824824825, 483.48348348348355, 486.4864864864865, 492.49249249249254, 505.50550550550554, 508.50850850850856, 514.5145145145145, 520.5205205205206, 522.5225225225225, 523.5235235235235, 528.5285285285286, 542.5425425425426, 555.5555555555557, 558.5585585585586, 562.5625625625626, 568.5685685685686, 575.5755755755756, 584.5845845845846, 587.5875875875877, 596.5965965965967, 622.6226226226227, 626.6266266266267, 634.6346346346347, 642.6426426426427, 656.6566566566568, 657.6576576576578, 671.6716716716717, 677.6776776776777, 679.6796796796798, 683.6836836836837, 708.7087087087087, 718.7187187187188, 719.7197197197198, 728.7287287287288, 745.7457457457458, 757.7577577577579, 768.7687687687688, 776.7767767767768, 780.7807807807809, 781.7817817817819, 786.7867867867868, 788.7887887887889, 793.7937937937938, 797.7977977977979, 802.8028028028028, 803.8038038038039, 810.8108108108108, 816.8168168168169, 822.8228228228229, 827.827827827828, 842.842842842843, 845.8458458458459, 846.8468468468469, 847.8478478478479, 860.860860860861, 885.885885885886, 891.891891891892, 899.8998998999, 901.901901901902, 909.90990990991, 921.921921921922, 928.928928928929, 931.931931931932, 935.9359359359361, 944.9449449449451, 948.948948948949, 950.950950950951, 957.957957957958, 960.9609609609611, 971.971971971972, 975.9759759759761, 984.9849849849851, 994.9949949949951
