4.004004004004004, 6.0060060060060065, 16.016016016016017, 17.017017017017018, 19.01901901901902, 31.031031031031034, 40.04004004004004, 42.04204204204205, 49.04904904904905, 57.057057057057065, 74.07407407407408, 80.08008008008008, 81.0810810810811, 98.0980980980981, 99.0990990990991, 102.10210210210211, 114.11411411411413, 122.12212212212214, 123.12312312312314, 134.13413413413414, 150.15015015015015, 152.15215215215215, 155.15515515515517, 160.16016016016016, 167.16716716716718, 177.17717717717719, 192.1921921921922, 199.19919919919923, 207.20720720720723, 209.20920920920923, 211.21121121121124, 213.21321321321324, 224.22422422422426, 231.23123123123125, 240.24024024024027, 244.24424424424427, 254.25425425425428, 258.2582582582583, 260.2602602602603, 263.2632632632633, 270.2702702702703, 274.2742742742743, 289.28928928928934, 326.32632632632635, 331.33133133133134, 340.3403403403404, 351.35135135135135, 361.3613613613614, 367.3673673673674, 375.3753753753754, 377.3773773773774, 382.3823823823824, 391.39139139139144, 394.39439439439445, 400.40040040040043, 417.4174174174175, 420.42042042042044, 440.44044044044045, 447.4474474474475, 460.4604604604605, 462.4624624624625, 464.4644644644645, 467.4674674674675, 470.4704704704705, 475.4754754754755, 476.47647647647653, 478.4784784784785, 483.48348348348355, 491.49149149149156, 499.49949949949956, 505.50550550550554, 509.50950950950954, 514.5145145145145, 517.5175175175176, 530.5305305305305, 534.5345345345346, 556.5565565565566, 561.5615615615616, 578.5785785785787, 587.5875875875877, 589.5895895895897, 600.6006006006006, 612.6126126126127, 625.6256256256257, 627.6276276276277, 638.6386386386387, 640.6406406406406, 641.6416416416417, 642.6426426426427, 658.6586586586587, 671.6716716716717, 674.6746746746747, 682.6826826826828, 685.6856856856857, 708.7087087087087, 727.7277277277278, 728.7287287287288, 731.7317317317318, 737.7377377377378, 743.7437437437438, 780.7807807807809, 785.7857857857858, 786.7867867867868, 789.7897897897899, 796.7967967967969, 804.8048048048049, 807.8078078078079, 813.8138138138139, 815.8158158158159, 820.8208208208209, 829.8298298298299, 833.8338338338339, 850.850850850851, 862.8628628628629, 863.8638638638639, 868.868868868869, 895.8958958958959, 903.9039039039039, 908.908908908909, 911.911911911912, 913.913913913914, 920.920920920921, 924.924924924925, 935.9359359359361, 939.93993993994, 941.941941941942, 948.948948948949, 959.9599599599601, 965.965965965966, 967.9679679679681, 983.9839839839841, 989.98998998999
14.014014014014016, 26.026026026026027, 30.030030030030034, 35.03503503503504, 54.054054054054056, 57.057057057057065, 71.07107107107107, 78.07807807807808, 105.10510510510511, 109.10910910910911, 123.12312312312314, 125.12512512512514, 128.12812812812814, 132.13213213213214, 135.13513513513516, 144.14414414414415, 155.15515515515517, 159.15915915915917, 162.1621621621622, 164.1641641641642, 183.1831831831832, 184.1841841841842, 187.1871871871872, 192.1921921921922, 193.19319319319322, 194.1941941941942, 200.20020020020021, 203.20320320320323, 209.20920920920923, 228.22822822822826, 234.23423423423426, 241.24124124124126, 243.24324324324326, 245.24524524524526, 255.25525525525526, 256.2562562562563, 269.2692692692693, 272.2722722722723, 289.28928928928934, 291.2912912912913, 300.3003003003003, 310.31031031031034, 317.31731731731736, 323.32332332332334, 325.32532532532537, 327.32732732732734, 328.3283283283284, 334.33433433433436, 355.3553553553554, 356.3563563563564, 380.3803803803804, 388.3883883883884, 396.3963963963964, 398.39839839839846, 407.40740740740745, 409.4094094094094, 410.41041041041046, 412.41241241241244, 415.41541541541545, 417.4174174174175, 427.42742742742746, 432.43243243243245, 433.4334334334335, 436.43643643643645, 438.4384384384385, 452.4524524524525, 454.4544544544545, 477.4774774774775, 494.4944944944945, 496.49649649649655, 498.4984984984985, 516.5165165165166, 521.5215215215215, 523.5235235235235, 525.5255255255256, 532.5325325325326, 549.5495495495496, 553.5535535535536, 563.5635635635637, 566.5665665665666, 569.5695695695696, 570.5705705705706, 573.5735735735736, 575.5755755755756, 576.5765765765766, 579.5795795795797, 581.5815815815816, 586.5865865865867, 588.5885885885887, 589.5895895895897, 596.5965965965967, 603.6036036036037, 610.6106106106107, 620.6206206206207, 621.6216216216217, 625.6256256256257, 635.6356356356357, 638.6386386386387, 651.6516516516517, 660.6606606606607, 666.6666666666667, 672.6726726726728, 677.6776776776777, 689.6896896896898, 694.6946946946947, 702.7027027027027, 705.7057057057058, 713.7137137137138, 719.7197197197198, 723.7237237237238, 734.7347347347348, 737.7377377377378, 745.7457457457458, 746.7467467467468, 751.7517517517518, 752.7527527527528, 754.7547547547548, 757.7577577577579, 764.7647647647648, 768.7687687687688, 770.7707707707708, 781.7817817817819, 782.7827827827829, 793.7937937937938, 801.8018018018018, 808.8088088088089, 812.8128128128129, 816.8168168168169, 820.8208208208209, 823.8238238238239, 836.8368368368369, 844.8448448448449, 858.858858858859, 859.85985985986, 868.868868868869, 873.873873873874, 874.874874874875, 879.8798798798799, 880.8808808808809, 884.884884884885, 889.88988988989, 890.890890890891, 897.897897897898, 902.902902902903, 906.906906906907, 913.913913913914, 923.923923923924, 926.926926926927, 927.927927927928, 930.930930930931, 952.9529529529531, 958.958958958959, 961.9619619619621, 964.964964964965, 974.9749749749751, 975.9759759759761, 978.9789789789791, 980.980980980981, 985.9859859859861, 986.9869869869871, 987.987987987988, 988.988988988989, 992.9929929929931
