10.01001001001001, 21.021021021021024, 23.023023023023026, 27.027027027027028, 34.034034034034036, 35.03503503503504, 53.053053053053056, 56.056056056056065, 58.058058058058066, 62.06206206206207, 63.06306306306307, 67.06706706706707, 80.08008008008008, 100.10010010010011, 101.10110110110111, 103.10310310310311, 105.10510510510511, 109.10910910910911, 119.11911911911913, 123.12312312312314, 126.12612612612614, 145.14514514514516, 146.14614614614615, 150.15015015015015, 151.15115115115117, 153.15315315315317, 156.15615615615616, 170.1701701701702, 186.1861861861862, 189.1891891891892, 191.1911911911912, 196.1961961961962, 201.20120120120123, 217.21721721721724, 240.24024024024027, 246.24624624624627, 252.25225225225228, 256.2562562562563, 258.2582582582583, 267.2672672672673, 271.2712712712713, 283.2832832832833, 294.29429429429433, 296.2962962962963, 299.2992992992993, 308.3083083083083, 322.32232232232235, 323.32332332332334, 333.33333333333337, 337.3373373373374, 344.3443443443444, 357.3573573573574, 358.3583583583584, 376.3763763763764, 378.3783783783784, 392.3923923923924, 398.39839839839846, 408.40840840840843, 413.4134134134134, 422.42242242242247, 423.42342342342346, 425.4254254254255, 443.44344344344347, 461.4614614614615, 467.4674674674675, 473.4734734734735, 476.47647647647653, 493.49349349349353, 505.50550550550554, 519.5195195195196, 533.5335335335336, 548.5485485485486, 551.5515515515516, 552.5525525525526, 556.5565565565566, 557.5575575575576, 558.5585585585586, 559.5595595595596, 568.5685685685686, 575.5755755755756, 581.5815815815816, 582.5825825825826, 588.5885885885887, 589.5895895895897, 590.5905905905906, 597.5975975975977, 613.6136136136137, 625.6256256256257, 626.6266266266267, 630.6306306306307, 641.6416416416417, 660.6606606606607, 665.6656656656658, 669.6696696696697, 671.6716716716717, 678.6786786786787, 681.6816816816818, 682.6826826826828, 685.6856856856857, 686.6866866866867, 693.6936936936937, 710.7107107107108, 717.7177177177177, 720.7207207207208, 733.7337337337337, 739.7397397397398, 740.7407407407408, 741.7417417417419, 746.7467467467468, 750.7507507507509, 759.7597597597598, 762.7627627627628, 763.7637637637638, 768.7687687687688, 777.7777777777778, 783.7837837837839, 786.7867867867868, 797.7977977977979, 800.8008008008009, 804.8048048048049, 811.8118118118119, 824.8248248248249, 829.8298298298299, 830.8308308308309, 831.8318318318319, 834.834834834835, 835.835835835836, 837.8378378378379, 841.8418418418419, 844.8448448448449, 852.852852852853, 854.8548548548549, 871.8718718718719, 875.875875875876, 877.877877877878, 885.885885885886, 888.8888888888889, 890.890890890891, 891.891891891892, 893.893893893894, 903.9039039039039, 911.911911911912, 914.914914914915, 917.917917917918, 926.926926926927, 928.928928928929, 945.945945945946, 954.954954954955, 959.9599599599601, 961.9619619619621, 966.9669669669671, 979.97997997998, 992.9929929929931
3.0030030030030033, 5.005005005005005, 8.008008008008009, 17.017017017017018, 24.024024024024026, 38.03803803803804, 47.04704704704705, 72.07207207207207, 78.07807807807808, 92.0920920920921, 99.0990990990991, 114.11411411411413, 122.12212212212214, 132.13213213213214, 136.13613613613614, 142.14214214214215, 144.14414414414415, 159.15915915915917, 162.1621621621622, 163.16316316316318, 178.1781781781782, 179.1791791791792, 182.1821821821822, 184.1841841841842, 189.1891891891892, 207.20720720720723, 215.21521521521524, 219.21921921921924, 232.23223223223226, 235.23523523523525, 238.23823823823827, 247.24724724724726, 252.25225225225228, 256.2562562562563, 262.2622622622623, 263.2632632632633, 272.2722722722723, 282.2822822822823, 290.29029029029033, 291.2912912912913, 295.2952952952953, 304.3043043043043, 327.32732732732734, 329.32932932932937, 335.33533533533534, 349.3493493493494, 350.35035035035037, 355.3553553553554, 370.3703703703704, 374.3743743743744, 375.3753753753754, 376.3763763763764, 381.3813813813814, 392.3923923923924, 401.4014014014014, 406.40640640640646, 407.40740740740745, 411.41141141141145, 416.41641641641644, 433.4334334334335, 435.43543543543547, 442.4424424424425, 444.44444444444446, 462.4624624624625, 466.4664664664665, 484.48448448448454, 489.48948948948953, 491.49149149149156, 496.49649649649655, 502.5025025025025, 505.50550550550554, 508.50850850850856, 510.5105105105105, 517.5175175175176, 518.5185185185186, 525.5255255255256, 527.5275275275276, 545.5455455455456, 547.5475475475477, 550.5505505505506, 554.5545545545546, 556.5565565565566, 563.5635635635637, 567.5675675675676, 569.5695695695696, 572.5725725725727, 577.5775775775776, 578.5785785785787, 579.5795795795797, 581.5815815815816, 583.5835835835836, 587.5875875875877, 590.5905905905906, 595.5955955955957, 597.5975975975977, 599.5995995995996, 610.6106106106107, 615.6156156156156, 622.6226226226227, 629.6296296296297, 636.6366366366367, 637.6376376376377, 645.6456456456457, 652.6526526526527, 655.6556556556557, 670.6706706706707, 676.6766766766767, 678.6786786786787, 689.6896896896898, 691.6916916916917, 692.6926926926927, 695.6956956956958, 700.7007007007007, 729.7297297297298, 734.7347347347348, 737.7377377377378, 744.7447447447448, 749.7497497497499, 751.7517517517518, 773.7737737737739, 780.7807807807809, 784.7847847847848, 787.7877877877878, 796.7967967967969, 800.8008008008009, 808.8088088088089, 812.8128128128129, 813.8138138138139, 820.8208208208209, 825.8258258258259, 851.851851851852, 857.8578578578579, 866.866866866867, 868.868868868869, 874.874874874875, 882.882882882883, 883.883883883884, 904.904904904905, 905.905905905906, 910.910910910911, 913.913913913914, 921.921921921922, 924.924924924925, 935.9359359359361, 936.9369369369371, 938.938938938939, 940.940940940941, 941.941941941942, 942.942942942943, 957.957957957958, 960.9609609609611, 963.963963963964, 965.965965965966, 970.970970970971, 974.9749749749751, 978.9789789789791, 982.9829829829831, 988.988988988989, 992.9929929929931, 997.9979979979981
