12.012012012012013, 19.01901901901902, 23.023023023023026, 36.03603603603604, 37.03703703703704, 39.03903903903904, 41.04104104104105, 52.052052052052055, 62.06206206206207, 64.06406406406407, 70.07007007007007, 73.07307307307308, 74.07407407407408, 102.10210210210211, 116.11611611611613, 120.12012012012013, 135.13513513513516, 162.1621621621622, 167.16716716716718, 170.1701701701702, 177.17717717717719, 179.1791791791792, 183.1831831831832, 186.1861861861862, 194.1941941941942, 195.19519519519523, 200.20020020020021, 202.20220220220222, 234.23423423423426, 245.24524524524526, 262.2622622622623, 291.2912912912913, 299.2992992992993, 306.30630630630634, 313.31331331331336, 326.32632632632635, 328.3283283283284, 329.32932932932937, 349.3493493493494, 364.3643643643644, 367.3673673673674, 375.3753753753754, 376.3763763763764, 378.3783783783784, 389.3893893893894, 390.39039039039045, 405.4054054054054, 420.42042042042044, 421.4214214214215, 444.44444444444446, 445.4454454454455, 456.4564564564565, 481.4814814814815, 491.49149149149156, 496.49649649649655, 499.49949949949956, 508.50850850850856, 512.5125125125126, 517.5175175175176, 527.5275275275276, 528.5285285285286, 535.5355355355356, 546.5465465465466, 549.5495495495496, 559.5595595595596, 561.5615615615616, 574.5745745745746, 584.5845845845846, 605.6056056056057, 606.6066066066066, 621.6216216216217, 628.6286286286287, 636.6366366366367, 641.6416416416417, 643.6436436436437, 650.6506506506507, 654.6546546546547, 667.6676676676677, 674.6746746746747, 676.6766766766767, 679.6796796796798, 688.6886886886888, 697.6976976976978, 705.7057057057058, 712.7127127127128, 714.7147147147148, 717.7177177177177, 735.7357357357358, 761.7617617617618, 763.7637637637638, 764.7647647647648, 771.7717717717718, 778.7787787787788, 780.7807807807809, 787.7877877877878, 789.7897897897899, 800.8008008008009, 807.8078078078079, 820.8208208208209, 829.8298298298299, 844.8448448448449, 852.852852852853, 859.85985985986, 871.8718718718719, 880.8808808808809, 885.885885885886, 893.893893893894, 898.898898898899, 919.91991991992, 921.921921921922, 925.925925925926, 928.928928928929, 930.930930930931, 935.9359359359361, 940.940940940941, 947.947947947948, 949.94994994995, 966.9669669669671, 968.9689689689691, 984.9849849849851, 988.988988988989, 993.9939939939941
6.0060060060060065, 22.022022022022025, 23.023023023023026, 31.031031031031034, 43.04304304304305, 53.053053053053056, 61.06106106106107, 65.06506506506507, 68.06806806806807, 72.07207207207207, 77.07707707707708, 80.08008008008008, 83.0830830830831, 95.0950950950951, 98.0980980980981, 100.10010010010011, 106.10610610610611, 112.11211211211213, 113.11311311311313, 114.11411411411413, 121.12112112112113, 129.12912912912915, 131.13113113113116, 132.13213213213214, 137.13713713713716, 148.14814814814815, 160.16016016016016, 168.1681681681682, 176.1761761761762, 181.1811811811812, 185.1851851851852, 186.1861861861862, 189.1891891891892, 196.1961961961962, 198.1981981981982, 204.20420420420422, 211.21121121121124, 215.21521521521524, 220.22022022022023, 230.23023023023026, 240.24024024024027, 241.24124124124126, 253.25325325325326, 268.2682682682683, 270.2702702702703, 275.2752752752753, 278.2782782782783, 279.2792792792793, 283.2832832832833, 284.2842842842843, 289.28928928928934, 315.31531531531533, 319.31931931931933, 322.32232232232235, 328.3283283283284, 340.3403403403404, 341.3413413413414, 342.34234234234236, 344.3443443443444, 348.3483483483484, 350.35035035035037, 352.3523523523524, 353.3533533533534, 366.3663663663664, 369.3693693693694, 380.3803803803804, 407.40740740740745, 408.40840840840843, 412.41241241241244, 420.42042042042044, 426.4264264264265, 428.42842842842845, 430.4304304304305, 441.4414414414415, 456.4564564564565, 461.4614614614615, 465.4654654654655, 470.4704704704705, 472.47247247247253, 481.4814814814815, 489.48948948948953, 492.49249249249254, 494.4944944944945, 495.49549549549556, 508.50850850850856, 521.5215215215215, 525.5255255255256, 527.5275275275276, 532.5325325325326, 533.5335335335336, 535.5355355355356, 540.5405405405406, 543.5435435435436, 545.5455455455456, 548.5485485485486, 557.5575575575576, 561.5615615615616, 568.5685685685686, 569.5695695695696, 570.5705705705706, 574.5745745745746, 575.5755755755756, 581.5815815815816, 583.5835835835836, 586.5865865865867, 587.5875875875877, 589.5895895895897, 593.5935935935936, 594.5945945945947, 596.5965965965967, 609.6096096096097, 615.6156156156156, 618.6186186186187, 623.6236236236236, 627.6276276276277, 638.6386386386387, 643.6436436436437, 646.6466466466467, 648.6486486486488, 652.6526526526527, 655.6556556556557, 664.6646646646648, 667.6676676676677, 673.6736736736738, 692.6926926926927, 694.6946946946947, 700.7007007007007, 702.7027027027027, 706.7067067067068, 710.7107107107108, 716.7167167167167, 718.7187187187188, 722.7227227227228, 724.7247247247248, 725.7257257257257, 737.7377377377378, 738.7387387387388, 741.7417417417419, 744.7447447447448, 747.7477477477478, 749.7497497497499, 750.7507507507509, 752.7527527527528, 754.7547547547548, 757.7577577577579, 761.7617617617618, 770.7707707707708, 772.7727727727729, 783.7837837837839, 784.7847847847848, 794.7947947947948, 798.7987987987989, 805.8058058058059, 813.8138138138139, 834.834834834835, 837.8378378378379, 839.8398398398399, 849.8498498498499, 850.850850850851, 851.851851851852, 857.8578578578579, 865.865865865866, 868.868868868869, 872.8728728728729, 875.875875875876, 878.8788788788789, 881.881881881882, 882.882882882883, 893.893893893894, 894.894894894895, 895.8958958958959, 901.901901901902, 909.90990990991, 910.910910910911, 912.912912912913, 914.914914914915, 921.921921921922, 922.922922922923, 926.926926926927, 928.928928928929, 934.934934934935, 937.937937937938, 949.94994994995, 952.9529529529531, 957.957957957958, 960.9609609609611, 961.9619619619621, 963.963963963964, 973.973973973974, 976.9769769769771, 981.981981981982, 984.9849849849851, 985.9859859859861, 988.988988988989, 990.9909909909911, 1000.0
