3.1309,3.0658,3.0423,3.1085,3.1547,3.0883,3.1961,3.1204,3.1425,3.1113
3.0729,3.0799,3.1162,3.0693,3.0977,3.1246,3.1451,3.186,3.1166,3.0927
3.0607,3.1272,3.1205,3.0628,3.1544,3.0654,3.1337,3.125,3.0691,3.0744
3.0525,3.0401,3.0772,3.0365,3.06,3.0956,3.094,3.0913,3.1,3.0167
3.1077,3.1337,3.1506,3.0853,3.0824,3.0467,3.0889,3.1635,3.0659,3.0882
3.0659,3.0949,3.1445,3.1004,3.0507,3.121,3.0552,3.1086,3.1309,3.0751
3.0802,3.0479,3.18,3.0873,3.1291,3.1299,3.0779,3.1176,3.1404,3.0443
3.0854,3.0521,3.1475,3.0575,3.0692,3.0834,3.0945,3.0833,3.1199,3.037
3.0348,3.0646,3.0514,3.0361,3.1028,3.0726,3.1107,3.0177,3.0981,3.0778
3.0958,3.0068,2.9692,3.0224,3.0324,3.0332,2.9795,3.0559,3.045,3.0214
