2.7231,2.8015,2.8806,2.6372,2.8315,2.8248,2.6607,2.8631,2.8824,2.8652
2.7993,2.7088,2.8782,2.6271,2.7876,2.8391,2.701,2.8534,2.8146,2.8027
2.7614,2.7927,2.9328,2.7516,2.8679,2.6738,2.7368,2.8082,2.6865,2.8107
2.6903,2.7499,2.7383,2.7109,2.7574,2.7927,2.7016,2.8096,2.8867,2.8242
2.7165,2.7539,2.7987,2.5366,2.7869,2.8181,2.8795,2.8074,2.8133,2.7902
2.7292,2.7785,2.7352,2.563,2.7888,2.7794,2.6136,2.7716,2.7205,2.8955
2.6642,2.7255,2.6685,2.6484,2.7753,2.7998,2.8519,2.7771,2.7849,2.9086
2.676,2.8038,2.7532,2.7807,2.8541,2.7636,2.8,2.7814,2.8346,2.779
2.8201,2.8496,2.7744,2.6882,2.8209,2.8304,2.891,2.7888,2.7854,2.8267
2.6074,2.7543,2.8064,2.7782,2.7805,2.738,2.8015,2.7414,2.7434,2.6912
