2.002002002002002, 8.008008008008009, 10.01001001001001, 11.011011011011012, 22.022022022022025, 24.024024024024026, 26.026026026026027, 38.03803803803804, 40.04004004004004, 45.04504504504505, 51.051051051051054, 54.054054054054056, 58.058058058058066, 59.05905905905907, 62.06206206206207, 68.06806806806807, 72.07207207207207, 97.0970970970971, 100.10010010010011, 115.11511511511513, 118.11811811811813, 125.12512512512514, 127.12712712712714, 130.13013013013014, 138.13813813813815, 141.14114114114116, 142.14214214214215, 149.14914914914917, 151.15115115115117, 154.15415415415416, 181.1811811811812, 238.23823823823827, 240.24024024024027, 247.24724724724726, 251.25125125125126, 258.2582582582583, 267.2672672672673, 274.2742742742743, 275.2752752752753, 285.2852852852853, 286.2862862862863, 291.2912912912913, 295.2952952952953, 300.3003003003003, 305.30530530530535, 308.3083083083083, 313.31331331331336, 328.3283283283284, 329.32932932932937, 339.33933933933935, 348.3483483483484, 354.35435435435437, 372.3723723723724, 373.3733733733734, 387.38738738738743, 388.3883883883884, 389.3893893893894, 392.3923923923924, 394.39439439439445, 405.4054054054054, 408.40840840840843, 413.4134134134134, 418.41841841841847, 426.4264264264265, 435.43543543543547, 438.4384384384385, 441.4414414414415, 444.44444444444446, 445.4454454454455, 446.4464464464465, 458.4584584584585, 473.4734734734735, 486.4864864864865, 491.49149149149156, 492.49249249249254, 543.5435435435436, 545.5455455455456, 546.5465465465466, 552.5525525525526, 556.5565565565566, 574.5745745745746, 576.5765765765766, 580.5805805805807, 582.5825825825826, 586.5865865865867, 596.5965965965967, 598.5985985985986, 609.6096096096097, 611.6116116116117, 617.6176176176177, 619.6196196196197, 626.6266266266267, 628.6286286286287, 637.6376376376377, 641.6416416416417, 646.6466466466467, 652.6526526526527, 656.6566566566568, 665.6656656656658, 674.6746746746747, 688.6886886886888, 689.6896896896898, 691.6916916916917, 692.6926926926927, 696.6966966966968, 702.7027027027027, 707.7077077077078, 712.7127127127128, 713.7137137137138, 737.7377377377378, 740.7407407407408, 745.7457457457458, 763.7637637637638, 765.7657657657659, 771.7717717717718, 772.7727727727729, 780.7807807807809, 784.7847847847848, 785.7857857857858, 801.8018018018018, 808.8088088088089, 816.8168168168169, 818.8188188188188, 820.8208208208209, 842.842842842843, 847.8478478478479, 853.8538538538539, 862.8628628628629, 872.8728728728729, 876.876876876877, 893.893893893894, 904.904904904905, 920.920920920921, 928.928928928929, 941.941941941942, 942.942942942943, 954.954954954955, 955.955955955956, 970.970970970971, 971.971971971972, 972.972972972973, 976.9769769769771, 992.9929929929931, 996.996996996997
2.002002002002002, 4.004004004004004, 5.005005005005005, 7.007007007007008, 8.008008008008009, 10.01001001001001, 11.011011011011012, 19.01901901901902, 22.022022022022025, 25.025025025025027, 26.026026026026027, 37.03703703703704, 38.03803803803804, 43.04304304304305, 44.04404404404405, 48.04804804804805, 58.058058058058066, 61.06106106106107, 65.06506506506507, 69.06906906906907, 70.07007007007007, 76.07607607607608, 78.07807807807808, 90.0900900900901, 97.0970970970971, 100.10010010010011, 104.10410410410411, 111.11111111111111, 119.11911911911913, 120.12012012012013, 127.12712712712714, 142.14214214214215, 153.15315315315317, 156.15615615615616, 158.15815815815816, 159.15915915915917, 170.1701701701702, 178.1781781781782, 188.1881881881882, 189.1891891891892, 195.19519519519523, 197.19719719719723, 226.22622622622626, 235.23523523523525, 247.24724724724726, 259.2592592592593, 260.2602602602603, 262.2622622622623, 263.2632632632633, 266.2662662662663, 274.2742742742743, 275.2752752752753, 295.2952952952953, 303.3033033033033, 311.31131131131133, 313.31331331331336, 331.33133133133134, 337.3373373373374, 339.33933933933935, 348.3483483483484, 356.3563563563564, 373.3733733733734, 374.3743743743744, 388.3883883883884, 392.3923923923924, 398.39839839839846, 424.42442442442444, 425.4254254254255, 426.4264264264265, 431.43143143143146, 435.43543543543547, 458.4584584584585, 461.4614614614615, 481.4814814814815, 492.49249249249254, 495.49549549549556, 506.5065065065065, 511.51151151151157, 541.5415415415416, 542.5425425425426, 545.5455455455456, 556.5565565565566, 561.5615615615616, 562.5625625625626, 568.5685685685686, 569.5695695695696, 580.5805805805807, 585.5855855855856, 596.5965965965967, 605.6056056056057, 611.6116116116117, 615.6156156156156, 617.6176176176177, 629.6296296296297, 637.6376376376377, 641.6416416416417, 652.6526526526527, 656.6566566566568, 659.6596596596597, 675.6756756756757, 685.6856856856857, 691.6916916916917, 697.6976976976978, 707.7077077077078, 712.7127127127128, 743.7437437437438, 763.7637637637638, 771.7717717717718, 774.7747747747749, 780.7807807807809, 785.7857857857858, 797.7977977977979, 801.8018018018018, 808.8088088088089, 809.8098098098098, 811.8118118118119, 823.8238238238239, 825.8258258258259, 830.8308308308309, 833.8338338338339, 842.842842842843, 847.8478478478479, 850.850850850851, 858.858858858859, 860.860860860861, 868.868868868869, 888.8888888888889, 891.891891891892, 893.893893893894, 899.8998998999, 900.900900900901, 904.904904904905, 911.911911911912, 917.917917917918, 919.91991991992, 922.922922922923, 923.923923923924, 927.927927927928, 934.934934934935, 942.942942942943, 954.954954954955, 960.9609609609611, 963.963963963964, 976.9769769769771, 990.9909909909911, 992.9929929929931, 996.996996996997, 997.9979979979981
