2.002002002002002, 13.013013013013014, 14.014014014014016, 15.015015015015017, 17.017017017017018, 20.02002002002002, 21.021021021021024, 27.027027027027028, 37.03703703703704, 66.06606606606607, 74.07407407407408, 79.07907907907908, 83.0830830830831, 85.0850850850851, 91.0910910910911, 98.0980980980981, 99.0990990990991, 112.11211211211213, 116.11611611611613, 128.12812812812814, 140.14014014014015, 142.14214214214215, 152.15215215215215, 153.15315315315317, 154.15415415415416, 155.15515515515517, 180.1801801801802, 181.1811811811812, 182.1821821821822, 183.1831831831832, 187.1871871871872, 199.19919919919923, 201.20120120120123, 203.20320320320323, 209.20920920920923, 223.22322322322324, 225.22522522522524, 228.22822822822826, 230.23023023023026, 234.23423423423426, 240.24024024024027, 243.24324324324326, 245.24524524524526, 250.25025025025028, 255.25525525525526, 268.2682682682683, 277.2772772772773, 282.2822822822823, 293.29329329329335, 296.2962962962963, 302.30230230230234, 307.3073073073073, 310.31031031031034, 317.31731731731736, 318.31831831831835, 319.31931931931933, 326.32632632632635, 335.33533533533534, 336.3363363363364, 346.34634634634637, 356.3563563563564, 373.3733733733734, 382.3823823823824, 384.3843843843844, 387.38738738738743, 392.3923923923924, 427.42742742742746, 429.4294294294295, 430.4304304304305, 432.43243243243245, 434.4344344344345, 437.4374374374375, 440.44044044044045, 456.4564564564565, 457.4574574574575, 462.4624624624625, 467.4674674674675, 474.4744744744745, 486.4864864864865, 492.49249249249254, 500.50050050050055, 506.5065065065065, 507.50750750750757, 517.5175175175176, 534.5345345345346, 536.5365365365366, 552.5525525525526, 564.5645645645646, 578.5785785785787, 583.5835835835836, 584.5845845845846, 589.5895895895897, 609.6096096096097, 611.6116116116117, 613.6136136136137, 618.6186186186187, 620.6206206206207, 625.6256256256257, 626.6266266266267, 630.6306306306307, 632.6326326326326, 638.6386386386387, 642.6426426426427, 643.6436436436437, 647.6476476476477, 650.6506506506507, 654.6546546546547, 655.6556556556557, 661.6616616616617, 670.6706706706707, 685.6856856856857, 688.6886886886888, 692.6926926926927, 700.7007007007007, 702.7027027027027, 704.7047047047048, 717.7177177177177, 734.7347347347348, 737.7377377377378, 739.7397397397398, 744.7447447447448, 753.7537537537538, 756.7567567567568, 761.7617617617618, 767.7677677677679, 778.7787787787788, 780.7807807807809, 785.7857857857858, 787.7877877877878, 795.7957957957958, 803.8038038038039, 806.8068068068069, 821.8218218218219, 830.8308308308309, 836.8368368368369, 840.8408408408409, 842.842842842843, 844.8448448448449, 845.8458458458459, 851.851851851852, 859.85985985986, 865.865865865866, 880.8808808808809, 883.883883883884, 885.885885885886, 887.8878878878879, 896.896896896897, 903.9039039039039, 906.906906906907, 916.916916916917, 932.932932932933, 933.933933933934, 935.9359359359361, 939.93993993994, 943.9439439439441, 962.962962962963, 964.964964964965, 965.965965965966, 970.970970970971, 978.9789789789791, 989.98998998999, 997.9979979979981
2.002002002002002, 11.011011011011012, 14.014014014014016, 21.021021021021024, 23.023023023023026, 27.027027027027028, 32.032032032032035, 34.034034034034036, 37.03703703703704, 39.03903903903904, 61.06106106106107, 65.06506506506507, 66.06606606606607, 72.07207207207207, 90.0900900900901, 99.0990990990991, 100.10010010010011, 128.12812812812814, 135.13513513513516, 142.14214214214215, 144.14414414414415, 146.14614614614615, 152.15215215215215, 153.15315315315317, 185.1851851851852, 187.1871871871872, 198.1981981981982, 199.19919919919923, 201.20120120120123, 211.21121121121124, 227.22722722722725, 228.22822822822826, 230.23023023023026, 231.23123123123125, 234.23423423423426, 240.24024024024027, 245.24524524524526, 247.24724724724726, 249.24924924924926, 250.25025025025028, 251.25125125125126, 257.25725725725727, 265.26526526526527, 268.2682682682683, 276.2762762762763, 280.2802802802803, 282.2822822822823, 284.2842842842843, 287.2872872872873, 293.29329329329335, 296.2962962962963, 307.3073073073073, 310.31031031031034, 317.31731731731736, 324.3243243243244, 329.32932932932937, 334.33433433433436, 338.33833833833836, 339.33933933933935, 344.3443443443444, 356.3563563563564, 362.3623623623624, 376.3763763763764, 381.3813813813814, 382.3823823823824, 384.3843843843844, 392.3923923923924, 396.3963963963964, 402.40240240240246, 428.42842842842845, 429.4294294294295, 431.43143143143146, 432.43243243243245, 440.44044044044045, 452.4524524524525, 457.4574574574575, 459.4594594594595, 462.4624624624625, 474.4744744744745, 496.49649649649655, 508.50850850850856, 510.5105105105105, 515.5155155155155, 516.5165165165166, 517.5175175175176, 523.5235235235235, 556.5565565565566, 564.5645645645646, 567.5675675675676, 578.5785785785787, 580.5805805805807, 583.5835835835836, 584.5845845845846, 599.5995995995996, 600.6006006006006, 602.6026026026027, 603.6036036036037, 604.6046046046047, 606.6066066066066, 608.6086086086086, 613.6136136136137, 617.6176176176177, 623.6236236236236, 637.6376376376377, 639.6396396396397, 646.6466466466467, 654.6546546546547, 655.6556556556557, 670.6706706706707, 672.6726726726728, 681.6816816816818, 685.6856856856857, 695.6956956956958, 702.7027027027027, 703.7037037037038, 705.7057057057058, 715.7157157157158, 721.7217217217218, 727.7277277277278, 731.7317317317318, 734.7347347347348, 740.7407407407408, 745.7457457457458, 756.7567567567568, 758.7587587587589, 760.7607607607608, 778.7787787787788, 795.7957957957958, 815.8158158158159, 822.8228228228229, 823.8238238238239, 829.8298298298299, 830.8308308308309, 836.8368368368369, 844.8448448448449, 849.8498498498499, 865.865865865866, 875.875875875876, 887.8878878878879, 902.902902902903, 904.904904904905, 909.90990990991, 915.915915915916, 933.933933933934, 939.93993993994, 942.942942942943, 943.9439439439441, 956.956956956957, 964.964964964965, 975.9759759759761, 991.9919919919921, 997.9979979979981
