8.008008008008009, 10.01001001001001, 17.017017017017018, 23.023023023023026, 27.027027027027028, 35.03503503503504, 43.04304304304305, 66.06606606606607, 70.07007007007007, 74.07407407407408, 87.0870870870871, 100.10010010010011, 101.10110110110111, 111.11111111111111, 116.11611611611613, 117.11711711711713, 132.13213213213214, 147.14714714714717, 155.15515515515517, 160.16016016016016, 161.16116116116117, 164.1641641641642, 169.16916916916918, 171.17117117117118, 173.17317317317318, 180.1801801801802, 190.1901901901902, 224.22422422422426, 227.22722722722725, 230.23023023023026, 233.23323323323325, 235.23523523523525, 244.24424424424427, 255.25525525525526, 258.2582582582583, 273.2732732732733, 277.2772772772773, 281.2812812812813, 285.2852852852853, 291.2912912912913, 300.3003003003003, 322.32232232232235, 323.32332332332334, 340.3403403403404, 350.35035035035037, 355.3553553553554, 364.3643643643644, 365.3653653653654, 366.3663663663664, 368.3683683683684, 373.3733733733734, 396.3963963963964, 406.40640640640646, 410.41041041041046, 417.4174174174175, 428.42842842842845, 432.43243243243245, 444.44444444444446, 448.4484484484485, 450.4504504504505, 474.4744744744745, 475.4754754754755, 478.4784784784785, 487.48748748748756, 492.49249249249254, 501.50150150150154, 511.51151151151157, 515.5155155155155, 517.5175175175176, 527.5275275275276, 545.5455455455456, 551.5515515515516, 570.5705705705706, 581.5815815815816, 600.6006006006006, 613.6136136136137, 624.6246246246246, 632.6326326326326, 633.6336336336337, 635.6356356356357, 636.6366366366367, 649.6496496496497, 654.6546546546547, 673.6736736736738, 682.6826826826828, 693.6936936936937, 709.7097097097097, 722.7227227227228, 726.7267267267268, 728.7287287287288, 732.7327327327328, 740.7407407407408, 751.7517517517518, 752.7527527527528, 756.7567567567568, 760.7607607607608, 764.7647647647648, 769.7697697697698, 770.7707707707708, 773.7737737737739, 780.7807807807809, 786.7867867867868, 791.7917917917919, 793.7937937937938, 816.8168168168169, 823.8238238238239, 833.8338338338339, 858.858858858859, 863.8638638638639, 886.8868868868869, 896.896896896897, 907.907907907908, 918.918918918919, 922.922922922923, 925.925925925926, 933.933933933934, 935.9359359359361, 936.9369369369371, 937.937937937938, 941.941941941942, 963.963963963964, 971.971971971972, 974.9749749749751, 998.9989989989991
4.004004004004004, 8.008008008008009, 17.017017017017018, 20.02002002002002, 21.021021021021024, 23.023023023023026, 27.027027027027028, 35.03503503503504, 38.03803803803804, 46.04604604604605, 66.06606606606607, 70.07007007007007, 71.07107107107107, 74.07407407407408, 95.0950950950951, 104.10410410410411, 105.10510510510511, 111.11111111111111, 116.11611611611613, 117.11711711711713, 118.11811811811813, 119.11911911911913, 127.12712712712714, 147.14714714714717, 152.15215215215215, 160.16016016016016, 161.16116116116117, 169.16916916916918, 171.17117117117118, 172.1721721721722, 173.17317317317318, 179.1791791791792, 180.1801801801802, 181.1811811811812, 190.1901901901902, 192.1921921921922, 195.19519519519523, 205.20520520520523, 220.22022022022023, 224.22422422422426, 227.22722722722725, 230.23023023023026, 232.23223223223226, 233.23323323323325, 235.23523523523525, 236.23623623623627, 244.24424424424427, 258.2582582582583, 262.2622622622623, 269.2692692692693, 272.2722722722723, 273.2732732732733, 277.2772772772773, 281.2812812812813, 282.2822822822823, 285.2852852852853, 286.2862862862863, 291.2912912912913, 292.2922922922923, 297.29729729729735, 300.3003003003003, 306.30630630630634, 314.31431431431434, 335.33533533533534, 340.3403403403404, 350.35035035035037, 352.3523523523524, 364.3643643643644, 365.3653653653654, 366.3663663663664, 368.3683683683684, 369.3693693693694, 373.3733733733734, 382.3823823823824, 397.3973973973974, 398.39839839839846, 404.40440440440443, 406.40640640640646, 410.41041041041046, 417.4174174174175, 421.4214214214215, 428.42842842842845, 432.43243243243245, 436.43643643643645, 444.44444444444446, 450.4504504504505, 453.4534534534535, 465.4654654654655, 466.4664664664665, 469.4694694694695, 474.4744744744745, 478.4784784784785, 481.4814814814815, 485.4854854854855, 492.49249249249254, 494.4944944944945, 496.49649649649655, 501.50150150150154, 502.5025025025025, 503.50350350350357, 511.51151151151157, 525.5255255255256, 527.5275275275276, 531.5315315315315, 541.5415415415416, 546.5465465465466, 547.5475475475477, 551.5515515515516, 552.5525525525526, 555.5555555555557, 570.5705705705706, 579.5795795795797, 581.5815815815816, 597.5975975975977, 613.6136136136137, 622.6226226226227, 624.6246246246246, 627.6276276276277, 628.6286286286287, 633.6336336336337, 635.6356356356357, 638.6386386386387, 650.6506506506507, 654.6546546546547, 655.6556556556557, 666.6666666666667, 668.6686686686687, 673.6736736736738, 675.6756756756757, 682.6826826826828, 688.6886886886888, 693.6936936936937, 711.7117117117118, 712.7127127127128, 714.7147147147148, 724.7247247247248, 730.7307307307308, 732.7327327327328, 740.7407407407408, 743.7437437437438, 751.7517517517518, 752.7527527527528, 756.7567567567568, 758.7587587587589, 759.7597597597598, 760.7607607607608, 764.7647647647648, 769.7697697697698, 770.7707707707708, 773.7737737737739, 780.7807807807809, 786.7867867867868, 793.7937937937938, 799.7997997997999, 814.8148148148149, 816.8168168168169, 818.8188188188188, 819.8198198198199, 821.8218218218219, 822.8228228228229, 823.8238238238239, 828.8288288288289, 833.8338338338339, 845.8458458458459, 849.8498498498499, 851.851851851852, 858.858858858859, 863.8638638638639, 867.867867867868, 880.8808808808809, 886.8868868868869, 893.893893893894, 896.896896896897, 897.897897897898, 904.904904904905, 907.907907907908, 910.910910910911, 922.922922922923, 926.926926926927, 927.927927927928, 931.931931931932, 933.933933933934, 937.937937937938, 938.938938938939, 946.946946946947, 949.94994994995, 951.9519519519521, 955.955955955956, 956.956956956957, 963.963963963964, 974.9749749749751, 983.9839839839841, 985.9859859859861, 998.9989989989991, 1000.0
