25.025025025025027, 32.032032032032035, 35.03503503503504, 43.04304304304305, 65.06506506506507, 70.07007007007007, 78.07807807807808, 114.11411411411413, 118.11811811811813, 125.12512512512514, 132.13213213213214, 141.14114114114116, 143.14314314314316, 152.15215215215215, 154.15415415415416, 164.1641641641642, 178.1781781781782, 181.1811811811812, 207.20720720720723, 214.21421421421422, 215.21521521521524, 225.22522522522524, 229.22922922922925, 230.23023023023026, 235.23523523523525, 281.2812812812813, 282.2822822822823, 286.2862862862863, 288.2882882882883, 299.2992992992993, 303.3033033033033, 307.3073073073073, 312.3123123123123, 314.31431431431434, 354.35435435435437, 357.3573573573574, 358.3583583583584, 369.3693693693694, 374.3743743743744, 406.40640640640646, 413.4134134134134, 420.42042042042044, 432.43243243243245, 439.43943943943947, 446.4464464464465, 455.4554554554555, 457.4574574574575, 477.4774774774775, 484.48448448448454, 488.48848848848854, 497.49749749749753, 498.4984984984985, 499.49949949949956, 501.50150150150154, 518.5185185185186, 521.5215215215215, 523.5235235235235, 533.5335335335336, 552.5525525525526, 555.5555555555557, 556.5565565565566, 559.5595595595596, 569.5695695695696, 571.5715715715717, 575.5755755755756, 576.5765765765766, 583.5835835835836, 589.5895895895897, 598.5985985985986, 607.6076076076076, 610.6106106106107, 621.6216216216217, 650.6506506506507, 656.6566566566568, 664.6646646646648, 668.6686686686687, 679.6796796796798, 686.6866866866867, 695.6956956956958, 700.7007007007007, 707.7077077077078, 708.7087087087087, 713.7137137137138, 720.7207207207208, 726.7267267267268, 727.7277277277278, 731.7317317317318, 733.7337337337337, 737.7377377377378, 738.7387387387388, 744.7447447447448, 747.7477477477478, 750.7507507507509, 779.7797797797798, 821.8218218218219, 825.8258258258259, 836.8368368368369, 838.8388388388389, 839.8398398398399, 843.843843843844, 850.850850850851, 853.8538538538539, 863.8638638638639, 871.8718718718719, 876.876876876877, 877.877877877878, 890.890890890891, 905.905905905906, 911.911911911912, 913.913913913914, 914.914914914915, 932.932932932933, 939.93993993994, 940.940940940941, 945.945945945946, 949.94994994995, 955.955955955956, 960.9609609609611, 964.964964964965, 966.9669669669671
3.0030030030030033, 9.00900900900901, 11.011011011011012, 12.012012012012013, 13.013013013013014, 17.017017017017018, 25.025025025025027, 29.029029029029033, 32.032032032032035, 39.03903903903904, 43.04304304304305, 48.04804804804805, 58.058058058058066, 65.06506506506507, 71.07107107107107, 72.07207207207207, 79.07907907907908, 85.0850850850851, 87.0870870870871, 100.10010010010011, 112.11211211211213, 118.11811811811813, 119.11911911911913, 125.12512512512514, 127.12712712712714, 130.13013013013014, 132.13213213213214, 150.15015015015015, 154.15415415415416, 163.16316316316318, 164.1641641641642, 178.1781781781782, 181.1811811811812, 202.20220220220222, 207.20720720720723, 209.20920920920923, 214.21421421421422, 215.21521521521524, 228.22822822822826, 231.23123123123125, 235.23523523523525, 245.24524524524526, 251.25125125125126, 254.25425425425428, 255.25525525525526, 260.2602602602603, 269.2692692692693, 277.2772772772773, 278.2782782782783, 282.2822822822823, 284.2842842842843, 288.2882882882883, 294.29429429429433, 296.2962962962963, 303.3033033033033, 307.3073073073073, 312.3123123123123, 314.31431431431434, 319.31931931931933, 325.32532532532537, 331.33133133133134, 334.33433433433436, 336.3363363363364, 345.3453453453454, 348.3483483483484, 349.3493493493494, 357.3573573573574, 358.3583583583584, 359.3593593593594, 369.3693693693694, 370.3703703703704, 391.39139139139144, 397.3973973973974, 406.40640640640646, 413.4134134134134, 420.42042042042044, 426.4264264264265, 438.4384384384385, 439.43943943943947, 445.4454454454455, 446.4464464464465, 455.4554554554555, 457.4574574574575, 459.4594594594595, 461.4614614614615, 463.4634634634635, 472.47247247247253, 477.4774774774775, 484.48448448448454, 488.48848848848854, 501.50150150150154, 506.5065065065065, 508.50850850850856, 511.51151151151157, 518.5185185185186, 521.5215215215215, 523.5235235235235, 542.5425425425426, 545.5455455455456, 552.5525525525526, 556.5565565565566, 557.5575575575576, 558.5585585585586, 559.5595595595596, 568.5685685685686, 571.5715715715717, 574.5745745745746, 583.5835835835836, 586.5865865865867, 589.5895895895897, 592.5925925925926, 595.5955955955957, 596.5965965965967, 598.5985985985986, 607.6076076076076, 609.6096096096097, 626.6266266266267, 627.6276276276277, 638.6386386386387, 642.6426426426427, 643.6436436436437, 648.6486486486488, 659.6596596596597, 664.6646646646648, 668.6686686686687, 669.6696696696697, 672.6726726726728, 681.6816816816818, 686.6866866866867, 692.6926926926927, 695.6956956956958, 700.7007007007007, 701.7017017017017, 703.7037037037038, 713.7137137137138, 721.7217217217218, 726.7267267267268, 727.7277277277278, 731.7317317317318, 733.7337337337337, 737.7377377377378, 738.7387387387388, 741.7417417417419, 744.7447447447448, 747.7477477477478, 749.7497497497499, 750.7507507507509, 774.7747747747749, 779.7797797797798, 791.7917917917919, 795.7957957957958, 821.8218218218219, 825.8258258258259, 835.835835835836, 836.8368368368369, 838.8388388388389, 839.8398398398399, 842.842842842843, 843.843843843844, 850.850850850851, 853.8538538538539, 867.867867867868, 871.8718718718719, 873.873873873874, 876.876876876877, 877.877877877878, 888.8888888888889, 890.890890890891, 911.911911911912, 914.914914914915, 926.926926926927, 927.927927927928, 932.932932932933, 934.934934934935, 939.93993993994, 945.945945945946, 955.955955955956, 958.958958958959, 961.9619619619621, 964.964964964965, 966.9669669669671, 992.9929929929931
