25.025025025025027, 31.031031031031034, 39.03903903903904, 43.04304304304305, 47.04704704704705, 50.050050050050054, 55.05505505505506, 56.056056056056065, 62.06206206206207, 63.06306306306307, 77.07707707707708, 81.0810810810811, 85.0850850850851, 118.11811811811813, 142.14214214214215, 150.15015015015015, 155.15515515515517, 162.1621621621622, 164.1641641641642, 176.1761761761762, 183.1831831831832, 200.20020020020021, 201.20120120120123, 205.20520520520523, 206.20620620620622, 212.21221221221222, 220.22022022022023, 224.22422422422426, 238.23823823823827, 242.24224224224227, 243.24324324324326, 254.25425425425428, 264.2642642642643, 268.2682682682683, 274.2742742742743, 276.2762762762763, 277.2772772772773, 304.3043043043043, 310.31031031031034, 311.31131131131133, 313.31331331331336, 321.32132132132136, 330.33033033033036, 332.3323323323324, 337.3373373373374, 344.3443443443444, 350.35035035035037, 367.3673673673674, 368.3683683683684, 379.37937937937943, 381.3813813813814, 393.3933933933934, 398.39839839839846, 400.40040040040043, 401.4014014014014, 404.40440440440443, 409.4094094094094, 415.41541541541545, 422.42242242242247, 425.4254254254255, 433.4334334334335, 442.4424424424425, 444.44444444444446, 451.4514514514515, 456.4564564564565, 460.4604604604605, 461.4614614614615, 463.4634634634635, 467.4674674674675, 471.4714714714715, 473.4734734734735, 478.4784784784785, 486.4864864864865, 497.49749749749753, 516.5165165165166, 521.5215215215215, 537.5375375375376, 539.5395395395395, 556.5565565565566, 558.5585585585586, 567.5675675675676, 570.5705705705706, 588.5885885885887, 599.5995995995996, 601.6016016016016, 609.6096096096097, 610.6106106106107, 612.6126126126127, 617.6176176176177, 620.6206206206207, 624.6246246246246, 626.6266266266267, 628.6286286286287, 637.6376376376377, 657.6576576576578, 658.6586586586587, 663.6636636636637, 667.6676676676677, 669.6696696696697, 671.6716716716717, 672.6726726726728, 678.6786786786787, 682.6826826826828, 685.6856856856857, 694.6946946946947, 702.7027027027027, 705.7057057057058, 721.7217217217218, 733.7337337337337, 735.7357357357358, 738.7387387387388, 760.7607607607608, 761.7617617617618, 768.7687687687688, 771.7717717717718, 774.7747747747749, 779.7797797797798, 780.7807807807809, 782.7827827827829, 793.7937937937938, 802.8028028028028, 804.8048048048049, 808.8088088088089, 814.8148148148149, 823.8238238238239, 851.851851851852, 861.8618618618619, 870.8708708708709, 872.8728728728729, 880.8808808808809, 890.890890890891, 891.891891891892, 898.898898898899, 905.905905905906, 908.908908908909, 910.910910910911, 919.91991991992, 930.930930930931, 948.948948948949, 954.954954954955, 960.9609609609611, 968.9689689689691, 984.9849849849851, 985.9859859859861, 987.987987987988, 988.988988988989, 990.9909909909911, 1000.0
3.0030030030030033, 16.016016016016017, 19.01901901901902, 25.025025025025027, 31.031031031031034, 42.04204204204205, 43.04304304304305, 72.07207207207207, 89.0890890890891, 102.10210210210211, 110.11011011011011, 123.12312312312314, 129.12912912912915, 138.13813813813815, 142.14214214214215, 150.15015015015015, 183.1831831831832, 192.1921921921922, 200.20020020020021, 204.20420420420422, 208.20820820820822, 209.20920920920923, 212.21221221221222, 219.21921921921924, 221.22122122122124, 222.22222222222223, 239.23923923923925, 242.24224224224227, 243.24324324324326, 246.24624624624627, 254.25425425425428, 262.2622622622623, 274.2742742742743, 276.2762762762763, 291.2912912912913, 294.29429429429433, 295.2952952952953, 304.3043043043043, 313.31331331331336, 330.33033033033036, 345.3453453453454, 372.3723723723724, 373.3733733733734, 374.3743743743744, 375.3753753753754, 378.3783783783784, 395.39539539539544, 398.39839839839846, 400.40040040040043, 401.4014014014014, 409.4094094094094, 415.41541541541545, 422.42242242242247, 429.4294294294295, 431.43143143143146, 441.4414414414415, 442.4424424424425, 444.44444444444446, 445.4454454454455, 451.4514514514515, 453.4534534534535, 460.4604604604605, 463.4634634634635, 467.4674674674675, 486.4864864864865, 494.4944944944945, 497.49749749749753, 499.49949949949956, 510.5105105105105, 515.5155155155155, 517.5175175175176, 534.5345345345346, 558.5585585585586, 570.5705705705706, 571.5715715715717, 599.5995995995996, 600.6006006006006, 601.6016016016016, 604.6046046046047, 619.6196196196197, 627.6276276276277, 635.6356356356357, 657.6576576576578, 658.6586586586587, 671.6716716716717, 681.6816816816818, 682.6826826826828, 683.6836836836837, 686.6866866866867, 701.7017017017017, 716.7167167167167, 721.7217217217218, 749.7497497497499, 760.7607607607608, 761.7617617617618, 768.7687687687688, 771.7717717717718, 777.7777777777778, 779.7797797797798, 780.7807807807809, 787.7877877877878, 793.7937937937938, 802.8028028028028, 804.8048048048049, 807.8078078078079, 808.8088088088089, 811.8118118118119, 814.8148148148149, 821.8218218218219, 822.8228228228229, 823.8238238238239, 829.8298298298299, 844.8448448448449, 849.8498498498499, 851.851851851852, 853.8538538538539, 861.8618618618619, 880.8808808808809, 883.883883883884, 889.88988988989, 890.890890890891, 898.898898898899, 910.910910910911, 916.916916916917, 919.91991991992, 933.933933933934, 934.934934934935, 945.945945945946, 948.948948948949, 951.9519519519521, 966.9669669669671, 975.9759759759761, 977.9779779779781, 985.9859859859861, 987.987987987988, 988.988988988989, 1000.0
