4.004004004004004, 5.005005005005005, 10.01001001001001, 12.012012012012013, 14.014014014014016, 21.021021021021024, 29.029029029029033, 35.03503503503504, 36.03603603603604, 37.03703703703704, 40.04004004004004, 42.04204204204205, 45.04504504504505, 61.06106106106107, 66.06606606606607, 69.06906906906907, 70.07007007007007, 75.07507507507508, 79.07907907907908, 81.0810810810811, 97.0970970970971, 102.10210210210211, 107.10710710710711, 120.12012012012013, 121.12112112112113, 123.12312312312314, 151.15115115115117, 155.15515515515517, 165.16516516516518, 173.17317317317318, 188.1881881881882, 193.19319319319322, 201.20120120120123, 209.20920920920923, 217.21721721721724, 220.22022022022023, 223.22322322322324, 225.22522522522524, 227.22722722722725, 235.23523523523525, 241.24124124124126, 246.24624624624627, 249.24924924924926, 262.2622622622623, 271.2712712712713, 273.2732732732733, 278.2782782782783, 279.2792792792793, 303.3033033033033, 305.30530530530535, 309.30930930930936, 317.31731731731736, 319.31931931931933, 320.3203203203203, 329.32932932932937, 338.33833833833836, 376.3763763763764, 377.3773773773774, 380.3803803803804, 398.39839839839846, 399.39939939939944, 401.4014014014014, 423.42342342342346, 438.4384384384385, 442.4424424424425, 445.4454454454455, 459.4594594594595, 475.4754754754755, 476.47647647647653, 485.4854854854855, 497.49749749749753, 515.5155155155155, 527.5275275275276, 530.5305305305305, 536.5365365365366, 537.5375375375376, 543.5435435435436, 550.5505505505506, 552.5525525525526, 556.5565565565566, 557.5575575575576, 561.5615615615616, 564.5645645645646, 569.5695695695696, 595.5955955955957, 596.5965965965967, 614.6146146146147, 615.6156156156156, 617.6176176176177, 640.6406406406406, 642.6426426426427, 649.6496496496497, 650.6506506506507, 664.6646646646648, 666.6666666666667, 685.6856856856857, 686.6866866866867, 690.6906906906908, 698.6986986986988, 709.7097097097097, 723.7237237237238, 724.7247247247248, 733.7337337337337, 747.7477477477478, 757.7577577577579, 758.7587587587589, 784.7847847847848, 788.7887887887889, 789.7897897897899, 792.7927927927929, 794.7947947947948, 804.8048048048049, 821.8218218218219, 832.8328328328329, 835.835835835836, 838.8388388388389, 844.8448448448449, 854.8548548548549, 857.8578578578579, 867.867867867868, 868.868868868869, 877.877877877878, 880.8808808808809, 881.881881881882, 887.8878878878879, 903.9039039039039, 910.910910910911, 915.915915915916, 926.926926926927, 937.937937937938, 938.938938938939, 942.942942942943, 962.962962962963, 974.9749749749751, 977.9779779779781, 986.9869869869871, 990.9909909909911, 992.9929929929931, 993.9939939939941, 997.9979979979981
3.0030030030030033, 10.01001001001001, 14.014014014014016, 20.02002002002002, 21.021021021021024, 24.024024024024026, 29.029029029029033, 30.030030030030034, 35.03503503503504, 36.03603603603604, 37.03703703703704, 40.04004004004004, 41.04104104104105, 45.04504504504505, 63.06306306306307, 68.06806806806807, 72.07207207207207, 75.07507507507508, 79.07907907907908, 87.0870870870871, 90.0900900900901, 93.0930930930931, 100.10010010010011, 102.10210210210211, 105.10510510510511, 121.12112112112113, 162.1621621621622, 170.1701701701702, 194.1941941941942, 200.20020020020021, 202.20220220220222, 207.20720720720723, 217.21721721721724, 220.22022022022023, 223.22322322322324, 225.22522522522524, 246.24624624624627, 271.2712712712713, 273.2732732732733, 276.2762762762763, 278.2782782782783, 294.29429429429433, 295.2952952952953, 302.30230230230234, 305.30530530530535, 317.31731731731736, 319.31931931931933, 320.3203203203203, 329.32932932932937, 335.33533533533534, 338.33833833833836, 354.35435435435437, 366.3663663663664, 367.3673673673674, 375.3753753753754, 378.3783783783784, 385.3853853853854, 401.4014014014014, 406.40640640640646, 420.42042042042044, 427.42742742742746, 438.4384384384385, 442.4424424424425, 445.4454454454455, 453.4534534534535, 495.49549549549556, 510.5105105105105, 516.5165165165166, 518.5185185185186, 521.5215215215215, 528.5285285285286, 530.5305305305305, 533.5335335335336, 536.5365365365366, 537.5375375375376, 538.5385385385385, 541.5415415415416, 543.5435435435436, 554.5545545545546, 556.5565565565566, 557.5575575575576, 561.5615615615616, 569.5695695695696, 571.5715715715717, 590.5905905905906, 595.5955955955957, 597.5975975975977, 598.5985985985986, 600.6006006006006, 602.6026026026027, 604.6046046046047, 614.6146146146147, 617.6176176176177, 628.6286286286287, 632.6326326326326, 638.6386386386387, 640.6406406406406, 642.6426426426427, 649.6496496496497, 659.6596596596597, 664.6646646646648, 665.6656656656658, 666.6666666666667, 696.6966966966968, 698.6986986986988, 700.7007007007007, 705.7057057057058, 709.7097097097097, 725.7257257257257, 726.7267267267268, 736.7367367367368, 741.7417417417419, 752.7527527527528, 755.7557557557558, 757.7577577577579, 773.7737737737739, 783.7837837837839, 797.7977977977979, 817.8178178178179, 824.8248248248249, 827.827827827828, 838.8388388388389, 844.8448448448449, 846.8468468468469, 857.8578578578579, 868.868868868869, 878.8788788788789, 880.8808808808809, 881.881881881882, 885.885885885886, 896.896896896897, 906.906906906907, 910.910910910911, 915.915915915916, 933.933933933934, 937.937937937938, 942.942942942943, 950.950950950951, 953.953953953954, 962.962962962963, 969.9699699699701, 972.972972972973, 975.9759759759761, 990.9909909909911, 992.9929929929931, 997.9979979979981
