4.004004004004004, 39.03903903903904, 74.07407407407408, 78.07807807807808, 98.0980980980981, 122.12212212212214, 124.12412412412414, 139.13913913913916, 199.19919919919923, 205.20520520520523, 223.22322322322324, 226.22622622622626, 241.24124124124126, 265.26526526526527, 274.2742742742743, 288.2882882882883, 310.31031031031034, 328.3283283283284, 336.3363363363364, 341.3413413413414, 347.34734734734735, 349.3493493493494, 357.3573573573574, 363.3633633633634, 386.38638638638645, 392.3923923923924, 399.39939939939944, 406.40640640640646, 435.43543543543547, 444.44444444444446, 457.4574574574575, 464.4644644644645, 510.5105105105105, 518.5185185185186, 552.5525525525526, 554.5545545545546, 612.6126126126127, 616.6166166166166, 617.6176176176177, 636.6366366366367, 658.6586586586587, 665.6656656656658, 668.6686686686687, 682.6826826826828, 684.6846846846847, 695.6956956956958, 701.7017017017017, 756.7567567567568, 760.7607607607608, 767.7677677677679, 778.7787787787788, 792.7927927927929, 811.8118118118119, 813.8138138138139, 814.8148148148149, 831.8318318318319, 832.8328328328329, 849.8498498498499, 858.858858858859, 869.86986986987, 876.876876876877, 885.885885885886, 888.8888888888889, 899.8998998999, 912.912912912913, 954.954954954955, 965.965965965966, 976.9769769769771, 984.9849849849851, 998.9989989989991
4.004004004004004, 12.012012012012013, 15.015015015015017, 16.016016016016017, 17.017017017017018, 20.02002002002002, 41.04104104104105, 49.04904904904905, 52.052052052052055, 55.05505505505506, 56.056056056056065, 58.058058058058066, 59.05905905905907, 68.06806806806807, 72.07207207207207, 74.07407407407408, 78.07807807807808, 81.0810810810811, 93.0930930930931, 98.0980980980981, 104.10410410410411, 108.10810810810811, 115.11511511511513, 117.11711711711713, 122.12212212212214, 126.12612612612614, 129.12912912912915, 137.13713713713716, 139.13913913913916, 140.14014014014015, 147.14714714714717, 148.14814814814815, 149.14914914914917, 162.1621621621622, 173.17317317317318, 179.1791791791792, 185.1851851851852, 196.1961961961962, 199.19919919919923, 205.20520520520523, 208.20820820820822, 209.20920920920923, 217.21721721721724, 220.22022022022023, 221.22122122122124, 223.22322322322324, 225.22522522522524, 226.22622622622626, 228.22822822822826, 232.23223223223226, 238.23823823823827, 244.24424424424427, 251.25125125125126, 256.2562562562563, 263.2632632632633, 264.2642642642643, 265.26526526526527, 266.2662662662663, 273.2732732732733, 274.2742742742743, 275.2752752752753, 283.2832832832833, 288.2882882882883, 291.2912912912913, 296.2962962962963, 299.2992992992993, 304.3043043043043, 310.31031031031034, 313.31331331331336, 317.31731731731736, 321.32132132132136, 324.3243243243244, 328.3283283283284, 336.3363363363364, 338.33833833833836, 341.3413413413414, 347.34734734734735, 356.3563563563564, 357.3573573573574, 366.3663663663664, 379.37937937937943, 392.3923923923924, 394.39439439439445, 412.41241241241244, 416.41641641641644, 435.43543543543547, 438.4384384384385, 439.43943943943947, 444.44444444444446, 464.4644644644645, 470.4704704704705, 480.48048048048054, 482.4824824824825, 485.4854854854855, 505.50550550550554, 506.5065065065065, 518.5185185185186, 519.5195195195196, 520.5205205205206, 524.5245245245246, 534.5345345345346, 536.5365365365366, 538.5385385385385, 541.5415415415416, 545.5455455455456, 550.5505505505506, 552.5525525525526, 554.5545545545546, 556.5565565565566, 561.5615615615616, 571.5715715715717, 582.5825825825826, 597.5975975975977, 599.5995995995996, 605.6056056056057, 606.6066066066066, 612.6126126126127, 615.6156156156156, 616.6166166166166, 617.6176176176177, 618.6186186186187, 623.6236236236236, 636.6366366366367, 638.6386386386387, 641.6416416416417, 648.6486486486488, 658.6586586586587, 660.6606606606607, 661.6616616616617, 667.6676676676677, 668.6686686686687, 674.6746746746747, 678.6786786786787, 679.6796796796798, 681.6816816816818, 682.6826826826828, 684.6846846846847, 695.6956956956958, 697.6976976976978, 701.7017017017017, 709.7097097097097, 714.7147147147148, 719.7197197197198, 721.7217217217218, 725.7257257257257, 730.7307307307308, 738.7387387387388, 740.7407407407408, 741.7417417417419, 750.7507507507509, 753.7537537537538, 760.7607607607608, 762.7627627627628, 764.7647647647648, 766.7667667667669, 778.7787787787788, 787.7877877877878, 810.8108108108108, 811.8118118118119, 814.8148148148149, 823.8238238238239, 827.827827827828, 832.8328328328329, 842.842842842843, 843.843843843844, 849.8498498498499, 850.850850850851, 855.8558558558559, 856.8568568568569, 857.8578578578579, 858.858858858859, 869.86986986987, 880.8808808808809, 885.885885885886, 888.8888888888889, 889.88988988989, 902.902902902903, 904.904904904905, 906.906906906907, 907.907907907908, 912.912912912913, 916.916916916917, 927.927927927928, 931.931931931932, 933.933933933934, 935.9359359359361, 938.938938938939, 940.940940940941, 946.946946946947, 954.954954954955, 965.965965965966, 977.9779779779781, 984.9849849849851, 986.9869869869871, 988.988988988989, 997.9979979979981
