9.00900900900901, 11.011011011011012, 32.032032032032035, 33.033033033033036, 36.03603603603604, 40.04004004004004, 44.04404404404405, 61.06106106106107, 73.07307307307308, 79.07907907907908, 83.0830830830831, 90.0900900900901, 95.0950950950951, 108.10810810810811, 118.11811811811813, 124.12412412412414, 126.12612612612614, 127.12712712712714, 134.13413413413414, 135.13513513513516, 141.14114114114116, 160.16016016016016, 169.16916916916918, 173.17317317317318, 191.1911911911912, 194.1941941941942, 196.1961961961962, 206.20620620620622, 210.21021021021022, 214.21421421421422, 215.21521521521524, 232.23223223223226, 234.23423423423426, 249.24924924924926, 253.25325325325326, 257.25725725725727, 258.2582582582583, 264.2642642642643, 270.2702702702703, 279.2792792792793, 292.2922922922923, 337.3373373373374, 342.34234234234236, 344.3443443443444, 362.3623623623624, 381.3813813813814, 382.3823823823824, 387.38738738738743, 388.3883883883884, 392.3923923923924, 401.4014014014014, 406.40640640640646, 407.40740740740745, 408.40840840840843, 409.4094094094094, 439.43943943943947, 444.44444444444446, 445.4454454454455, 459.4594594594595, 462.4624624624625, 467.4674674674675, 486.4864864864865, 499.49949949949956, 505.50550550550554, 514.5145145145145, 520.5205205205206, 522.5225225225225, 540.5405405405406, 543.5435435435436, 549.5495495495496, 567.5675675675676, 570.5705705705706, 584.5845845845846, 589.5895895895897, 631.6316316316316, 638.6386386386387, 653.6536536536537, 656.6566566566568, 661.6616616616617, 693.6936936936937, 700.7007007007007, 701.7017017017017, 715.7157157157158, 716.7167167167167, 733.7337337337337, 736.7367367367368, 737.7377377377378, 761.7617617617618, 794.7947947947948, 797.7977977977979, 802.8028028028028, 805.8058058058059, 821.8218218218219, 822.8228228228229, 823.8238238238239, 825.8258258258259, 831.8318318318319, 847.8478478478479, 848.8488488488489, 861.8618618618619, 873.873873873874, 894.894894894895, 897.897897897898, 904.904904904905, 905.905905905906, 920.920920920921, 922.922922922923, 951.9519519519521, 953.953953953954, 955.955955955956, 972.972972972973, 975.9759759759761, 985.9859859859861, 989.98998998999, 994.9949949949951, 995.995995995996
4.004004004004004, 5.005005005005005, 20.02002002002002, 26.026026026026027, 37.03703703703704, 40.04004004004004, 41.04104104104105, 46.04604604604605, 54.054054054054056, 71.07107107107107, 74.07407407407408, 88.0880880880881, 95.0950950950951, 97.0970970970971, 98.0980980980981, 109.10910910910911, 110.11011011011011, 111.11111111111111, 116.11611611611613, 119.11911911911913, 127.12712712712714, 135.13513513513516, 140.14014014014015, 163.16316316316318, 169.16916916916918, 170.1701701701702, 180.1801801801802, 182.1821821821822, 183.1831831831832, 184.1841841841842, 191.1911911911912, 195.19519519519523, 221.22122122122124, 226.22622622622626, 234.23423423423426, 242.24224224224227, 251.25125125125126, 262.2622622622623, 264.2642642642643, 269.2692692692693, 270.2702702702703, 279.2792792792793, 296.2962962962963, 299.2992992992993, 301.30130130130135, 309.30930930930936, 317.31731731731736, 325.32532532532537, 327.32732732732734, 340.3403403403404, 342.34234234234236, 343.34334334334335, 344.3443443443444, 353.3533533533534, 358.3583583583584, 382.3823823823824, 385.3853853853854, 392.3923923923924, 400.40040040040043, 404.40440440440443, 406.40640640640646, 429.4294294294295, 438.4384384384385, 449.4494494494495, 451.4514514514515, 453.4534534534535, 456.4564564564565, 478.4784784784785, 484.48448448448454, 486.4864864864865, 498.4984984984985, 499.49949949949956, 502.5025025025025, 503.50350350350357, 505.50550550550554, 515.5155155155155, 522.5225225225225, 525.5255255255256, 528.5285285285286, 537.5375375375376, 547.5475475475477, 559.5595595595596, 569.5695695695696, 574.5745745745746, 577.5775775775776, 579.5795795795797, 589.5895895895897, 601.6016016016016, 611.6116116116117, 620.6206206206207, 626.6266266266267, 632.6326326326326, 643.6436436436437, 654.6546546546547, 659.6596596596597, 660.6606606606607, 669.6696696696697, 673.6736736736738, 687.6876876876878, 701.7017017017017, 702.7027027027027, 715.7157157157158, 716.7167167167167, 721.7217217217218, 723.7237237237238, 724.7247247247248, 726.7267267267268, 727.7277277277278, 732.7327327327328, 736.7367367367368, 739.7397397397398, 740.7407407407408, 742.7427427427428, 748.7487487487488, 763.7637637637638, 765.7657657657659, 767.7677677677679, 770.7707707707708, 782.7827827827829, 783.7837837837839, 800.8008008008009, 804.8048048048049, 807.8078078078079, 814.8148148148149, 822.8228228228229, 823.8238238238239, 829.8298298298299, 831.8318318318319, 840.8408408408409, 841.8418418418419, 848.8488488488489, 852.852852852853, 854.8548548548549, 855.8558558558559, 857.8578578578579, 860.860860860861, 863.8638638638639, 866.866866866867, 879.8798798798799, 881.881881881882, 890.890890890891, 894.894894894895, 899.8998998999, 911.911911911912, 913.913913913914, 914.914914914915, 915.915915915916, 916.916916916917, 918.918918918919, 921.921921921922, 922.922922922923, 936.9369369369371, 955.955955955956, 959.9599599599601, 960.9609609609611, 968.9689689689691, 980.980980980981, 983.9839839839841, 984.9849849849851, 994.9949949949951, 998.9989989989991
