0.0, 14.014014014014016, 24.024024024024026, 38.03803803803804, 43.04304304304305, 45.04504504504505, 53.053053053053056, 54.054054054054056, 57.057057057057065, 65.06506506506507, 68.06806806806807, 71.07107107107107, 77.07707707707708, 103.10310310310311, 125.12512512512514, 131.13113113113116, 143.14314314314316, 183.1831831831832, 186.1861861861862, 199.19919919919923, 212.21221221221222, 221.22122122122124, 222.22222222222223, 240.24024024024027, 252.25225225225228, 268.2682682682683, 272.2722722722723, 275.2752752752753, 287.2872872872873, 291.2912912912913, 296.2962962962963, 300.3003003003003, 313.31331331331336, 315.31531531531533, 320.3203203203203, 336.3363363363364, 342.34234234234236, 348.3483483483484, 368.3683683683684, 370.3703703703704, 388.3883883883884, 407.40740740740745, 416.41641641641644, 417.4174174174175, 418.41841841841847, 420.42042042042044, 434.4344344344345, 447.4474474474475, 466.4664664664665, 471.4714714714715, 475.4754754754755, 477.4774774774775, 490.4904904904905, 498.4984984984985, 504.50450450450455, 515.5155155155155, 521.5215215215215, 528.5285285285286, 530.5305305305305, 531.5315315315315, 532.5325325325326, 552.5525525525526, 561.5615615615616, 564.5645645645646, 572.5725725725727, 573.5735735735736, 586.5865865865867, 587.5875875875877, 591.5915915915916, 604.6046046046047, 605.6056056056057, 609.6096096096097, 616.6166166166166, 621.6216216216217, 632.6326326326326, 633.6336336336337, 639.6396396396397, 646.6466466466467, 650.6506506506507, 652.6526526526527, 661.6616616616617, 666.6666666666667, 669.6696696696697, 672.6726726726728, 693.6936936936937, 697.6976976976978, 699.6996996996997, 705.7057057057058, 708.7087087087087, 715.7157157157158, 722.7227227227228, 725.7257257257257, 727.7277277277278, 729.7297297297298, 732.7327327327328, 747.7477477477478, 749.7497497497499, 780.7807807807809, 788.7887887887889, 794.7947947947948, 796.7967967967969, 798.7987987987989, 811.8118118118119, 821.8218218218219, 824.8248248248249, 827.827827827828, 830.8308308308309, 834.834834834835, 841.8418418418419, 844.8448448448449, 852.852852852853, 854.8548548548549, 855.8558558558559, 873.873873873874, 879.8798798798799, 889.88988988989, 907.907907907908, 916.916916916917, 928.928928928929, 930.930930930931, 939.93993993994, 943.9439439439441, 950.950950950951, 983.9839839839841
7.007007007007008, 12.012012012012013, 13.013013013013014, 16.016016016016017, 18.01801801801802, 21.021021021021024, 23.023023023023026, 29.029029029029033, 32.032032032032035, 33.033033033033036, 37.03703703703704, 41.04104104104105, 58.058058058058066, 60.06006006006007, 69.06906906906907, 71.07107107107107, 73.07307307307308, 76.07607607607608, 98.0980980980981, 114.11411411411413, 125.12512512512514, 136.13613613613614, 141.14114114114116, 148.14814814814815, 153.15315315315317, 158.15815815815816, 161.16116116116117, 165.16516516516518, 168.1681681681682, 182.1821821821822, 187.1871871871872, 190.1901901901902, 197.19719719719723, 199.19919919919923, 200.20020020020021, 206.20620620620622, 212.21221221221222, 214.21421421421422, 216.21621621621622, 221.22122122122124, 224.22422422422426, 233.23323323323325, 245.24524524524526, 248.24824824824827, 252.25225225225228, 253.25325325325326, 255.25525525525526, 259.2592592592593, 260.2602602602603, 266.2662662662663, 274.2742742742743, 289.28928928928934, 290.29029029029033, 298.29829829829833, 300.3003003003003, 303.3033033033033, 318.31831831831835, 320.3203203203203, 323.32332332332334, 328.3283283283284, 331.33133133133134, 333.33333333333337, 342.34234234234236, 362.3623623623624, 368.3683683683684, 372.3723723723724, 382.3823823823824, 387.38738738738743, 391.39139139139144, 395.39539539539544, 397.3973973973974, 403.40340340340344, 404.40440440440443, 413.4134134134134, 423.42342342342346, 425.4254254254255, 429.4294294294295, 434.4344344344345, 445.4454454454455, 447.4474474474475, 448.4484484484485, 450.4504504504505, 458.4584584584585, 470.4704704704705, 474.4744744744745, 476.47647647647653, 488.48848848848854, 493.49349349349353, 496.49649649649655, 498.4984984984985, 499.49949949949956, 508.50850850850856, 509.50950950950954, 512.5125125125126, 513.5135135135135, 515.5155155155155, 516.5165165165166, 520.5205205205206, 527.5275275275276, 534.5345345345346, 549.5495495495496, 554.5545545545546, 556.5565565565566, 573.5735735735736, 590.5905905905906, 591.5915915915916, 593.5935935935936, 600.6006006006006, 601.6016016016016, 603.6036036036037, 605.6056056056057, 617.6176176176177, 637.6376376376377, 647.6476476476477, 663.6636636636637, 667.6676676676677, 669.6696696696697, 670.6706706706707, 673.6736736736738, 674.6746746746747, 680.6806806806808, 682.6826826826828, 684.6846846846847, 686.6866866866867, 694.6946946946947, 695.6956956956958, 705.7057057057058, 734.7347347347348, 745.7457457457458, 747.7477477477478, 751.7517517517518, 753.7537537537538, 760.7607607607608, 767.7677677677679, 770.7707707707708, 779.7797797797798, 785.7857857857858, 788.7887887887889, 791.7917917917919, 798.7987987987989, 799.7997997997999, 812.8128128128129, 816.8168168168169, 818.8188188188188, 822.8228228228229, 830.8308308308309, 831.8318318318319, 832.8328328328329, 834.834834834835, 839.8398398398399, 850.850850850851, 852.852852852853, 854.8548548548549, 855.8558558558559, 864.8648648648649, 870.8708708708709, 872.8728728728729, 874.874874874875, 876.876876876877, 883.883883883884, 893.893893893894, 907.907907907908, 909.90990990991, 911.911911911912, 914.914914914915, 917.917917917918, 918.918918918919, 922.922922922923, 925.925925925926, 929.92992992993, 950.950950950951, 959.9599599599601, 969.9699699699701, 973.973973973974, 980.980980980981, 986.9869869869871, 987.987987987988
