5.005005005005005, 8.008008008008009, 17.017017017017018, 44.04404404404405, 63.06306306306307, 73.07307307307308, 74.07407407407408, 77.07707707707708, 102.10210210210211, 116.11611611611613, 120.12012012012013, 131.13113113113116, 135.13513513513516, 140.14014014014015, 150.15015015015015, 152.15215215215215, 157.15715715715717, 159.15915915915917, 170.1701701701702, 176.1761761761762, 181.1811811811812, 186.1861861861862, 189.1891891891892, 190.1901901901902, 211.21121121121124, 218.21821821821823, 227.22722722722725, 246.24624624624627, 260.2602602602603, 276.2762762762763, 279.2792792792793, 281.2812812812813, 290.29029029029033, 292.2922922922923, 294.29429429429433, 297.29729729729735, 305.30530530530535, 312.3123123123123, 327.32732732732734, 329.32932932932937, 340.3403403403404, 350.35035035035037, 373.3733733733734, 377.3773773773774, 386.38638638638645, 387.38738738738743, 393.3933933933934, 396.3963963963964, 402.40240240240246, 405.4054054054054, 430.4304304304305, 431.43143143143146, 440.44044044044045, 469.4694694694695, 473.4734734734735, 474.4744744744745, 477.4774774774775, 484.48448448448454, 485.4854854854855, 490.4904904904905, 497.49749749749753, 501.50150150150154, 508.50850850850856, 515.5155155155155, 520.5205205205206, 521.5215215215215, 528.5285285285286, 530.5305305305305, 537.5375375375376, 538.5385385385385, 542.5425425425426, 554.5545545545546, 569.5695695695696, 570.5705705705706, 572.5725725725727, 595.5955955955957, 600.6006006006006, 603.6036036036037, 605.6056056056057, 606.6066066066066, 615.6156156156156, 619.6196196196197, 622.6226226226227, 626.6266266266267, 633.6336336336337, 635.6356356356357, 639.6396396396397, 653.6536536536537, 655.6556556556557, 658.6586586586587, 671.6716716716717, 683.6836836836837, 697.6976976976978, 705.7057057057058, 706.7067067067068, 711.7117117117118, 718.7187187187188, 722.7227227227228, 733.7337337337337, 735.7357357357358, 747.7477477477478, 748.7487487487488, 760.7607607607608, 762.7627627627628, 768.7687687687688, 769.7697697697698, 773.7737737737739, 776.7767767767768, 780.7807807807809, 784.7847847847848, 785.7857857857858, 798.7987987987989, 799.7997997997999, 802.8028028028028, 804.8048048048049, 808.8088088088089, 829.8298298298299, 837.8378378378379, 838.8388388388389, 846.8468468468469, 849.8498498498499, 850.850850850851, 866.866866866867, 871.8718718718719, 875.875875875876, 896.896896896897, 916.916916916917, 920.920920920921, 924.924924924925, 929.92992992993, 936.9369369369371, 946.946946946947, 947.947947947948, 953.953953953954, 954.954954954955, 966.9669669669671, 987.987987987988, 989.98998998999, 992.9929929929931
12.012012012012013, 25.025025025025027, 35.03503503503504, 42.04204204204205, 43.04304304304305, 46.04604604604605, 47.04704704704705, 49.04904904904905, 52.052052052052055, 59.05905905905907, 66.06606606606607, 75.07507507507508, 80.08008008008008, 81.0810810810811, 85.0850850850851, 88.0880880880881, 94.0940940940941, 103.10310310310311, 106.10610610610611, 113.11311311311313, 119.11911911911913, 124.12412412412414, 129.12912912912915, 136.13613613613614, 144.14414414414415, 152.15215215215215, 157.15715715715717, 160.16016016016016, 161.16116116116117, 162.1621621621622, 167.16716716716718, 176.1761761761762, 179.1791791791792, 180.1801801801802, 184.1841841841842, 185.1851851851852, 187.1871871871872, 188.1881881881882, 193.19319319319322, 198.1981981981982, 204.20420420420422, 208.20820820820822, 212.21221221221222, 222.22222222222223, 224.22422422422426, 225.22522522522524, 237.23723723723725, 238.23823823823827, 248.24824824824827, 252.25225225225228, 255.25525525525526, 258.2582582582583, 265.26526526526527, 272.2722722722723, 273.2732732732733, 284.2842842842843, 295.2952952952953, 299.2992992992993, 301.30130130130135, 310.31031031031034, 315.31531531531533, 319.31931931931933, 321.32132132132136, 324.3243243243244, 333.33333333333337, 338.33833833833836, 341.3413413413414, 342.34234234234236, 352.3523523523524, 356.3563563563564, 367.3673673673674, 369.3693693693694, 373.3733733733734, 378.3783783783784, 379.37937937937943, 383.38338338338343, 384.3843843843844, 395.39539539539544, 399.39939939939944, 400.40040040040043, 409.4094094094094, 418.41841841841847, 420.42042042042044, 426.4264264264265, 432.43243243243245, 434.4344344344345, 435.43543543543547, 436.43643643643645, 443.44344344344347, 444.44444444444446, 454.4544544544545, 461.4614614614615, 469.4694694694695, 477.4774774774775, 480.48048048048054, 482.4824824824825, 484.48448448448454, 486.4864864864865, 489.48948948948953, 495.49549549549556, 497.49749749749753, 509.50950950950954, 519.5195195195196, 520.5205205205206, 523.5235235235235, 537.5375375375376, 556.5565565565566, 562.5625625625626, 564.5645645645646, 567.5675675675676, 576.5765765765766, 583.5835835835836, 588.5885885885887, 598.5985985985986, 602.6026026026027, 618.6186186186187, 627.6276276276277, 629.6296296296297, 635.6356356356357, 639.6396396396397, 641.6416416416417, 657.6576576576578, 660.6606606606607, 668.6686686686687, 681.6816816816818, 689.6896896896898, 691.6916916916917, 692.6926926926927, 697.6976976976978, 698.6986986986988, 699.6996996996997, 709.7097097097097, 710.7107107107108, 714.7147147147148, 720.7207207207208, 724.7247247247248, 728.7287287287288, 729.7297297297298, 734.7347347347348, 756.7567567567568, 757.7577577577579, 758.7587587587589, 759.7597597597598, 769.7697697697698, 770.7707707707708, 771.7717717717718, 779.7797797797798, 784.7847847847848, 788.7887887887889, 790.7907907907909, 793.7937937937938, 795.7957957957958, 805.8058058058059, 807.8078078078079, 809.8098098098098, 811.8118118118119, 817.8178178178179, 827.827827827828, 833.8338338338339, 834.834834834835, 838.8388388388389, 848.8488488488489, 853.8538538538539, 857.8578578578579, 858.858858858859, 859.85985985986, 864.8648648648649, 868.868868868869, 869.86986986987, 873.873873873874, 879.8798798798799, 880.8808808808809, 902.902902902903, 912.912912912913, 915.915915915916, 928.928928928929, 942.942942942943, 956.956956956957, 957.957957957958, 959.9599599599601, 964.964964964965, 972.972972972973, 984.9849849849851, 988.988988988989
