4.004004004004004, 13.013013013013014, 20.02002002002002, 25.025025025025027, 26.026026026026027, 28.028028028028032, 32.032032032032035, 37.03703703703704, 49.04904904904905, 55.05505505505506, 57.057057057057065, 64.06406406406407, 80.08008008008008, 82.0820820820821, 87.0870870870871, 101.10110110110111, 108.10810810810811, 116.11611611611613, 117.11711711711713, 119.11911911911913, 130.13013013013014, 133.13313313313316, 140.14014014014015, 147.14714714714717, 158.15815815815816, 164.1641641641642, 168.1681681681682, 171.17117117117118, 185.1851851851852, 189.1891891891892, 190.1901901901902, 205.20520520520523, 209.20920920920923, 234.23423423423426, 243.24324324324326, 245.24524524524526, 246.24624624624627, 251.25125125125126, 252.25225225225228, 254.25425425425428, 261.26126126126127, 291.2912912912913, 299.2992992992993, 313.31331331331336, 317.31731731731736, 327.32732732732734, 329.32932932932937, 333.33333333333337, 342.34234234234236, 345.3453453453454, 346.34634634634637, 353.3533533533534, 358.3583583583584, 359.3593593593594, 360.3603603603604, 363.3633633633634, 367.3673673673674, 369.3693693693694, 370.3703703703704, 385.3853853853854, 393.3933933933934, 403.40340340340344, 410.41041041041046, 415.41541541541545, 462.4624624624625, 471.4714714714715, 473.4734734734735, 497.49749749749753, 503.50350350350357, 507.50750750750757, 512.5125125125126, 513.5135135135135, 516.5165165165166, 519.5195195195196, 526.5265265265266, 527.5275275275276, 531.5315315315315, 532.5325325325326, 538.5385385385385, 540.5405405405406, 544.5445445445446, 556.5565565565566, 575.5755755755756, 581.5815815815816, 582.5825825825826, 613.6136136136137, 630.6306306306307, 638.6386386386387, 640.6406406406406, 642.6426426426427, 643.6436436436437, 650.6506506506507, 685.6856856856857, 687.6876876876878, 690.6906906906908, 703.7037037037038, 709.7097097097097, 710.7107107107108, 726.7267267267268, 739.7397397397398, 745.7457457457458, 747.7477477477478, 753.7537537537538, 761.7617617617618, 775.7757757757759, 776.7767767767768, 782.7827827827829, 797.7977977977979, 801.8018018018018, 812.8128128128129, 814.8148148148149, 835.835835835836, 838.8388388388389, 849.8498498498499, 851.851851851852, 858.858858858859, 863.8638638638639, 868.868868868869, 872.8728728728729, 880.8808808808809, 882.882882882883, 898.898898898899, 918.918918918919, 920.920920920921, 921.921921921922, 924.924924924925, 927.927927927928, 950.950950950951, 952.9529529529531, 956.956956956957, 962.962962962963, 969.9699699699701, 970.970970970971, 972.972972972973, 979.97997997998
2.002002002002002, 3.0030030030030033, 6.0060060060060065, 10.01001001001001, 14.014014014014016, 17.017017017017018, 29.029029029029033, 38.03803803803804, 41.04104104104105, 62.06206206206207, 70.07007007007007, 72.07207207207207, 76.07607607607608, 77.07707707707708, 84.0840840840841, 86.0860860860861, 88.0880880880881, 91.0910910910911, 100.10010010010011, 104.10410410410411, 106.10610610610611, 112.11211211211213, 120.12012012012013, 123.12312312312314, 127.12712712712714, 128.12812812812814, 131.13113113113116, 142.14214214214215, 144.14414414414415, 150.15015015015015, 159.15915915915917, 170.1701701701702, 171.17117117117118, 172.1721721721722, 177.17717717717719, 179.1791791791792, 183.1831831831832, 184.1841841841842, 191.1911911911912, 195.19519519519523, 199.19919919919923, 206.20620620620622, 207.20720720720723, 212.21221221221222, 216.21621621621622, 217.21721721721724, 224.22422422422426, 228.22822822822826, 240.24024024024027, 276.2762762762763, 281.2812812812813, 282.2822822822823, 285.2852852852853, 286.2862862862863, 301.30130130130135, 305.30530530530535, 306.30630630630634, 310.31031031031034, 323.32332332332334, 335.33533533533534, 336.3363363363364, 341.3413413413414, 345.3453453453454, 348.3483483483484, 350.35035035035037, 352.3523523523524, 357.3573573573574, 364.3643643643644, 368.3683683683684, 377.3773773773774, 378.3783783783784, 379.37937937937943, 380.3803803803804, 381.3813813813814, 398.39839839839846, 404.40440440440443, 412.41241241241244, 421.4214214214215, 422.42242242242247, 425.4254254254255, 437.4374374374375, 445.4454454454455, 456.4564564564565, 468.46846846846853, 472.47247247247253, 474.4744744744745, 477.4774774774775, 480.48048048048054, 488.48848848848854, 491.49149149149156, 504.50450450450455, 512.5125125125126, 518.5185185185186, 521.5215215215215, 535.5355355355356, 549.5495495495496, 550.5505505505506, 555.5555555555557, 560.5605605605606, 575.5755755755756, 581.5815815815816, 585.5855855855856, 603.6036036036037, 609.6096096096097, 612.6126126126127, 613.6136136136137, 614.6146146146147, 618.6186186186187, 622.6226226226227, 626.6266266266267, 634.6346346346347, 635.6356356356357, 641.6416416416417, 643.6436436436437, 654.6546546546547, 655.6556556556557, 670.6706706706707, 673.6736736736738, 679.6796796796798, 686.6866866866867, 696.6966966966968, 700.7007007007007, 701.7017017017017, 705.7057057057058, 713.7137137137138, 716.7167167167167, 720.7207207207208, 726.7267267267268, 728.7287287287288, 739.7397397397398, 741.7417417417419, 748.7487487487488, 749.7497497497499, 750.7507507507509, 758.7587587587589, 760.7607607607608, 771.7717717717718, 781.7817817817819, 800.8008008008009, 803.8038038038039, 809.8098098098098, 811.8118118118119, 819.8198198198199, 820.8208208208209, 826.8268268268268, 827.827827827828, 830.8308308308309, 837.8378378378379, 839.8398398398399, 840.8408408408409, 846.8468468468469, 850.850850850851, 856.8568568568569, 861.8618618618619, 865.865865865866, 872.8728728728729, 873.873873873874, 874.874874874875, 877.877877877878, 889.88988988989, 894.894894894895, 897.897897897898, 904.904904904905, 906.906906906907, 909.90990990991, 911.911911911912, 913.913913913914, 915.915915915916, 919.91991991992, 935.9359359359361, 939.93993993994, 941.941941941942, 942.942942942943, 945.945945945946, 949.94994994995, 977.9779779779781, 980.980980980981, 986.9869869869871, 993.9939939939941, 1000.0
