6.0060060060060065, 17.017017017017018, 21.021021021021024, 38.03803803803804, 41.04104104104105, 42.04204204204205, 49.04904904904905, 57.057057057057065, 69.06906906906907, 72.07207207207207, 73.07307307307308, 78.07807807807808, 88.0880880880881, 91.0910910910911, 96.0960960960961, 103.10310310310311, 132.13213213213214, 138.13813813813815, 146.14614614614615, 153.15315315315317, 154.15415415415416, 160.16016016016016, 164.1641641641642, 165.16516516516518, 170.1701701701702, 177.17717717717719, 179.1791791791792, 188.1881881881882, 198.1981981981982, 211.21121121121124, 217.21721721721724, 227.22722722722725, 233.23323323323325, 235.23523523523525, 236.23623623623627, 244.24424424424427, 245.24524524524526, 261.26126126126127, 270.2702702702703, 276.2762762762763, 281.2812812812813, 284.2842842842843, 294.29429429429433, 295.2952952952953, 304.3043043043043, 306.30630630630634, 317.31731731731736, 319.31931931931933, 327.32732732732734, 334.33433433433436, 341.3413413413414, 343.34334334334335, 351.35135135135135, 363.3633633633634, 368.3683683683684, 377.3773773773774, 403.40340340340344, 408.40840840840843, 409.4094094094094, 414.41441441441447, 425.4254254254255, 426.4264264264265, 427.42742742742746, 433.4334334334335, 439.43943943943947, 450.4504504504505, 468.46846846846853, 474.4744744744745, 477.4774774774775, 503.50350350350357, 504.50450450450455, 505.50550550550554, 509.50950950950954, 512.5125125125126, 515.5155155155155, 518.5185185185186, 522.5225225225225, 528.5285285285286, 534.5345345345346, 535.5355355355356, 543.5435435435436, 562.5625625625626, 564.5645645645646, 571.5715715715717, 581.5815815815816, 585.5855855855856, 598.5985985985986, 603.6036036036037, 606.6066066066066, 613.6136136136137, 625.6256256256257, 630.6306306306307, 665.6656656656658, 666.6666666666667, 668.6686686686687, 679.6796796796798, 694.6946946946947, 701.7017017017017, 710.7107107107108, 711.7117117117118, 718.7187187187188, 719.7197197197198, 722.7227227227228, 723.7237237237238, 729.7297297297298, 739.7397397397398, 762.7627627627628, 777.7777777777778, 785.7857857857858, 786.7867867867868, 798.7987987987989, 812.8128128128129, 813.8138138138139, 837.8378378378379, 851.851851851852, 860.860860860861, 866.866866866867, 868.868868868869, 870.8708708708709, 882.882882882883, 885.885885885886, 890.890890890891, 896.896896896897, 897.897897897898, 917.917917917918, 941.941941941942, 959.9599599599601, 971.971971971972, 989.98998998999, 994.9949949949951
5.005005005005005, 14.014014014014016, 15.015015015015017, 24.024024024024026, 35.03503503503504, 37.03703703703704, 39.03903903903904, 44.04404404404405, 45.04504504504505, 46.04604604604605, 47.04704704704705, 53.053053053053056, 54.054054054054056, 58.058058058058066, 59.05905905905907, 61.06106106106107, 62.06206206206207, 63.06306306306307, 64.06406406406407, 85.0850850850851, 94.0940940940941, 95.0950950950951, 98.0980980980981, 101.10110110110111, 106.10610610610611, 114.11411411411413, 117.11711711711713, 119.11911911911913, 120.12012012012013, 135.13513513513516, 141.14114114114116, 143.14314314314316, 144.14414414414415, 146.14614614614615, 151.15115115115117, 154.15415415415416, 155.15515515515517, 162.1621621621622, 173.17317317317318, 178.1781781781782, 202.20220220220222, 214.21421421421422, 220.22022022022023, 221.22122122122124, 224.22422422422426, 230.23023023023026, 232.23223223223226, 238.23823823823827, 244.24424424424427, 246.24624624624627, 252.25225225225228, 257.25725725725727, 282.2822822822823, 283.2832832832833, 291.2912912912913, 301.30130130130135, 303.3033033033033, 305.30530530530535, 307.3073073073073, 314.31431431431434, 323.32332332332334, 325.32532532532537, 333.33333333333337, 337.3373373373374, 339.33933933933935, 340.3403403403404, 344.3443443443444, 349.3493493493494, 353.3533533533534, 365.3653653653654, 375.3753753753754, 380.3803803803804, 383.38338338338343, 384.3843843843844, 385.3853853853854, 386.38638638638645, 399.39939939939944, 400.40040040040043, 401.4014014014014, 402.40240240240246, 405.4054054054054, 411.41141141141145, 417.4174174174175, 429.4294294294295, 431.43143143143146, 437.4374374374375, 443.44344344344347, 446.4464464464465, 450.4504504504505, 458.4584584584585, 460.4604604604605, 465.4654654654655, 467.4674674674675, 476.47647647647653, 489.48948948948953, 491.49149149149156, 493.49349349349353, 502.5025025025025, 505.50550550550554, 507.50750750750757, 508.50850850850856, 517.5175175175176, 519.5195195195196, 523.5235235235235, 526.5265265265266, 528.5285285285286, 529.5295295295296, 533.5335335335336, 538.5385385385385, 542.5425425425426, 545.5455455455456, 546.5465465465466, 549.5495495495496, 557.5575575575576, 567.5675675675676, 578.5785785785787, 579.5795795795797, 590.5905905905906, 595.5955955955957, 603.6036036036037, 610.6106106106107, 624.6246246246246, 628.6286286286287, 629.6296296296297, 634.6346346346347, 635.6356356356357, 647.6476476476477, 649.6496496496497, 650.6506506506507, 656.6566566566568, 661.6616616616617, 664.6646646646648, 671.6716716716717, 677.6776776776777, 680.6806806806808, 683.6836836836837, 685.6856856856857, 688.6886886886888, 697.6976976976978, 698.6986986986988, 703.7037037037038, 704.7047047047048, 705.7057057057058, 706.7067067067068, 726.7267267267268, 731.7317317317318, 733.7337337337337, 735.7357357357358, 744.7447447447448, 747.7477477477478, 749.7497497497499, 767.7677677677679, 779.7797797797798, 785.7857857857858, 789.7897897897899, 805.8058058058059, 812.8128128128129, 814.8148148148149, 822.8228228228229, 828.8288288288289, 829.8298298298299, 831.8318318318319, 847.8478478478479, 857.8578578578579, 858.858858858859, 861.8618618618619, 867.867867867868, 876.876876876877, 879.8798798798799, 894.894894894895, 898.898898898899, 899.8998998999, 901.901901901902, 903.9039039039039, 906.906906906907, 920.920920920921, 927.927927927928, 928.928928928929, 930.930930930931, 936.9369369369371, 941.941941941942, 943.9439439439441, 944.9449449449451, 950.950950950951, 954.954954954955, 956.956956956957, 957.957957957958, 960.9609609609611, 975.9759759759761, 996.996996996997, 997.9979979979981
