0.066475,-0.13968,-0.29202,0.19591,0.00023566,0.16245,-0.16259,-0.072556,0.50183,1.0857
0.51957,-0.14322,0.012393,0.10952,0.34148,-0.20055,0.47785,0.014083,0.67877,-0.038063
-0.14537,-0.63403,-0.32189,-0.49446,0.1702,-0.096649,-0.12331,-0.0027436,0.55327,-0.049889
-0.6142,-0.64843,-0.0076543,-0.4261,-0.69689,-1.3353,-0.15685,-0.29284,0.2683,-0.40247
-0.23927,-0.094369,-0.52253,-0.12079,-0.089418,0.24827,-0.20553,0.0057886,-0.024642,0.22688
0.60458,-0.066862,-0.2868,-0.76802,0.41546,0.42356,0.34408,0.062066,-0.39251,-0.047469
0.77213,-0.21805,0.11146,0.0071079,0.2799,-0.21867,-0.21905,-0.05719,-0.077866,-0.1556
-0.18875,0.0057942,0.45579,-0.28911,0.031632,-0.25231,0.09973,-0.32813,0.41356,-0.13763
-0.72005,-0.34243,-0.10699,-0.53323,-0.17429,0.069948,0.072063,-0.15997,0.50035,0.20599
-0.31531,-0.092677,0.22775,0.27372,0.12367,-0.32726,0.393,0.15332,0.03631,-0.27746
