-0.063183,0.069476,0.023537,0.029133,0.030451,0.047587,0.057106,0.0046796,-0.068634,-0.066446
-0.38672,0.060076,0.085862,0.092064,-0.029179,0.049049,0.037644,-0.0014434,-0.025894,-0.053213
-0.0099169,-0.088697,-0.018141,-0.029635,-0.013233,0.048548,0.074153,0.0015923,-0.03098,-0.037247
0.038507,0.037752,0.017928,-0.12938,0.08663,-0.052244,0.020878,0.030473,-0.075632,0.01068
0.037999,0.039138,-0.11245,0.16323,-0.050963,-0.0062677,0.15024,-0.056761,-0.14457,-0.04936
0.13995,-0.072146,0.099431,0.056789,-0.08089,-0.044408,-0.0034519,0.011803,-0.093916,-0.059005
0.050995,-0.028914,0.042545,0.0098217,0.06161,-0.086402,0.060628,0.032635,-0.0083856,-0.00093704
-0.00099872,0.075868,0.012811,0.12366,-0.078615,0.1109,-0.044159,-0.079905,-0.013923,0.023122
0.20144,0.079079,0.10776,0.12308,-0.12286,-0.028717,0.01342,-0.057676,0.0013795,-0.039741
0.19657,-0.0085423,-0.051154,0.032401,0.020031,0.072307,0.050254,0.034727,0.059005,0.019663
