1.1556,-0.12746,-0.37799,-0.5053,-0.66045,-0.65064,-0.39962,-0.097172,-0.83933,0.029228
1.2632,-0.41091,-0.57271,-0.10645,0.025498,-0.60805,0.13397,-0.47195,-0.50516,0.73405
0.34351,-0.33333,0.18892,-0.20725,0.3866,0.25028,-0.050285,0.12028,-1.3825,-0.049473
0.44949,0.05438,0.015674,-0.51484,0.13118,-0.13552,-0.057419,0.098546,0.27791,0.25437
1.1224,1.2064,0.72674,-0.15167,0.0017173,-0.033161,-0.21859,-1.5779,-0.67541,0.87343
1.026,0.39973,-0.0029094,-0.35262,0.063186,-0.46915,0.51587,-0.6936,0.045267,0.33394
0.54653,0.15331,-0.086995,0.091854,-0.052946,-0.24761,-0.80215,-0.90091,-0.87511,0.53324
0.88971,0.49492,0.42945,0.24165,-0.32801,0.076251,0.31946,-0.89052,-0.010119,-0.12022
-0.12885,-0.33089,0.36025,0.24731,-0.52983,0.0072076,-0.74866,-0.54862,-0.21979,0.60472
0.3132,-0.45374,0.06009,-0.62625,-0.1532,-0.43405,-0.49215,-0.27068,-0.31237,0.52193
