0.40068,0.097581,0.44069,0.6912,0.18449,0.33725,0.026917,0.60631,0.5168,0.084443
0.11692,0.023378,0.67585,0.36201,0.1602,0.24402,0.48081,0.70132,0.558,0.51918
0.5142,0.27274,0.20992,0.36967,0.37856,0.36408,0.10589,0.68013,0.78431,0.03173
0.12075,0.50562,0.53082,0.32049,0.17525,0.33705,0.041655,0.62745,0.095712,0.18841
0.50194,0.16557,0.42403,0.26542,0.41794,0.60394,0.14832,0.73835,0.19156,0.099961
0.44458,0.016878,0.2979,0.22392,0.47695,0.12652,0.40302,0.75712,0.41999,0.19892
0.34828,0.2,0.18242,0.17145,0.54725,0.43675,0.41218,0.64139,0.31873,0.21119
0.022322,0.18164,0.17075,0.69411,0.26071,0.5408,0.31439,0.67384,0.34004,0.054194
0.66529,0.21075,0.039719,0.4261,0.65039,0.1911,0.64993,0.83312,0.29129,0.70593
0.16759,0.22507,0.15662,0.71964,0.76309,0.22435,0.76565,0.86948,0.42648,0.073828
