0.18446,0.23234,0.62111,0.64114,0.53926,0.25054,0.17862,0.44234,0.015844,0.16353
0.52925,0.70836,0.085442,0.67308,0.24362,0.51034,0.22555,0.14537,0.085304,0.38448
0.23474,0.49786,0.34088,0.79385,0.10808,0.48792,0.24873,0.45418,0.23809,0.31786
0.033025,0.24808,0.0024934,0.77921,0.41513,0.33975,0.4779,0.48816,0.53462,0.49136
0.066311,0.36665,0.44995,0.41001,0.62758,0.60739,0.69894,0.2424,0.38718,0.11415
0.57813,0.51509,0.064027,0.50255,0.56787,0.19068,0.18686,0.46463,0.3213,0.45867
0.050368,0.55558,0.30742,0.37012,0.031698,0.11628,0.19478,0.067021,0.021398,0.13654
0.099371,0.16192,0.28466,0.74055,0.66473,0.17643,0.34729,0.51622,0.45717,0.319
0.27535,0.17254,0.43416,0.70453,0.0099893,0.56876,0.1736,0.0055276,0.2882,0.65572
0.10025,0.26796,0.35571,0.81045,0.68648,0.22202,0.63068,0.35916,0.38534,0.02604
