0.26706,0.24356,0.38433,0.55621,0.40237,0.1981,0.097722,0.15177,0.33511,0.66996
0.23769,0.10849,0.41405,0.34515,0.040745,0.75948,0.14521,0.14515,0.12798,0.606
0.6323,0.33776,0.051893,0.31474,0.57219,0.37206,0.65588,0.22616,0.22276,0.72474
0.17351,0.002592,0.12682,0.27302,0.69566,0.089204,0.25624,0.40221,0.20048,0.59795
0.61668,0.4025,0.32688,0.19336,0.78581,0.6965,0.062004,0.041333,0.021184,0.48987
0.49346,0.66318,0.24861,0.04187,0.49525,0.55446,0.44811,0.30178,0.27233,0.77686
0.028197,0.4762,0.075605,0.094033,0.80697,0.69005,0.21125,0.4229,0.52431,0.578
0.64256,0.61611,0.51638,0.62733,0.69968,0.5447,0.15153,0.67484,0.0054961,0.47586
0.82128,0.71895,0.53287,0.6035,0.78588,0.90775,0.53579,0.58103,0.78274,0.8885
1,1,1,1,1,1,1,1,1,1
