6.0060060060060065, 12.012012012012013, 21.021021021021024, 23.023023023023026, 49.04904904904905, 51.051051051051054, 77.07707707707708, 79.07907907907908, 86.0860860860861, 89.0890890890891, 96.0960960960961, 106.10610610610611, 108.10810810810811, 109.10910910910911, 117.11711711711713, 124.12412412412414, 129.12912912912915, 140.14014014014015, 149.14914914914917, 155.15515515515517, 158.15815815815816, 169.16916916916918, 186.1861861861862, 193.19319319319322, 203.20320320320323, 236.23623623623627, 240.24024024024027, 258.2582582582583, 259.2592592592593, 262.2622622622623, 275.2752752752753, 276.2762762762763, 305.30530530530535, 308.3083083083083, 314.31431431431434, 318.31831831831835, 321.32132132132136, 326.32632632632635, 331.33133133133134, 340.3403403403404, 371.3713713713714, 374.3743743743744, 375.3753753753754, 405.4054054054054, 412.41241241241244, 413.4134134134134, 419.41941941941946, 420.42042042042044, 421.4214214214215, 426.4264264264265, 446.4464464464465, 448.4484484484485, 460.4604604604605, 465.4654654654655, 470.4704704704705, 480.48048048048054, 485.4854854854855, 486.4864864864865, 489.48948948948953, 495.49549549549556, 503.50350350350357, 505.50550550550554, 512.5125125125126, 522.5225225225225, 541.5415415415416, 550.5505505505506, 559.5595595595596, 560.5605605605606, 562.5625625625626, 577.5775775775776, 580.5805805805807, 585.5855855855856, 605.6056056056057, 607.6076076076076, 624.6246246246246, 634.6346346346347, 650.6506506506507, 659.6596596596597, 661.6616616616617, 675.6756756756757, 693.6936936936937, 695.6956956956958, 702.7027027027027, 703.7037037037038, 704.7047047047048, 709.7097097097097, 712.7127127127128, 718.7187187187188, 726.7267267267268, 734.7347347347348, 758.7587587587589, 762.7627627627628, 767.7677677677679, 769.7697697697698, 771.7717717717718, 781.7817817817819, 805.8058058058059, 807.8078078078079, 812.8128128128129, 823.8238238238239, 824.8248248248249, 826.8268268268268, 833.8338338338339, 836.8368368368369, 837.8378378378379, 838.8388388388389, 846.8468468468469, 893.893893893894, 911.911911911912, 922.922922922923, 943.9439439439441, 953.953953953954, 954.954954954955, 955.955955955956, 962.962962962963, 965.965965965966, 980.980980980981, 994.9949949949951, 997.9979979979981
2.002002002002002, 6.0060060060060065, 12.012012012012013, 18.01801801801802, 21.021021021021024, 23.023023023023026, 35.03503503503504, 49.04904904904905, 50.050050050050054, 51.051051051051054, 77.07707707707708, 79.07907907907908, 82.0820820820821, 86.0860860860861, 89.0890890890891, 91.0910910910911, 96.0960960960961, 106.10610610610611, 108.10810810810811, 109.10910910910911, 115.11511511511513, 117.11711711711713, 118.11811811811813, 124.12412412412414, 134.13413413413414, 149.14914914914917, 155.15515515515517, 158.15815815815816, 161.16116116116117, 162.1621621621622, 169.16916916916918, 172.1721721721722, 184.1841841841842, 194.1941941941942, 201.20120120120123, 203.20320320320323, 206.20620620620622, 213.21321321321324, 223.22322322322324, 225.22522522522524, 232.23223223223226, 236.23623623623627, 240.24024024024027, 253.25325325325326, 258.2582582582583, 262.2622622622623, 275.2752752752753, 276.2762762762763, 278.2782782782783, 295.2952952952953, 302.30230230230234, 305.30530530530535, 306.30630630630634, 308.3083083083083, 314.31431431431434, 318.31831831831835, 321.32132132132136, 326.32632632632635, 331.33133133133134, 333.33333333333337, 340.3403403403404, 345.3453453453454, 348.3483483483484, 355.3553553553554, 374.3743743743744, 375.3753753753754, 388.3883883883884, 389.3893893893894, 400.40040040040043, 404.40440440440443, 405.4054054054054, 406.40640640640646, 411.41141141141145, 412.41241241241244, 413.4134134134134, 414.41441441441447, 418.41841841841847, 419.41941941941946, 420.42042042042044, 421.4214214214215, 426.4264264264265, 436.43643643643645, 445.4454454454455, 448.4484484484485, 452.4524524524525, 457.4574574574575, 460.4604604604605, 470.4704704704705, 485.4854854854855, 494.4944944944945, 495.49549549549556, 500.50050050050055, 510.5105105105105, 512.5125125125126, 522.5225225225225, 535.5355355355356, 537.5375375375376, 541.5415415415416, 545.5455455455456, 546.5465465465466, 548.5485485485486, 550.5505505505506, 559.5595595595596, 562.5625625625626, 573.5735735735736, 577.5775775775776, 578.5785785785787, 580.5805805805807, 585.5855855855856, 602.6026026026027, 605.6056056056057, 613.6136136136137, 617.6176176176177, 619.6196196196197, 624.6246246246246, 629.6296296296297, 633.6336336336337, 634.6346346346347, 638.6386386386387, 640.6406406406406, 650.6506506506507, 661.6616616616617, 675.6756756756757, 682.6826826826828, 686.6866866866867, 689.6896896896898, 693.6936936936937, 701.7017017017017, 702.7027027027027, 704.7047047047048, 709.7097097097097, 712.7127127127128, 718.7187187187188, 726.7267267267268, 728.7287287287288, 734.7347347347348, 749.7497497497499, 751.7517517517518, 753.7537537537538, 762.7627627627628, 767.7677677677679, 769.7697697697698, 771.7717717717718, 782.7827827827829, 791.7917917917919, 794.7947947947948, 805.8058058058059, 807.8078078078079, 812.8128128128129, 821.8218218218219, 824.8248248248249, 826.8268268268268, 833.8338338338339, 836.8368368368369, 837.8378378378379, 838.8388388388389, 844.8448448448449, 846.8468468468469, 859.85985985986, 911.911911911912, 917.917917917918, 918.918918918919, 921.921921921922, 922.922922922923, 923.923923923924, 935.9359359359361, 943.9439439439441, 947.947947947948, 953.953953953954, 954.954954954955, 955.955955955956, 962.962962962963, 965.965965965966, 969.9699699699701, 979.97997997998, 980.980980980981, 994.9949949949951, 997.9979979979981
