6.0060060060060065, 14.014014014014016, 21.021021021021024, 32.032032032032035, 33.033033033033036, 38.03803803803804, 50.050050050050054, 71.07107107107107, 73.07307307307308, 77.07707707707708, 95.0950950950951, 106.10610610610611, 112.11211211211213, 131.13113113113116, 134.13413413413414, 158.15815815815816, 160.16016016016016, 161.16116116116117, 178.1781781781782, 180.1801801801802, 189.1891891891892, 197.19719719719723, 201.20120120120123, 212.21221221221222, 216.21621621621622, 227.22722722722725, 231.23123123123125, 237.23723723723725, 253.25325325325326, 268.2682682682683, 288.2882882882883, 297.29729729729735, 300.3003003003003, 316.3163163163163, 317.31731731731736, 321.32132132132136, 322.32232232232235, 323.32332332332334, 330.33033033033036, 337.3373373373374, 356.3563563563564, 371.3713713713714, 374.3743743743744, 382.3823823823824, 396.3963963963964, 397.3973973973974, 400.40040040040043, 405.4054054054054, 424.42442442442444, 441.4414414414415, 460.4604604604605, 461.4614614614615, 462.4624624624625, 463.4634634634635, 465.4654654654655, 468.46846846846853, 470.4704704704705, 472.47247247247253, 473.4734734734735, 475.4754754754755, 476.47647647647653, 485.4854854854855, 490.4904904904905, 497.49749749749753, 508.50850850850856, 523.5235235235235, 533.5335335335336, 535.5355355355356, 542.5425425425426, 543.5435435435436, 546.5465465465466, 558.5585585585586, 574.5745745745746, 575.5755755755756, 581.5815815815816, 583.5835835835836, 588.5885885885887, 590.5905905905906, 591.5915915915916, 608.6086086086086, 624.6246246246246, 650.6506506506507, 657.6576576576578, 662.6626626626627, 675.6756756756757, 692.6926926926927, 693.6936936936937, 696.6966966966968, 716.7167167167167, 719.7197197197198, 744.7447447447448, 750.7507507507509, 761.7617617617618, 765.7657657657659, 794.7947947947948, 801.8018018018018, 813.8138138138139, 827.827827827828, 831.8318318318319, 839.8398398398399, 862.8628628628629, 865.865865865866, 882.882882882883, 890.890890890891, 916.916916916917, 919.91991991992, 920.920920920921, 932.932932932933, 941.941941941942, 955.955955955956, 956.956956956957, 966.9669669669671, 987.987987987988, 991.9919919919921, 992.9929929929931
6.0060060060060065, 13.013013013013014, 14.014014014014016, 18.01801801801802, 21.021021021021024, 23.023023023023026, 27.027027027027028, 32.032032032032035, 38.03803803803804, 50.050050050050054, 67.06706706706707, 69.06906906906907, 71.07107107107107, 73.07307307307308, 77.07707707707708, 95.0950950950951, 101.10110110110111, 106.10610610610611, 112.11211211211213, 113.11311311311313, 117.11711711711713, 118.11811811811813, 120.12012012012013, 128.12812812812814, 129.12912912912915, 131.13113113113116, 146.14614614614615, 149.14914914914917, 150.15015015015015, 158.15815815815816, 160.16016016016016, 174.1741741741742, 176.1761761761762, 189.1891891891892, 192.1921921921922, 195.19519519519523, 197.19719719719723, 201.20120120120123, 212.21221221221222, 216.21621621621622, 220.22022022022023, 231.23123123123125, 234.23423423423426, 237.23723723723725, 253.25325325325326, 288.2882882882883, 300.3003003003003, 304.3043043043043, 316.3163163163163, 317.31731731731736, 319.31931931931933, 321.32132132132136, 323.32332332332334, 330.33033033033036, 333.33333333333337, 337.3373373373374, 345.3453453453454, 356.3563563563564, 359.3593593593594, 371.3713713713714, 381.3813813813814, 382.3823823823824, 396.3963963963964, 397.3973973973974, 402.40240240240246, 405.4054054054054, 424.42442442442444, 426.4264264264265, 432.43243243243245, 441.4414414414415, 449.4494494494495, 451.4514514514515, 453.4534534534535, 454.4544544544545, 461.4614614614615, 462.4624624624625, 463.4634634634635, 465.4654654654655, 473.4734734734735, 476.47647647647653, 479.4794794794795, 485.4854854854855, 491.49149149149156, 497.49749749749753, 499.49949949949956, 506.5065065065065, 507.50750750750757, 508.50850850850856, 514.5145145145145, 523.5235235235235, 533.5335335335336, 534.5345345345346, 535.5355355355356, 538.5385385385385, 541.5415415415416, 542.5425425425426, 543.5435435435436, 546.5465465465466, 547.5475475475477, 558.5585585585586, 573.5735735735736, 574.5745745745746, 575.5755755755756, 581.5815815815816, 583.5835835835836, 588.5885885885887, 590.5905905905906, 596.5965965965967, 599.5995995995996, 608.6086086086086, 624.6246246246246, 632.6326326326326, 641.6416416416417, 642.6426426426427, 650.6506506506507, 655.6556556556557, 657.6576576576578, 666.6666666666667, 675.6756756756757, 692.6926926926927, 693.6936936936937, 695.6956956956958, 710.7107107107108, 716.7167167167167, 719.7197197197198, 721.7217217217218, 724.7247247247248, 725.7257257257257, 726.7267267267268, 735.7357357357358, 742.7427427427428, 744.7447447447448, 746.7467467467468, 761.7617617617618, 765.7657657657659, 775.7757757757759, 782.7827827827829, 794.7947947947948, 797.7977977977979, 801.8018018018018, 805.8058058058059, 813.8138138138139, 818.8188188188188, 827.827827827828, 829.8298298298299, 831.8318318318319, 836.8368368368369, 838.8388388388389, 839.8398398398399, 862.8628628628629, 865.865865865866, 875.875875875876, 882.882882882883, 890.890890890891, 897.897897897898, 906.906906906907, 916.916916916917, 919.91991991992, 920.920920920921, 923.923923923924, 932.932932932933, 944.9449449449451, 948.948948948949, 955.955955955956, 980.980980980981, 986.9869869869871, 987.987987987988, 991.9919919919921, 992.9929929929931, 994.9949949949951, 996.996996996997
