7.007007007007008, 24.024024024024026, 35.03503503503504, 37.03703703703704, 48.04804804804805, 62.06206206206207, 65.06506506506507, 70.07007007007007, 75.07507507507508, 94.0940940940941, 97.0970970970971, 101.10110110110111, 103.10310310310311, 132.13213213213214, 134.13413413413414, 149.14914914914917, 153.15315315315317, 161.16116116116117, 208.20820820820822, 219.21921921921924, 230.23023023023026, 244.24424424424427, 246.24624624624627, 251.25125125125126, 283.2832832832833, 299.2992992992993, 308.3083083083083, 310.31031031031034, 313.31331331331336, 322.32232232232235, 324.3243243243244, 334.33433433433436, 364.3643643643644, 379.37937937937943, 385.3853853853854, 388.3883883883884, 389.3893893893894, 399.39939939939944, 409.4094094094094, 416.41641641641644, 424.42442442442444, 436.43643643643645, 446.4464464464465, 450.4504504504505, 451.4514514514515, 461.4614614614615, 464.4644644644645, 480.48048048048054, 492.49249249249254, 497.49749749749753, 503.50350350350357, 511.51151151151157, 513.5135135135135, 515.5155155155155, 518.5185185185186, 519.5195195195196, 550.5505505505506, 557.5575575575576, 560.5605605605606, 567.5675675675676, 569.5695695695696, 573.5735735735736, 590.5905905905906, 602.6026026026027, 604.6046046046047, 614.6146146146147, 621.6216216216217, 636.6366366366367, 702.7027027027027, 710.7107107107108, 714.7147147147148, 723.7237237237238, 724.7247247247248, 731.7317317317318, 734.7347347347348, 740.7407407407408, 741.7417417417419, 767.7677677677679, 782.7827827827829, 788.7887887887889, 789.7897897897899, 804.8048048048049, 805.8058058058059, 808.8088088088089, 821.8218218218219, 834.834834834835, 843.843843843844, 844.8448448448449, 846.8468468468469, 847.8478478478479, 860.860860860861, 862.8628628628629, 863.8638638638639, 873.873873873874, 878.8788788788789, 890.890890890891, 911.911911911912, 933.933933933934, 938.938938938939, 945.945945945946, 947.947947947948, 966.9669669669671, 969.9699699699701, 973.973973973974, 977.9779779779781, 983.9839839839841, 986.9869869869871, 994.9949949949951, 998.9989989989991
7.007007007007008, 8.008008008008009, 18.01801801801802, 24.024024024024026, 27.027027027027028, 37.03703703703704, 43.04304304304305, 48.04804804804805, 49.04904904904905, 50.050050050050054, 62.06206206206207, 65.06506506506507, 70.07007007007007, 71.07107107107107, 75.07507507507508, 82.0820820820821, 93.0930930930931, 94.0940940940941, 97.0970970970971, 99.0990990990991, 100.10010010010011, 103.10310310310311, 110.11011011011011, 118.11811811811813, 122.12212212212214, 125.12512512512514, 126.12612612612614, 132.13213213213214, 134.13413413413414, 161.16116116116117, 163.16316316316318, 176.1761761761762, 179.1791791791792, 180.1801801801802, 194.1941941941942, 197.19719719719723, 200.20020020020021, 208.20820820820822, 215.21521521521524, 224.22422422422426, 226.22622622622626, 230.23023023023026, 240.24024024024027, 244.24424424424427, 251.25125125125126, 272.2722722722723, 283.2832832832833, 288.2882882882883, 289.28928928928934, 299.2992992992993, 305.30530530530535, 308.3083083083083, 313.31331331331336, 322.32232232232235, 334.33433433433436, 336.3363363363364, 343.34334334334335, 344.3443443443444, 355.3553553553554, 358.3583583583584, 364.3643643643644, 366.3663663663664, 375.3753753753754, 379.37937937937943, 381.3813813813814, 382.3823823823824, 385.3853853853854, 389.3893893893894, 391.39139139139144, 395.39539539539544, 399.39939939939944, 404.40440440440443, 408.40840840840843, 409.4094094094094, 411.41141141141145, 413.4134134134134, 416.41641641641644, 422.42242242242247, 424.42442442442444, 436.43643643643645, 446.4464464464465, 450.4504504504505, 451.4514514514515, 461.4614614614615, 472.47247247247253, 476.47647647647653, 480.48048048048054, 492.49249249249254, 497.49749749749753, 502.5025025025025, 503.50350350350357, 511.51151151151157, 515.5155155155155, 519.5195195195196, 528.5285285285286, 539.5395395395395, 543.5435435435436, 550.5505505505506, 553.5535535535536, 557.5575575575576, 560.5605605605606, 566.5665665665666, 567.5675675675676, 569.5695695695696, 573.5735735735736, 580.5805805805807, 590.5905905905906, 596.5965965965967, 598.5985985985986, 604.6046046046047, 609.6096096096097, 614.6146146146147, 617.6176176176177, 621.6216216216217, 624.6246246246246, 625.6256256256257, 644.6446446446447, 649.6496496496497, 680.6806806806808, 692.6926926926927, 698.6986986986988, 702.7027027027027, 710.7107107107108, 713.7137137137138, 714.7147147147148, 723.7237237237238, 724.7247247247248, 734.7347347347348, 740.7407407407408, 741.7417417417419, 743.7437437437438, 769.7697697697698, 782.7827827827829, 787.7877877877878, 788.7887887887889, 793.7937937937938, 804.8048048048049, 808.8088088088089, 809.8098098098098, 815.8158158158159, 817.8178178178179, 821.8218218218219, 834.834834834835, 841.8418418418419, 843.843843843844, 844.8448448448449, 846.8468468468469, 847.8478478478479, 848.8488488488489, 859.85985985986, 860.860860860861, 862.8628628628629, 873.873873873874, 878.8788788788789, 890.890890890891, 901.901901901902, 911.911911911912, 931.931931931932, 933.933933933934, 938.938938938939, 947.947947947948, 966.9669669669671, 969.9699699699701, 973.973973973974, 977.9779779779781, 983.9839839839841, 986.9869869869871, 992.9929929929931, 993.9939939939941, 994.9949949949951, 998.9989989989991
