10.01001001001001, 27.027027027027028, 31.031031031031034, 47.04704704704705, 48.04804804804805, 50.050050050050054, 57.057057057057065, 64.06406406406407, 76.07607607607608, 89.0890890890891, 90.0900900900901, 115.11511511511513, 128.12812812812814, 137.13713713713716, 138.13813813813815, 148.14814814814815, 150.15015015015015, 151.15115115115117, 156.15615615615616, 166.1661661661662, 167.16716716716718, 170.1701701701702, 171.17117117117118, 181.1811811811812, 185.1851851851852, 186.1861861861862, 204.20420420420422, 207.20720720720723, 213.21321321321324, 222.22222222222223, 231.23123123123125, 241.24124124124126, 246.24624624624627, 247.24724724724726, 251.25125125125126, 259.2592592592593, 275.2752752752753, 278.2782782782783, 280.2802802802803, 290.29029029029033, 292.2922922922923, 296.2962962962963, 304.3043043043043, 307.3073073073073, 312.3123123123123, 319.31931931931933, 325.32532532532537, 333.33333333333337, 334.33433433433436, 335.33533533533534, 336.3363363363364, 340.3403403403404, 345.3453453453454, 346.34634634634637, 349.3493493493494, 350.35035035035037, 351.35135135135135, 353.3533533533534, 370.3703703703704, 373.3733733733734, 389.3893893893894, 394.39439439439445, 398.39839839839846, 404.40440440440443, 415.41541541541545, 416.41641641641644, 425.4254254254255, 438.4384384384385, 441.4414414414415, 457.4574574574575, 463.4634634634635, 486.4864864864865, 497.49749749749753, 501.50150150150154, 504.50450450450455, 510.5105105105105, 535.5355355355356, 553.5535535535536, 556.5565565565566, 561.5615615615616, 562.5625625625626, 565.5655655655656, 569.5695695695696, 571.5715715715717, 577.5775775775776, 593.5935935935936, 600.6006006006006, 601.6016016016016, 607.6076076076076, 611.6116116116117, 613.6136136136137, 616.6166166166166, 618.6186186186187, 622.6226226226227, 632.6326326326326, 634.6346346346347, 637.6376376376377, 645.6456456456457, 649.6496496496497, 654.6546546546547, 656.6566566566568, 663.6636636636637, 667.6676676676677, 673.6736736736738, 678.6786786786787, 684.6846846846847, 685.6856856856857, 693.6936936936937, 703.7037037037038, 716.7167167167167, 727.7277277277278, 737.7377377377378, 744.7447447447448, 748.7487487487488, 774.7747747747749, 781.7817817817819, 783.7837837837839, 787.7877877877878, 792.7927927927929, 802.8028028028028, 803.8038038038039, 816.8168168168169, 819.8198198198199, 820.8208208208209, 822.8228228228229, 843.843843843844, 867.867867867868, 880.8808808808809, 893.893893893894, 894.894894894895, 897.897897897898, 904.904904904905, 905.905905905906, 920.920920920921, 924.924924924925, 931.931931931932, 940.940940940941, 955.955955955956, 956.956956956957, 974.9749749749751, 980.980980980981, 982.9829829829831, 985.9859859859861, 993.9939939939941, 994.9949949949951, 995.995995995996
10.01001001001001, 27.027027027027028, 31.031031031031034, 48.04804804804805, 50.050050050050054, 57.057057057057065, 64.06406406406407, 76.07607607607608, 89.0890890890891, 90.0900900900901, 115.11511511511513, 128.12812812812814, 130.13013013013014, 137.13713713713716, 138.13813813813815, 148.14814814814815, 150.15015015015015, 151.15115115115117, 156.15615615615616, 166.1661661661662, 167.16716716716718, 170.1701701701702, 185.1851851851852, 186.1861861861862, 193.19319319319322, 204.20420420420422, 207.20720720720723, 210.21021021021022, 222.22222222222223, 231.23123123123125, 241.24124124124126, 246.24624624624627, 247.24724724724726, 251.25125125125126, 259.2592592592593, 275.2752752752753, 278.2782782782783, 280.2802802802803, 290.29029029029033, 292.2922922922923, 296.2962962962963, 301.30130130130135, 304.3043043043043, 307.3073073073073, 319.31931931931933, 325.32532532532537, 333.33333333333337, 334.33433433433436, 335.33533533533534, 340.3403403403404, 346.34634634634637, 349.3493493493494, 350.35035035035037, 351.35135135135135, 353.3533533533534, 370.3703703703704, 373.3733733733734, 389.3893893893894, 394.39439439439445, 398.39839839839846, 404.40440440440443, 411.41141141141145, 416.41641641641644, 425.4254254254255, 438.4384384384385, 441.4414414414415, 457.4574574574575, 497.49749749749753, 501.50150150150154, 504.50450450450455, 510.5105105105105, 533.5335335335336, 535.5355355355356, 553.5535535535536, 554.5545545545546, 556.5565565565566, 561.5615615615616, 562.5625625625626, 565.5655655655656, 569.5695695695696, 571.5715715715717, 577.5775775775776, 582.5825825825826, 593.5935935935936, 600.6006006006006, 601.6016016016016, 605.6056056056057, 607.6076076076076, 611.6116116116117, 613.6136136136137, 616.6166166166166, 618.6186186186187, 622.6226226226227, 632.6326326326326, 634.6346346346347, 637.6376376376377, 654.6546546546547, 656.6566566566568, 663.6636636636637, 667.6676676676677, 673.6736736736738, 678.6786786786787, 684.6846846846847, 685.6856856856857, 693.6936936936937, 703.7037037037038, 716.7167167167167, 727.7277277277278, 737.7377377377378, 744.7447447447448, 748.7487487487488, 774.7747747747749, 781.7817817817819, 783.7837837837839, 787.7877877877878, 792.7927927927929, 802.8028028028028, 803.8038038038039, 816.8168168168169, 819.8198198198199, 820.8208208208209, 822.8228228228229, 843.843843843844, 867.867867867868, 880.8808808808809, 893.893893893894, 894.894894894895, 897.897897897898, 904.904904904905, 905.905905905906, 924.924924924925, 931.931931931932, 940.940940940941, 956.956956956957, 974.9749749749751, 980.980980980981, 982.9829829829831, 985.9859859859861, 993.9939939939941, 994.9949949949951, 995.995995995996
