19.01901901901902, 27.027027027027028, 30.030030030030034, 36.03603603603604, 37.03703703703704, 39.03903903903904, 40.04004004004004, 43.04304304304305, 46.04604604604605, 48.04804804804805, 50.050050050050054, 67.06706706706707, 68.06806806806807, 75.07507507507508, 78.07807807807808, 91.0910910910911, 96.0960960960961, 102.10210210210211, 119.11911911911913, 120.12012012012013, 125.12512512512514, 128.12812812812814, 138.13813813813815, 144.14414414414415, 154.15415415415416, 165.16516516516518, 170.1701701701702, 173.17317317317318, 185.1851851851852, 189.1891891891892, 191.1911911911912, 192.1921921921922, 223.22322322322324, 260.2602602602603, 265.26526526526527, 269.2692692692693, 276.2762762762763, 277.2772772772773, 282.2822822822823, 283.2832832832833, 285.2852852852853, 288.2882882882883, 290.29029029029033, 307.3073073073073, 309.30930930930936, 314.31431431431434, 319.31931931931933, 330.33033033033036, 350.35035035035037, 352.3523523523524, 355.3553553553554, 361.3613613613614, 365.3653653653654, 366.3663663663664, 395.39539539539544, 398.39839839839846, 400.40040040040043, 405.4054054054054, 423.42342342342346, 426.4264264264265, 429.4294294294295, 430.4304304304305, 460.4604604604605, 465.4654654654655, 469.4694694694695, 482.4824824824825, 488.48848848848854, 539.5395395395395, 544.5445445445446, 548.5485485485486, 557.5575575575576, 573.5735735735736, 577.5775775775776, 585.5855855855856, 590.5905905905906, 605.6056056056057, 629.6296296296297, 630.6306306306307, 634.6346346346347, 635.6356356356357, 638.6386386386387, 642.6426426426427, 644.6446446446447, 646.6466466466467, 649.6496496496497, 650.6506506506507, 656.6566566566568, 659.6596596596597, 666.6666666666667, 691.6916916916917, 700.7007007007007, 702.7027027027027, 704.7047047047048, 709.7097097097097, 722.7227227227228, 725.7257257257257, 731.7317317317318, 753.7537537537538, 756.7567567567568, 757.7577577577579, 759.7597597597598, 767.7677677677679, 775.7757757757759, 778.7787787787788, 780.7807807807809, 786.7867867867868, 804.8048048048049, 808.8088088088089, 811.8118118118119, 838.8388388388389, 844.8448448448449, 846.8468468468469, 855.8558558558559, 857.8578578578579, 859.85985985986, 861.8618618618619, 868.868868868869, 883.883883883884, 888.8888888888889, 891.891891891892, 894.894894894895, 900.900900900901, 910.910910910911, 920.920920920921, 922.922922922923, 926.926926926927, 929.92992992993, 935.9359359359361, 939.93993993994, 940.940940940941, 941.941941941942, 946.946946946947, 953.953953953954, 962.962962962963, 968.9689689689691, 969.9699699699701, 994.9949949949951, 1000.0
19.01901901901902, 30.030030030030034, 36.03603603603604, 37.03703703703704, 39.03903903903904, 40.04004004004004, 43.04304304304305, 46.04604604604605, 48.04804804804805, 67.06706706706707, 68.06806806806807, 75.07507507507508, 78.07807807807808, 91.0910910910911, 96.0960960960961, 102.10210210210211, 119.11911911911913, 120.12012012012013, 125.12512512512514, 128.12812812812814, 138.13813813813815, 144.14414414414415, 154.15415415415416, 170.1701701701702, 173.17317317317318, 185.1851851851852, 189.1891891891892, 191.1911911911912, 192.1921921921922, 223.22322322322324, 258.2582582582583, 260.2602602602603, 265.26526526526527, 269.2692692692693, 276.2762762762763, 277.2772772772773, 282.2822822822823, 283.2832832832833, 285.2852852852853, 288.2882882882883, 290.29029029029033, 307.3073073073073, 309.30930930930936, 314.31431431431434, 319.31931931931933, 330.33033033033036, 341.3413413413414, 350.35035035035037, 352.3523523523524, 355.3553553553554, 361.3613613613614, 365.3653653653654, 366.3663663663664, 395.39539539539544, 398.39839839839846, 400.40040040040043, 405.4054054054054, 423.42342342342346, 426.4264264264265, 429.4294294294295, 430.4304304304305, 460.4604604604605, 465.4654654654655, 469.4694694694695, 482.4824824824825, 488.48848848848854, 534.5345345345346, 539.5395395395395, 544.5445445445446, 548.5485485485486, 557.5575575575576, 573.5735735735736, 577.5775775775776, 585.5855855855856, 590.5905905905906, 603.6036036036037, 605.6056056056057, 607.6076076076076, 629.6296296296297, 630.6306306306307, 634.6346346346347, 635.6356356356357, 638.6386386386387, 642.6426426426427, 644.6446446446447, 646.6466466466467, 649.6496496496497, 650.6506506506507, 656.6566566566568, 659.6596596596597, 666.6666666666667, 691.6916916916917, 700.7007007007007, 702.7027027027027, 704.7047047047048, 709.7097097097097, 722.7227227227228, 725.7257257257257, 731.7317317317318, 753.7537537537538, 756.7567567567568, 757.7577577577579, 759.7597597597598, 775.7757757757759, 778.7787787787788, 780.7807807807809, 786.7867867867868, 804.8048048048049, 808.8088088088089, 811.8118118118119, 833.8338338338339, 838.8388388388389, 844.8448448448449, 846.8468468468469, 855.8558558558559, 857.8578578578579, 859.85985985986, 861.8618618618619, 868.868868868869, 888.8888888888889, 890.890890890891, 891.891891891892, 894.894894894895, 900.900900900901, 910.910910910911, 920.920920920921, 922.922922922923, 926.926926926927, 929.92992992993, 935.9359359359361, 939.93993993994, 940.940940940941, 941.941941941942, 946.946946946947, 953.953953953954, 962.962962962963, 968.9689689689691, 969.9699699699701, 994.9949949949951, 1000.0
