3.0030030030030033, 7.007007007007008, 21.021021021021024, 26.026026026026027, 29.029029029029033, 47.04704704704705, 48.04804804804805, 58.058058058058066, 60.06006006006007, 81.0810810810811, 86.0860860860861, 88.0880880880881, 108.10810810810811, 122.12212212212214, 129.12912912912915, 136.13613613613614, 137.13713713713716, 166.1661661661662, 175.17517517517518, 184.1841841841842, 194.1941941941942, 203.20320320320323, 206.20620620620622, 208.20820820820822, 212.21221221221222, 218.21821821821823, 223.22322322322324, 228.22822822822826, 236.23623623623627, 256.2562562562563, 260.2602602602603, 265.26526526526527, 266.2662662662663, 268.2682682682683, 273.2732732732733, 282.2822822822823, 284.2842842842843, 291.2912912912913, 292.2922922922923, 294.29429429429433, 297.29729729729735, 298.29829829829833, 307.3073073073073, 310.31031031031034, 328.3283283283284, 333.33333333333337, 335.33533533533534, 336.3363363363364, 340.3403403403404, 350.35035035035037, 362.3623623623624, 363.3633633633634, 367.3673673673674, 376.3763763763764, 394.39439439439445, 400.40040040040043, 401.4014014014014, 411.41141141141145, 417.4174174174175, 429.4294294294295, 435.43543543543547, 440.44044044044045, 441.4414414414415, 458.4584584584585, 479.4794794794795, 481.4814814814815, 491.49149149149156, 502.5025025025025, 512.5125125125126, 525.5255255255256, 528.5285285285286, 539.5395395395395, 543.5435435435436, 546.5465465465466, 581.5815815815816, 586.5865865865867, 589.5895895895897, 590.5905905905906, 595.5955955955957, 604.6046046046047, 608.6086086086086, 609.6096096096097, 621.6216216216217, 624.6246246246246, 626.6266266266267, 629.6296296296297, 630.6306306306307, 635.6356356356357, 643.6436436436437, 648.6486486486488, 649.6496496496497, 651.6516516516517, 667.6676676676677, 668.6686686686687, 673.6736736736738, 674.6746746746747, 676.6766766766767, 679.6796796796798, 682.6826826826828, 687.6876876876878, 702.7027027027027, 703.7037037037038, 704.7047047047048, 729.7297297297298, 733.7337337337337, 742.7427427427428, 745.7457457457458, 748.7487487487488, 750.7507507507509, 755.7557557557558, 774.7747747747749, 775.7757757757759, 779.7797797797798, 786.7867867867868, 787.7877877877878, 789.7897897897899, 791.7917917917919, 794.7947947947948, 811.8118118118119, 814.8148148148149, 823.8238238238239, 826.8268268268268, 827.827827827828, 828.8288288288289, 829.8298298298299, 833.8338338338339, 848.8488488488489, 853.8538538538539, 855.8558558558559, 860.860860860861, 862.8628628628629, 878.8788788788789, 890.890890890891, 892.892892892893, 895.8958958958959, 897.897897897898, 901.901901901902, 902.902902902903, 907.907907907908, 922.922922922923, 924.924924924925, 930.930930930931, 936.9369369369371, 942.942942942943, 944.9449449449451, 945.945945945946, 947.947947947948, 958.958958958959, 969.9699699699701, 977.9779779779781, 979.97997997998, 986.9869869869871, 998.9989989989991
2.002002002002002, 3.0030030030030033, 5.005005005005005, 6.0060060060060065, 7.007007007007008, 21.021021021021024, 26.026026026026027, 29.029029029029033, 39.03903903903904, 47.04704704704705, 48.04804804804805, 51.051051051051054, 52.052052052052055, 58.058058058058066, 60.06006006006007, 81.0810810810811, 86.0860860860861, 108.10810810810811, 122.12212212212214, 129.12912912912915, 136.13613613613614, 137.13713713713716, 161.16116116116117, 166.1661661661662, 175.17517517517518, 176.1761761761762, 203.20320320320323, 206.20620620620622, 208.20820820820822, 212.21221221221222, 218.21821821821823, 223.22322322322324, 228.22822822822826, 236.23623623623627, 256.2562562562563, 260.2602602602603, 265.26526526526527, 266.2662662662663, 268.2682682682683, 271.2712712712713, 273.2732732732733, 282.2822822822823, 284.2842842842843, 291.2912912912913, 292.2922922922923, 294.29429429429433, 297.29729729729735, 298.29829829829833, 299.2992992992993, 307.3073073073073, 310.31031031031034, 328.3283283283284, 331.33133133133134, 333.33333333333337, 336.3363363363364, 340.3403403403404, 350.35035035035037, 362.3623623623624, 363.3633633633634, 367.3673673673674, 376.3763763763764, 394.39439439439445, 400.40040040040043, 401.4014014014014, 410.41041041041046, 411.41141141141145, 417.4174174174175, 429.4294294294295, 435.43543543543547, 440.44044044044045, 441.4414414414415, 447.4474474474475, 458.4584584584585, 479.4794794794795, 481.4814814814815, 491.49149149149156, 502.5025025025025, 512.5125125125126, 515.5155155155155, 525.5255255255256, 528.5285285285286, 539.5395395395395, 543.5435435435436, 546.5465465465466, 580.5805805805807, 581.5815815815816, 586.5865865865867, 589.5895895895897, 590.5905905905906, 595.5955955955957, 604.6046046046047, 608.6086086086086, 609.6096096096097, 611.6116116116117, 621.6216216216217, 624.6246246246246, 626.6266266266267, 629.6296296296297, 630.6306306306307, 635.6356356356357, 636.6366366366367, 643.6436436436437, 648.6486486486488, 649.6496496496497, 651.6516516516517, 667.6676676676677, 668.6686686686687, 673.6736736736738, 674.6746746746747, 676.6766766766767, 679.6796796796798, 682.6826826826828, 687.6876876876878, 702.7027027027027, 703.7037037037038, 704.7047047047048, 718.7187187187188, 729.7297297297298, 733.7337337337337, 739.7397397397398, 742.7427427427428, 745.7457457457458, 748.7487487487488, 755.7557557557558, 774.7747747747749, 775.7757757757759, 779.7797797797798, 786.7867867867868, 787.7877877877878, 789.7897897897899, 791.7917917917919, 794.7947947947948, 811.8118118118119, 814.8148148148149, 823.8238238238239, 826.8268268268268, 827.827827827828, 828.8288288288289, 829.8298298298299, 833.8338338338339, 848.8488488488489, 853.8538538538539, 855.8558558558559, 860.860860860861, 862.8628628628629, 863.8638638638639, 878.8788788788789, 890.890890890891, 892.892892892893, 895.8958958958959, 901.901901901902, 902.902902902903, 907.907907907908, 922.922922922923, 924.924924924925, 930.930930930931, 936.9369369369371, 941.941941941942, 942.942942942943, 944.9449449449451, 945.945945945946, 947.947947947948, 958.958958958959, 969.9699699699701, 977.9779779779781, 979.97997997998, 998.9989989989991
