12.012012012012013, 13.013013013013014, 29.029029029029033, 30.030030030030034, 37.03703703703704, 38.03803803803804, 50.050050050050054, 51.051051051051054, 61.06106106106107, 64.06406406406407, 65.06506506506507, 66.06606606606607, 71.07107107107107, 77.07707707707708, 82.0820820820821, 85.0850850850851, 86.0860860860861, 88.0880880880881, 89.0890890890891, 93.0930930930931, 94.0940940940941, 102.10210210210211, 105.10510510510511, 117.11711711711713, 127.12712712712714, 138.13813813813815, 150.15015015015015, 167.16716716716718, 174.1741741741742, 176.1761761761762, 178.1781781781782, 182.1821821821822, 189.1891891891892, 193.19319319319322, 198.1981981981982, 234.23423423423426, 242.24224224224227, 244.24424424424427, 252.25225225225228, 255.25525525525526, 263.2632632632633, 267.2672672672673, 290.29029029029033, 291.2912912912913, 293.29329329329335, 301.30130130130135, 339.33933933933935, 342.34234234234236, 343.34334334334335, 367.3673673673674, 370.3703703703704, 374.3743743743744, 384.3843843843844, 385.3853853853854, 390.39039039039045, 397.3973973973974, 402.40240240240246, 403.40340340340344, 411.41141141141145, 426.4264264264265, 430.4304304304305, 442.4424424424425, 444.44444444444446, 445.4454454454455, 446.4464464464465, 448.4484484484485, 453.4534534534535, 455.4554554554555, 480.48048048048054, 481.4814814814815, 487.48748748748756, 489.48948948948953, 510.5105105105105, 511.51151151151157, 529.5295295295296, 530.5305305305305, 539.5395395395395, 544.5445445445446, 561.5615615615616, 562.5625625625626, 565.5655655655656, 566.5665665665666, 570.5705705705706, 571.5715715715717, 576.5765765765766, 582.5825825825826, 586.5865865865867, 601.6016016016016, 602.6026026026027, 603.6036036036037, 620.6206206206207, 632.6326326326326, 634.6346346346347, 636.6366366366367, 637.6376376376377, 651.6516516516517, 655.6556556556557, 656.6566566566568, 663.6636636636637, 667.6676676676677, 670.6706706706707, 673.6736736736738, 676.6766766766767, 680.6806806806808, 682.6826826826828, 696.6966966966968, 701.7017017017017, 702.7027027027027, 707.7077077077078, 715.7157157157158, 717.7177177177177, 719.7197197197198, 721.7217217217218, 722.7227227227228, 723.7237237237238, 737.7377377377378, 748.7487487487488, 749.7497497497499, 750.7507507507509, 758.7587587587589, 765.7657657657659, 768.7687687687688, 772.7727727727729, 782.7827827827829, 786.7867867867868, 792.7927927927929, 796.7967967967969, 798.7987987987989, 799.7997997997999, 811.8118118118119, 813.8138138138139, 818.8188188188188, 829.8298298298299, 832.8328328328329, 844.8448448448449, 845.8458458458459, 850.850850850851, 854.8548548548549, 859.85985985986, 869.86986986987, 875.875875875876, 880.8808808808809, 891.891891891892, 895.8958958958959, 896.896896896897, 899.8998998999, 900.900900900901, 903.9039039039039, 910.910910910911, 913.913913913914, 942.942942942943, 947.947947947948, 962.962962962963, 964.964964964965, 978.9789789789791, 996.996996996997
12.012012012012013, 13.013013013013014, 17.017017017017018, 29.029029029029033, 30.030030030030034, 37.03703703703704, 38.03803803803804, 42.04204204204205, 50.050050050050054, 51.051051051051054, 61.06106106106107, 64.06406406406407, 65.06506506506507, 66.06606606606607, 71.07107107107107, 77.07707707707708, 82.0820820820821, 84.0840840840841, 85.0850850850851, 86.0860860860861, 88.0880880880881, 94.0940940940941, 105.10510510510511, 117.11711711711713, 127.12712712712714, 138.13813813813815, 150.15015015015015, 167.16716716716718, 174.1741741741742, 176.1761761761762, 178.1781781781782, 182.1821821821822, 184.1841841841842, 189.1891891891892, 193.19319319319322, 198.1981981981982, 227.22722722722725, 244.24424424424427, 249.24924924924926, 252.25225225225228, 255.25525525525526, 263.2632632632633, 267.2672672672673, 290.29029029029033, 291.2912912912913, 293.29329329329335, 301.30130130130135, 339.33933933933935, 342.34234234234236, 343.34334334334335, 367.3673673673674, 369.3693693693694, 370.3703703703704, 374.3743743743744, 384.3843843843844, 385.3853853853854, 397.3973973973974, 402.40240240240246, 403.40340340340344, 411.41141141141145, 426.4264264264265, 430.4304304304305, 434.4344344344345, 442.4424424424425, 446.4464464464465, 448.4484484484485, 450.4504504504505, 453.4534534534535, 455.4554554554555, 460.4604604604605, 480.48048048048054, 489.48948948948953, 510.5105105105105, 511.51151151151157, 517.5175175175176, 529.5295295295296, 530.5305305305305, 539.5395395395395, 544.5445445445446, 553.5535535535536, 558.5585585585586, 561.5615615615616, 562.5625625625626, 565.5655655655656, 566.5665665665666, 570.5705705705706, 576.5765765765766, 582.5825825825826, 586.5865865865867, 597.5975975975977, 601.6016016016016, 602.6026026026027, 603.6036036036037, 620.6206206206207, 622.6226226226227, 632.6326326326326, 634.6346346346347, 636.6366366366367, 637.6376376376377, 651.6516516516517, 655.6556556556557, 656.6566566566568, 663.6636636636637, 667.6676676676677, 670.6706706706707, 673.6736736736738, 676.6766766766767, 680.6806806806808, 696.6966966966968, 701.7017017017017, 704.7047047047048, 707.7077077077078, 715.7157157157158, 717.7177177177177, 719.7197197197198, 721.7217217217218, 722.7227227227228, 723.7237237237238, 737.7377377377378, 748.7487487487488, 749.7497497497499, 750.7507507507509, 758.7587587587589, 765.7657657657659, 768.7687687687688, 772.7727727727729, 782.7827827827829, 786.7867867867868, 792.7927927927929, 796.7967967967969, 799.7997997997999, 811.8118118118119, 813.8138138138139, 829.8298298298299, 832.8328328328329, 844.8448448448449, 859.85985985986, 866.866866866867, 869.86986986987, 875.875875875876, 876.876876876877, 880.8808808808809, 891.891891891892, 895.8958958958959, 896.896896896897, 899.8998998999, 900.900900900901, 903.9039039039039, 911.911911911912, 913.913913913914, 942.942942942943, 947.947947947948, 961.9619619619621, 964.964964964965, 976.9769769769771, 978.9789789789791, 985.9859859859861, 996.996996996997
