8.008008008008009, 13.013013013013014, 22.022022022022025, 25.025025025025027, 28.028028028028032, 29.029029029029033, 32.032032032032035, 36.03603603603604, 43.04304304304305, 45.04504504504505, 66.06606606606607, 68.06806806806807, 74.07407407407408, 80.08008008008008, 90.0900900900901, 92.0920920920921, 95.0950950950951, 97.0970970970971, 103.10310310310311, 109.10910910910911, 115.11511511511513, 116.11611611611613, 123.12312312312314, 127.12712712712714, 135.13513513513516, 136.13613613613614, 142.14214214214215, 148.14814814814815, 151.15115115115117, 165.16516516516518, 192.1921921921922, 198.1981981981982, 200.20020020020021, 210.21021021021022, 217.21721721721724, 224.22422422422426, 227.22722722722725, 236.23623623623627, 238.23823823823827, 239.23923923923925, 240.24024024024027, 251.25125125125126, 254.25425425425428, 256.2562562562563, 260.2602602602603, 261.26126126126127, 269.2692692692693, 271.2712712712713, 275.2752752752753, 278.2782782782783, 279.2792792792793, 291.2912912912913, 292.2922922922923, 294.29429429429433, 298.29829829829833, 305.30530530530535, 307.3073073073073, 310.31031031031034, 312.3123123123123, 317.31731731731736, 324.3243243243244, 328.3283283283284, 332.3323323323324, 334.33433433433436, 335.33533533533534, 344.3443443443444, 347.34734734734735, 354.35435435435437, 359.3593593593594, 360.3603603603604, 362.3623623623624, 378.3783783783784, 384.3843843843844, 386.38638638638645, 397.3973973973974, 409.4094094094094, 419.41941941941946, 426.4264264264265, 427.42742742742746, 430.4304304304305, 447.4474474474475, 450.4504504504505, 465.4654654654655, 470.4704704704705, 477.4774774774775, 479.4794794794795, 488.48848848848854, 491.49149149149156, 493.49349349349353, 511.51151151151157, 515.5155155155155, 518.5185185185186, 528.5285285285286, 534.5345345345346, 536.5365365365366, 537.5375375375376, 539.5395395395395, 556.5565565565566, 559.5595595595596, 561.5615615615616, 567.5675675675676, 575.5755755755756, 585.5855855855856, 589.5895895895897, 591.5915915915916, 612.6126126126127, 643.6436436436437, 656.6566566566568, 660.6606606606607, 665.6656656656658, 666.6666666666667, 672.6726726726728, 677.6776776776777, 680.6806806806808, 683.6836836836837, 698.6986986986988, 699.6996996996997, 703.7037037037038, 710.7107107107108, 720.7207207207208, 721.7217217217218, 724.7247247247248, 726.7267267267268, 728.7287287287288, 729.7297297297298, 730.7307307307308, 738.7387387387388, 745.7457457457458, 752.7527527527528, 766.7667667667669, 777.7777777777778, 782.7827827827829, 798.7987987987989, 819.8198198198199, 822.8228228228229, 825.8258258258259, 828.8288288288289, 834.834834834835, 835.835835835836, 839.8398398398399, 841.8418418418419, 844.8448448448449, 846.8468468468469, 857.8578578578579, 859.85985985986, 865.865865865866, 869.86986986987, 871.8718718718719, 873.873873873874, 877.877877877878, 885.885885885886, 888.8888888888889, 900.900900900901, 919.91991991992, 923.923923923924, 924.924924924925, 927.927927927928, 944.9449449449451, 950.950950950951, 957.957957957958, 969.9699699699701, 979.97997997998, 983.9839839839841, 997.9979979979981
3.0030030030030033, 8.008008008008009, 10.01001001001001, 13.013013013013014, 22.022022022022025, 25.025025025025027, 28.028028028028032, 29.029029029029033, 32.032032032032035, 36.03603603603604, 43.04304304304305, 45.04504504504505, 59.05905905905907, 63.06306306306307, 66.06606606606607, 74.07407407407408, 80.08008008008008, 84.0840840840841, 87.0870870870871, 90.0900900900901, 92.0920920920921, 95.0950950950951, 97.0970970970971, 103.10310310310311, 109.10910910910911, 115.11511511511513, 116.11611611611613, 123.12312312312314, 127.12712712712714, 135.13513513513516, 136.13613613613614, 142.14214214214215, 148.14814814814815, 151.15115115115117, 156.15615615615616, 165.16516516516518, 186.1861861861862, 191.1911911911912, 192.1921921921922, 200.20020020020021, 212.21221221221222, 217.21721721721724, 227.22722722722725, 228.22822822822826, 236.23623623623627, 239.23923923923925, 251.25125125125126, 254.25425425425428, 256.2562562562563, 260.2602602602603, 269.2692692692693, 271.2712712712713, 275.2752752752753, 279.2792792792793, 281.2812812812813, 292.2922922922923, 294.29429429429433, 298.29829829829833, 305.30530530530535, 312.3123123123123, 317.31731731731736, 324.3243243243244, 328.3283283283284, 332.3323323323324, 334.33433433433436, 335.33533533533534, 344.3443443443444, 347.34734734734735, 359.3593593593594, 360.3603603603604, 362.3623623623624, 378.3783783783784, 384.3843843843844, 409.4094094094094, 419.41941941941946, 426.4264264264265, 427.42742742742746, 430.4304304304305, 435.43543543543547, 436.43643643643645, 450.4504504504505, 455.4554554554555, 465.4654654654655, 469.4694694694695, 470.4704704704705, 479.4794794794795, 488.48848848848854, 491.49149149149156, 493.49349349349353, 511.51151151151157, 513.5135135135135, 515.5155155155155, 516.5165165165166, 518.5185185185186, 528.5285285285286, 536.5365365365366, 537.5375375375376, 539.5395395395395, 556.5565565565566, 559.5595595595596, 561.5615615615616, 567.5675675675676, 575.5755755755756, 577.5775775775776, 585.5855855855856, 591.5915915915916, 604.6046046046047, 608.6086086086086, 643.6436436436437, 656.6566566566568, 660.6606606606607, 665.6656656656658, 666.6666666666667, 672.6726726726728, 680.6806806806808, 683.6836836836837, 698.6986986986988, 699.6996996996997, 701.7017017017017, 703.7037037037038, 710.7107107107108, 720.7207207207208, 721.7217217217218, 724.7247247247248, 726.7267267267268, 728.7287287287288, 729.7297297297298, 737.7377377377378, 738.7387387387388, 745.7457457457458, 752.7527527527528, 766.7667667667669, 782.7827827827829, 790.7907907907909, 798.7987987987989, 819.8198198198199, 822.8228228228229, 825.8258258258259, 826.8268268268268, 828.8288288288289, 834.834834834835, 835.835835835836, 844.8448448448449, 846.8468468468469, 849.8498498498499, 857.8578578578579, 859.85985985986, 869.86986986987, 871.8718718718719, 873.873873873874, 877.877877877878, 878.8788788788789, 885.885885885886, 888.8888888888889, 900.900900900901, 919.91991991992, 923.923923923924, 927.927927927928, 929.92992992993, 944.9449449449451, 950.950950950951, 957.957957957958, 969.9699699699701, 979.97997997998, 982.9829829829831, 983.9839839839841, 991.9919919919921, 997.9979979979981
