12.012012012012013, 28.028028028028032, 35.03503503503504, 46.04604604604605, 49.04904904904905, 57.057057057057065, 61.06106106106107, 73.07307307307308, 77.07707707707708, 81.0810810810811, 91.0910910910911, 99.0990990990991, 102.10210210210211, 108.10810810810811, 109.10910910910911, 120.12012012012013, 124.12412412412414, 126.12612612612614, 128.12812812812814, 131.13113113113116, 132.13213213213214, 134.13413413413414, 144.14414414414415, 145.14514514514516, 152.15215215215215, 154.15415415415416, 161.16116116116117, 163.16316316316318, 170.1701701701702, 174.1741741741742, 178.1781781781782, 188.1881881881882, 200.20020020020021, 202.20220220220222, 203.20320320320323, 212.21221221221222, 217.21721721721724, 223.22322322322324, 238.23823823823827, 246.24624624624627, 267.2672672672673, 271.2712712712713, 272.2722722722723, 275.2752752752753, 280.2802802802803, 290.29029029029033, 296.2962962962963, 300.3003003003003, 328.3283283283284, 334.33433433433436, 345.3453453453454, 347.34734734734735, 353.3533533533534, 363.3633633633634, 371.3713713713714, 389.3893893893894, 414.41441441441447, 418.41841841841847, 425.4254254254255, 426.4264264264265, 428.42842842842845, 437.4374374374375, 458.4584584584585, 464.4644644644645, 482.4824824824825, 494.4944944944945, 497.49749749749753, 508.50850850850856, 517.5175175175176, 519.5195195195196, 524.5245245245246, 527.5275275275276, 537.5375375375376, 564.5645645645646, 582.5825825825826, 583.5835835835836, 586.5865865865867, 588.5885885885887, 589.5895895895897, 611.6116116116117, 612.6126126126127, 620.6206206206207, 623.6236236236236, 629.6296296296297, 633.6336336336337, 636.6366366366367, 641.6416416416417, 643.6436436436437, 648.6486486486488, 655.6556556556557, 656.6566566566568, 664.6646646646648, 665.6656656656658, 673.6736736736738, 674.6746746746747, 685.6856856856857, 690.6906906906908, 691.6916916916917, 705.7057057057058, 715.7157157157158, 720.7207207207208, 722.7227227227228, 733.7337337337337, 734.7347347347348, 737.7377377377378, 746.7467467467468, 750.7507507507509, 760.7607607607608, 766.7667667667669, 772.7727727727729, 777.7777777777778, 785.7857857857858, 806.8068068068069, 813.8138138138139, 817.8178178178179, 819.8198198198199, 829.8298298298299, 830.8308308308309, 845.8458458458459, 846.8468468468469, 849.8498498498499, 858.858858858859, 859.85985985986, 863.8638638638639, 882.882882882883, 885.885885885886, 890.890890890891, 905.905905905906, 906.906906906907, 912.912912912913, 915.915915915916, 916.916916916917, 917.917917917918, 927.927927927928, 929.92992992993, 933.933933933934, 945.945945945946, 949.94994994995, 965.965965965966, 966.9669669669671, 974.9749749749751, 975.9759759759761, 978.9789789789791
12.012012012012013, 28.028028028028032, 35.03503503503504, 46.04604604604605, 49.04904904904905, 61.06106106106107, 73.07307307307308, 81.0810810810811, 91.0910910910911, 99.0990990990991, 102.10210210210211, 109.10910910910911, 112.11211211211213, 120.12012012012013, 124.12412412412414, 126.12612612612614, 128.12812812812814, 131.13113113113116, 132.13213213213214, 137.13713713713716, 144.14414414414415, 145.14514514514516, 152.15215215215215, 154.15415415415416, 163.16316316316318, 178.1781781781782, 188.1881881881882, 189.1891891891892, 200.20020020020021, 202.20220220220222, 203.20320320320323, 212.21221221221222, 223.22322322322324, 227.22722722722725, 238.23823823823827, 246.24624624624627, 248.24824824824827, 267.2672672672673, 271.2712712712713, 272.2722722722723, 275.2752752752753, 296.2962962962963, 300.3003003003003, 328.3283283283284, 334.33433433433436, 345.3453453453454, 353.3533533533534, 358.3583583583584, 363.3633633633634, 371.3713713713714, 389.3893893893894, 396.3963963963964, 418.41841841841847, 426.4264264264265, 428.42842842842845, 437.4374374374375, 458.4584584584585, 464.4644644644645, 482.4824824824825, 497.49749749749753, 508.50850850850856, 513.5135135135135, 517.5175175175176, 524.5245245245246, 527.5275275275276, 537.5375375375376, 564.5645645645646, 582.5825825825826, 583.5835835835836, 586.5865865865867, 588.5885885885887, 589.5895895895897, 600.6006006006006, 608.6086086086086, 612.6126126126127, 620.6206206206207, 623.6236236236236, 629.6296296296297, 633.6336336336337, 636.6366366366367, 641.6416416416417, 648.6486486486488, 655.6556556556557, 656.6566566566568, 664.6646646646648, 665.6656656656658, 673.6736736736738, 674.6746746746747, 685.6856856856857, 690.6906906906908, 691.6916916916917, 715.7157157157158, 720.7207207207208, 722.7227227227228, 733.7337337337337, 734.7347347347348, 750.7507507507509, 752.7527527527528, 760.7607607607608, 766.7667667667669, 772.7727727727729, 777.7777777777778, 779.7797797797798, 785.7857857857858, 806.8068068068069, 813.8138138138139, 817.8178178178179, 819.8198198198199, 829.8298298298299, 830.8308308308309, 845.8458458458459, 849.8498498498499, 857.8578578578579, 859.85985985986, 863.8638638638639, 881.881881881882, 882.882882882883, 885.885885885886, 890.890890890891, 893.893893893894, 897.897897897898, 906.906906906907, 912.912912912913, 915.915915915916, 916.916916916917, 917.917917917918, 927.927927927928, 929.92992992993, 933.933933933934, 945.945945945946, 951.9519519519521, 965.965965965966, 966.9669669669671, 974.9749749749751, 975.9759759759761, 978.9789789789791, 986.9869869869871, 992.9929929929931, 995.995995995996
