11.011011011011012, 14.014014014014016, 15.015015015015017, 21.021021021021024, 26.026026026026027, 36.03603603603604, 57.057057057057065, 61.06106106106107, 74.07407407407408, 82.0820820820821, 92.0920920920921, 98.0980980980981, 104.10410410410411, 110.11011011011011, 115.11511511511513, 125.12512512512514, 136.13613613613614, 144.14414414414415, 146.14614614614615, 149.14914914914917, 156.15615615615616, 164.1641641641642, 177.17717717717719, 197.19719719719723, 204.20420420420422, 207.20720720720723, 208.20820820820822, 214.21421421421422, 216.21621621621622, 235.23523523523525, 245.24524524524526, 250.25025025025028, 266.2662662662663, 269.2692692692693, 270.2702702702703, 273.2732732732733, 276.2762762762763, 282.2822822822823, 283.2832832832833, 286.2862862862863, 293.29329329329335, 295.2952952952953, 300.3003003003003, 304.3043043043043, 314.31431431431434, 316.3163163163163, 322.32232232232235, 324.3243243243244, 336.3363363363364, 343.34334334334335, 344.3443443443444, 353.3533533533534, 355.3553553553554, 362.3623623623624, 370.3703703703704, 373.3733733733734, 378.3783783783784, 382.3823823823824, 389.3893893893894, 400.40040040040043, 402.40240240240246, 405.4054054054054, 412.41241241241244, 413.4134134134134, 414.41441441441447, 420.42042042042044, 423.42342342342346, 424.42442442442444, 426.4264264264265, 434.4344344344345, 437.4374374374375, 444.44444444444446, 446.4464464464465, 447.4474474474475, 451.4514514514515, 474.4744744744745, 489.48948948948953, 496.49649649649655, 497.49749749749753, 507.50750750750757, 508.50850850850856, 524.5245245245246, 526.5265265265266, 549.5495495495496, 551.5515515515516, 552.5525525525526, 559.5595595595596, 567.5675675675676, 578.5785785785787, 582.5825825825826, 588.5885885885887, 589.5895895895897, 597.5975975975977, 607.6076076076076, 616.6166166166166, 626.6266266266267, 648.6486486486488, 654.6546546546547, 665.6656656656658, 672.6726726726728, 680.6806806806808, 682.6826826826828, 688.6886886886888, 689.6896896896898, 693.6936936936937, 695.6956956956958, 700.7007007007007, 703.7037037037038, 705.7057057057058, 707.7077077077078, 709.7097097097097, 711.7117117117118, 719.7197197197198, 721.7217217217218, 727.7277277277278, 729.7297297297298, 730.7307307307308, 732.7327327327328, 734.7347347347348, 748.7487487487488, 750.7507507507509, 752.7527527527528, 759.7597597597598, 761.7617617617618, 767.7677677677679, 769.7697697697698, 771.7717717717718, 777.7777777777778, 782.7827827827829, 784.7847847847848, 785.7857857857858, 786.7867867867868, 790.7907907907909, 796.7967967967969, 797.7977977977979, 808.8088088088089, 809.8098098098098, 818.8188188188188, 823.8238238238239, 824.8248248248249, 828.8288288288289, 836.8368368368369, 848.8488488488489, 858.858858858859, 860.860860860861, 874.874874874875, 879.8798798798799, 883.883883883884, 884.884884884885, 889.88988988989, 893.893893893894, 896.896896896897, 908.908908908909, 920.920920920921, 924.924924924925, 926.926926926927, 943.9439439439441, 946.946946946947, 958.958958958959, 959.9599599599601, 971.971971971972, 976.9769769769771, 988.988988988989, 994.9949949949951
0.0, 14.014014014014016, 25.025025025025027, 26.026026026026027, 36.03603603603604, 57.057057057057065, 74.07407407407408, 82.0820820820821, 92.0920920920921, 98.0980980980981, 105.10510510510511, 110.11011011011011, 125.12512512512514, 136.13613613613614, 149.14914914914917, 156.15615615615616, 164.1641641641642, 177.17717717717719, 197.19719719719723, 214.21421421421422, 216.21621621621622, 235.23523523523525, 245.24524524524526, 250.25025025025028, 263.2632632632633, 266.2662662662663, 269.2692692692693, 270.2702702702703, 273.2732732732733, 276.2762762762763, 282.2822822822823, 283.2832832832833, 295.2952952952953, 300.3003003003003, 304.3043043043043, 312.3123123123123, 316.3163163163163, 322.32232232232235, 323.32332332332334, 324.3243243243244, 335.33533533533534, 336.3363363363364, 339.33933933933935, 343.34334334334335, 353.3533533533534, 355.3553553553554, 362.3623623623624, 370.3703703703704, 373.3733733733734, 378.3783783783784, 382.3823823823824, 389.3893893893894, 402.40240240240246, 405.4054054054054, 412.41241241241244, 413.4134134134134, 420.42042042042044, 421.4214214214215, 426.4264264264265, 434.4344344344345, 437.4374374374375, 444.44444444444446, 446.4464464464465, 451.4514514514515, 474.4744744744745, 489.48948948948953, 496.49649649649655, 507.50750750750757, 508.50850850850856, 512.5125125125126, 522.5225225225225, 524.5245245245246, 526.5265265265266, 552.5525525525526, 567.5675675675676, 573.5735735735736, 582.5825825825826, 588.5885885885887, 589.5895895895897, 607.6076076076076, 616.6166166166166, 648.6486486486488, 654.6546546546547, 665.6656656656658, 674.6746746746747, 680.6806806806808, 688.6886886886888, 689.6896896896898, 694.6946946946947, 695.6956956956958, 700.7007007007007, 703.7037037037038, 705.7057057057058, 707.7077077077078, 709.7097097097097, 711.7117117117118, 721.7217217217218, 727.7277277277278, 730.7307307307308, 732.7327327327328, 734.7347347347348, 742.7427427427428, 748.7487487487488, 752.7527527527528, 759.7597597597598, 761.7617617617618, 767.7677677677679, 769.7697697697698, 777.7777777777778, 780.7807807807809, 782.7827827827829, 784.7847847847848, 785.7857857857858, 790.7907907907909, 797.7977977977979, 808.8088088088089, 809.8098098098098, 818.8188188188188, 823.8238238238239, 828.8288288288289, 836.8368368368369, 848.8488488488489, 858.858858858859, 860.860860860861, 874.874874874875, 875.875875875876, 879.8798798798799, 883.883883883884, 884.884884884885, 889.88988988989, 893.893893893894, 896.896896896897, 908.908908908909, 920.920920920921, 922.922922922923, 924.924924924925, 926.926926926927, 941.941941941942, 943.9439439439441, 951.9519519519521, 958.958958958959, 959.9599599599601, 964.964964964965, 970.970970970971, 971.971971971972, 976.9769769769771, 994.9949949949951
