3.0030030030030033, 10.01001001001001, 27.027027027027028, 29.029029029029033, 31.031031031031034, 34.034034034034036, 39.03903903903904, 47.04704704704705, 51.051051051051054, 56.056056056056065, 63.06306306306307, 66.06606606606607, 71.07107107107107, 76.07607607607608, 77.07707707707708, 80.08008008008008, 86.0860860860861, 87.0870870870871, 90.0900900900901, 91.0910910910911, 101.10110110110111, 113.11311311311313, 114.11411411411413, 120.12012012012013, 133.13313313313316, 150.15015015015015, 153.15315315315317, 162.1621621621622, 164.1641641641642, 169.16916916916918, 175.17517517517518, 177.17717717717719, 182.1821821821822, 192.1921921921922, 200.20020020020021, 201.20120120120123, 203.20320320320323, 209.20920920920923, 214.21421421421422, 216.21621621621622, 219.21921921921924, 224.22422422422426, 225.22522522522524, 246.24624624624627, 247.24724724724726, 258.2582582582583, 259.2592592592593, 262.2622622622623, 267.2672672672673, 290.29029029029033, 295.2952952952953, 300.3003003003003, 301.30130130130135, 315.31531531531533, 321.32132132132136, 322.32232232232235, 323.32332332332334, 339.33933933933935, 349.3493493493494, 360.3603603603604, 400.40040040040043, 407.40740740740745, 410.41041041041046, 413.4134134134134, 415.41541541541545, 420.42042042042044, 421.4214214214215, 428.42842842842845, 430.4304304304305, 436.43643643643645, 447.4474474474475, 460.4604604604605, 464.4644644644645, 465.4654654654655, 466.4664664664665, 467.4674674674675, 468.46846846846853, 475.4754754754755, 478.4784784784785, 492.49249249249254, 494.4944944944945, 500.50050050050055, 503.50350350350357, 507.50750750750757, 508.50850850850856, 512.5125125125126, 521.5215215215215, 522.5225225225225, 527.5275275275276, 535.5355355355356, 550.5505505505506, 552.5525525525526, 569.5695695695696, 571.5715715715717, 576.5765765765766, 580.5805805805807, 584.5845845845846, 593.5935935935936, 602.6026026026027, 622.6226226226227, 627.6276276276277, 641.6416416416417, 644.6446446446447, 647.6476476476477, 664.6646646646648, 665.6656656656658, 668.6686686686687, 674.6746746746747, 683.6836836836837, 691.6916916916917, 701.7017017017017, 710.7107107107108, 716.7167167167167, 720.7207207207208, 730.7307307307308, 757.7577577577579, 765.7657657657659, 768.7687687687688, 778.7787787787788, 784.7847847847848, 794.7947947947948, 805.8058058058059, 813.8138138138139, 816.8168168168169, 818.8188188188188, 822.8228228228229, 838.8388388388389, 864.8648648648649, 867.867867867868, 880.8808808808809, 887.8878878878879, 898.898898898899, 904.904904904905, 911.911911911912, 915.915915915916, 938.938938938939, 945.945945945946, 949.94994994995, 969.9699699699701, 973.973973973974, 979.97997997998, 1000.0
3.0030030030030033, 10.01001001001001, 11.011011011011012, 22.022022022022025, 27.027027027027028, 29.029029029029033, 39.03903903903904, 47.04704704704705, 51.051051051051054, 54.054054054054056, 63.06306306306307, 66.06606606606607, 71.07107107107107, 76.07607607607608, 77.07707707707708, 78.07807807807808, 80.08008008008008, 86.0860860860861, 87.0870870870871, 91.0910910910911, 94.0940940940941, 101.10110110110111, 113.11311311311313, 129.12912912912915, 132.13213213213214, 133.13313313313316, 150.15015015015015, 153.15315315315317, 164.1641641641642, 169.16916916916918, 177.17717717717719, 182.1821821821822, 192.1921921921922, 200.20020020020021, 202.20220220220222, 203.20320320320323, 209.20920920920923, 216.21621621621622, 219.21921921921924, 220.22022022022023, 225.22522522522524, 245.24524524524526, 247.24724724724726, 258.2582582582583, 259.2592592592593, 262.2622622622623, 263.2632632632633, 267.2672672672673, 290.29029029029033, 295.2952952952953, 300.3003003003003, 301.30130130130135, 315.31531531531533, 322.32232232232235, 323.32332332332334, 339.33933933933935, 349.3493493493494, 360.3603603603604, 384.3843843843844, 396.3963963963964, 400.40040040040043, 407.40740740740745, 410.41041041041046, 413.4134134134134, 415.41541541541545, 420.42042042042044, 421.4214214214215, 430.4304304304305, 436.43643643643645, 444.44444444444446, 447.4474474474475, 465.4654654654655, 466.4664664664665, 468.46846846846853, 469.4694694694695, 475.4754754754755, 478.4784784784785, 500.50050050050055, 503.50350350350357, 507.50750750750757, 508.50850850850856, 512.5125125125126, 521.5215215215215, 522.5225225225225, 527.5275275275276, 535.5355355355356, 537.5375375375376, 547.5475475475477, 548.5485485485486, 550.5505505505506, 552.5525525525526, 569.5695695695696, 571.5715715715717, 580.5805805805807, 591.5915915915916, 593.5935935935936, 602.6026026026027, 622.6226226226227, 627.6276276276277, 641.6416416416417, 644.6446446446447, 647.6476476476477, 656.6566566566568, 657.6576576576578, 660.6606606606607, 664.6646646646648, 674.6746746746747, 681.6816816816818, 683.6836836836837, 691.6916916916917, 701.7017017017017, 712.7127127127128, 716.7167167167167, 720.7207207207208, 725.7257257257257, 730.7307307307308, 757.7577577577579, 768.7687687687688, 784.7847847847848, 794.7947947947948, 795.7957957957958, 805.8058058058059, 813.8138138138139, 816.8168168168169, 818.8188188188188, 822.8228228228229, 832.8328328328329, 833.8338338338339, 838.8388388388389, 858.858858858859, 864.8648648648649, 867.867867867868, 880.8808808808809, 887.8878878878879, 892.892892892893, 898.898898898899, 904.904904904905, 911.911911911912, 938.938938938939, 949.94994994995, 966.9669669669671, 969.9699699699701, 973.973973973974, 977.9779779779781, 979.97997997998, 991.9919919919921, 1000.0
