12.012012012012013, 15.015015015015017, 22.022022022022025, 31.031031031031034, 41.04104104104105, 43.04304304304305, 60.06006006006007, 62.06206206206207, 72.07207207207207, 74.07407407407408, 75.07507507507508, 96.0960960960961, 97.0970970970971, 100.10010010010011, 101.10110110110111, 111.11111111111111, 114.11411411411413, 117.11711711711713, 121.12112112112113, 128.12812812812814, 129.12912912912915, 137.13713713713716, 142.14214214214215, 146.14614614614615, 165.16516516516518, 174.1741741741742, 175.17517517517518, 179.1791791791792, 182.1821821821822, 185.1851851851852, 211.21121121121124, 218.21821821821823, 224.22422422422426, 230.23023023023026, 235.23523523523525, 240.24024024024027, 242.24224224224227, 245.24524524524526, 257.25725725725727, 258.2582582582583, 262.2622622622623, 267.2672672672673, 278.2782782782783, 281.2812812812813, 284.2842842842843, 294.29429429429433, 302.30230230230234, 313.31331331331336, 320.3203203203203, 324.3243243243244, 329.32932932932937, 333.33333333333337, 338.33833833833836, 339.33933933933935, 340.3403403403404, 342.34234234234236, 345.3453453453454, 353.3533533533534, 355.3553553553554, 359.3593593593594, 379.37937937937943, 383.38338338338343, 385.3853853853854, 387.38738738738743, 408.40840840840843, 411.41141141141145, 413.4134134134134, 417.4174174174175, 427.42742742742746, 428.42842842842845, 435.43543543543547, 441.4414414414415, 446.4464464464465, 464.4644644644645, 465.4654654654655, 466.4664664664665, 471.4714714714715, 472.47247247247253, 495.49549549549556, 500.50050050050055, 502.5025025025025, 519.5195195195196, 520.5205205205206, 522.5225225225225, 525.5255255255256, 527.5275275275276, 528.5285285285286, 544.5445445445446, 545.5455455455456, 550.5505505505506, 553.5535535535536, 554.5545545545546, 564.5645645645646, 572.5725725725727, 574.5745745745746, 604.6046046046047, 605.6056056056057, 610.6106106106107, 614.6146146146147, 620.6206206206207, 621.6216216216217, 623.6236236236236, 624.6246246246246, 628.6286286286287, 642.6426426426427, 644.6446446446447, 648.6486486486488, 650.6506506506507, 654.6546546546547, 657.6576576576578, 665.6656656656658, 667.6676676676677, 670.6706706706707, 679.6796796796798, 681.6816816816818, 683.6836836836837, 699.6996996996997, 706.7067067067068, 731.7317317317318, 734.7347347347348, 735.7357357357358, 737.7377377377378, 743.7437437437438, 744.7447447447448, 746.7467467467468, 750.7507507507509, 751.7517517517518, 766.7667667667669, 787.7877877877878, 796.7967967967969, 816.8168168168169, 817.8178178178179, 818.8188188188188, 821.8218218218219, 829.8298298298299, 835.835835835836, 837.8378378378379, 867.867867867868, 877.877877877878, 880.8808808808809, 888.8888888888889, 900.900900900901, 905.905905905906, 909.90990990991, 910.910910910911, 912.912912912913, 916.916916916917, 921.921921921922, 923.923923923924, 939.93993993994, 943.9439439439441, 944.9449449449451, 947.947947947948, 949.94994994995, 950.950950950951, 951.9519519519521, 957.957957957958, 962.962962962963, 966.9669669669671, 984.9849849849851, 987.987987987988, 989.98998998999, 991.9919919919921, 996.996996996997, 998.9989989989991
3.0030030030030033, 6.0060060060060065, 8.008008008008009, 9.00900900900901, 11.011011011011012, 22.022022022022025, 23.023023023023026, 40.04004004004004, 71.07107107107107, 74.07407407407408, 75.07507507507508, 83.0830830830831, 87.0870870870871, 100.10010010010011, 101.10110110110111, 110.11011011011011, 111.11111111111111, 116.11611611611613, 117.11711711711713, 121.12112112112113, 126.12612612612614, 145.14514514514516, 151.15115115115117, 160.16016016016016, 168.1681681681682, 174.1741741741742, 176.1761761761762, 178.1781781781782, 181.1811811811812, 184.1841841841842, 200.20020020020021, 219.21921921921924, 223.22322322322324, 227.22722722722725, 230.23023023023026, 236.23623623623627, 241.24124124124126, 247.24724724724726, 252.25225225225228, 254.25425425425428, 270.2702702702703, 271.2712712712713, 275.2752752752753, 281.2812812812813, 297.29729729729735, 299.2992992992993, 300.3003003003003, 302.30230230230234, 304.3043043043043, 313.31331331331336, 314.31431431431434, 320.3203203203203, 323.32332332332334, 324.3243243243244, 329.32932932932937, 334.33433433433436, 335.33533533533534, 339.33933933933935, 345.3453453453454, 346.34634634634637, 347.34734734734735, 349.3493493493494, 358.3583583583584, 371.3713713713714, 386.38638638638645, 388.3883883883884, 399.39939939939944, 405.4054054054054, 414.41441441441447, 417.4174174174175, 438.4384384384385, 442.4424424424425, 444.44444444444446, 450.4504504504505, 451.4514514514515, 457.4574574574575, 466.4664664664665, 473.4734734734735, 477.4774774774775, 486.4864864864865, 499.49949949949956, 520.5205205205206, 526.5265265265266, 528.5285285285286, 530.5305305305305, 546.5465465465466, 566.5665665665666, 567.5675675675676, 570.5705705705706, 589.5895895895897, 622.6226226226227, 623.6236236236236, 626.6266266266267, 627.6276276276277, 629.6296296296297, 633.6336336336337, 634.6346346346347, 648.6486486486488, 654.6546546546547, 664.6646646646648, 666.6666666666667, 667.6676676676677, 669.6696696696697, 673.6736736736738, 676.6766766766767, 677.6776776776777, 696.6966966966968, 704.7047047047048, 709.7097097097097, 710.7107107107108, 720.7207207207208, 722.7227227227228, 730.7307307307308, 735.7357357357358, 737.7377377377378, 738.7387387387388, 749.7497497497499, 751.7517517517518, 753.7537537537538, 762.7627627627628, 774.7747747747749, 787.7877877877878, 792.7927927927929, 793.7937937937938, 809.8098098098098, 813.8138138138139, 816.8168168168169, 820.8208208208209, 834.834834834835, 842.842842842843, 858.858858858859, 865.865865865866, 878.8788788788789, 885.885885885886, 886.8868868868869, 888.8888888888889, 891.891891891892, 905.905905905906, 908.908908908909, 911.911911911912, 917.917917917918, 923.923923923924, 930.930930930931, 933.933933933934, 934.934934934935, 941.941941941942, 949.94994994995, 950.950950950951, 959.9599599599601, 960.9609609609611, 962.962962962963, 966.9669669669671, 973.973973973974, 985.9859859859861, 988.988988988989, 996.996996996997, 1000.0
