3.0030030030030033, 5.005005005005005, 12.012012012012013, 15.015015015015017, 18.01801801801802, 21.021021021021024, 23.023023023023026, 24.024024024024026, 47.04704704704705, 53.053053053053056, 57.057057057057065, 66.06606606606607, 68.06806806806807, 77.07707707707708, 82.0820820820821, 101.10110110110111, 110.11011011011011, 112.11211211211213, 119.11911911911913, 123.12312312312314, 152.15215215215215, 161.16116116116117, 162.1621621621622, 198.1981981981982, 217.21721721721724, 219.21921921921924, 227.22722722722725, 232.23223223223226, 240.24024024024027, 244.24424424424427, 249.24924924924926, 258.2582582582583, 266.2662662662663, 269.2692692692693, 270.2702702702703, 272.2722722722723, 289.28928928928934, 292.2922922922923, 297.29729729729735, 304.3043043043043, 312.3123123123123, 325.32532532532537, 343.34334334334335, 367.3673673673674, 380.3803803803804, 389.3893893893894, 393.3933933933934, 394.39439439439445, 397.3973973973974, 398.39839839839846, 400.40040040040043, 413.4134134134134, 443.44344344344347, 448.4484484484485, 455.4554554554555, 470.4704704704705, 486.4864864864865, 511.51151151151157, 514.5145145145145, 517.5175175175176, 521.5215215215215, 527.5275275275276, 528.5285285285286, 529.5295295295296, 530.5305305305305, 555.5555555555557, 565.5655655655656, 579.5795795795797, 582.5825825825826, 586.5865865865867, 613.6136136136137, 622.6226226226227, 623.6236236236236, 627.6276276276277, 668.6686686686687, 678.6786786786787, 682.6826826826828, 683.6836836836837, 689.6896896896898, 698.6986986986988, 701.7017017017017, 712.7127127127128, 719.7197197197198, 722.7227227227228, 723.7237237237238, 742.7427427427428, 753.7537537537538, 783.7837837837839, 799.7997997997999, 807.8078078078079, 811.8118118118119, 824.8248248248249, 830.8308308308309, 833.8338338338339, 846.8468468468469, 849.8498498498499, 858.858858858859, 882.882882882883, 892.892892892893, 902.902902902903, 920.920920920921, 925.925925925926, 944.9449449449451, 949.94994994995, 960.9609609609611, 961.9619619619621, 978.9789789789791
12.012012012012013, 15.015015015015017, 17.017017017017018, 20.02002002002002, 21.021021021021024, 23.023023023023026, 46.04604604604605, 57.057057057057065, 63.06306306306307, 66.06606606606607, 68.06806806806807, 77.07707707707708, 106.10610610610611, 112.11211211211213, 113.11311311311313, 123.12312312312314, 125.12512512512514, 134.13413413413414, 145.14514514514516, 152.15215215215215, 154.15415415415416, 156.15615615615616, 161.16116116116117, 162.1621621621622, 166.1661661661662, 170.1701701701702, 175.17517517517518, 187.1871871871872, 193.19319319319322, 217.21721721721724, 232.23223223223226, 240.24024024024027, 242.24224224224227, 244.24424424424427, 245.24524524524526, 249.24924924924926, 250.25025025025028, 258.2582582582583, 265.26526526526527, 266.2662662662663, 269.2692692692693, 270.2702702702703, 272.2722722722723, 275.2752752752753, 279.2792792792793, 286.2862862862863, 292.2922922922923, 296.2962962962963, 297.29729729729735, 299.2992992992993, 310.31031031031034, 312.3123123123123, 321.32132132132136, 335.33533533533534, 336.3363363363364, 337.3373373373374, 339.33933933933935, 342.34234234234236, 343.34334334334335, 346.34634634634637, 351.35135135135135, 364.3643643643644, 367.3673673673674, 380.3803803803804, 382.3823823823824, 389.3893893893894, 393.3933933933934, 394.39439439439445, 396.3963963963964, 397.3973973973974, 398.39839839839846, 400.40040040040043, 402.40240240240246, 405.4054054054054, 412.41241241241244, 413.4134134134134, 414.41441441441447, 420.42042042042044, 443.44344344344347, 448.4484484484485, 451.4514514514515, 453.4534534534535, 455.4554554554555, 463.4634634634635, 470.4704704704705, 484.48448448448454, 486.4864864864865, 487.48748748748756, 488.48848848848854, 493.49349349349353, 507.50750750750757, 514.5145145145145, 520.5205205205206, 521.5215215215215, 526.5265265265266, 528.5285285285286, 529.5295295295296, 530.5305305305305, 532.5325325325326, 565.5655655655656, 569.5695695695696, 578.5785785785787, 582.5825825825826, 585.5855855855856, 592.5925925925926, 595.5955955955957, 601.6016016016016, 604.6046046046047, 610.6106106106107, 622.6226226226227, 623.6236236236236, 627.6276276276277, 631.6316316316316, 636.6366366366367, 638.6386386386387, 653.6536536536537, 663.6636636636637, 668.6686686686687, 682.6826826826828, 688.6886886886888, 689.6896896896898, 693.6936936936937, 697.6976976976978, 701.7017017017017, 712.7127127127128, 716.7167167167167, 722.7227227227228, 723.7237237237238, 729.7297297297298, 732.7327327327328, 742.7427427427428, 745.7457457457458, 754.7547547547548, 758.7587587587589, 761.7617617617618, 774.7747747747749, 779.7797797797798, 787.7877877877878, 789.7897897897899, 807.8078078078079, 811.8118118118119, 818.8188188188188, 825.8258258258259, 830.8308308308309, 833.8338338338339, 846.8468468468469, 847.8478478478479, 849.8498498498499, 855.8558558558559, 858.858858858859, 860.860860860861, 865.865865865866, 870.8708708708709, 880.8808808808809, 882.882882882883, 895.8958958958959, 899.8998998999, 902.902902902903, 920.920920920921, 923.923923923924, 925.925925925926, 938.938938938939, 944.9449449449451, 957.957957957958, 958.958958958959, 960.9609609609611, 975.9759759759761, 996.996996996997, 998.9989989989991
