10.01001001001001, 16.016016016016017, 25.025025025025027, 29.029029029029033, 50.050050050050054, 51.051051051051054, 56.056056056056065, 58.058058058058066, 74.07407407407408, 81.0810810810811, 94.0940940940941, 95.0950950950951, 98.0980980980981, 99.0990990990991, 110.11011011011011, 112.11211211211213, 114.11411411411413, 129.12912912912915, 140.14014014014015, 159.15915915915917, 170.1701701701702, 177.17717717717719, 179.1791791791792, 189.1891891891892, 194.1941941941942, 202.20220220220222, 209.20920920920923, 213.21321321321324, 233.23323323323325, 238.23823823823827, 247.24724724724726, 267.2672672672673, 302.30230230230234, 338.33833833833836, 339.33933933933935, 340.3403403403404, 345.3453453453454, 350.35035035035037, 356.3563563563564, 365.3653653653654, 368.3683683683684, 370.3703703703704, 381.3813813813814, 384.3843843843844, 387.38738738738743, 388.3883883883884, 398.39839839839846, 401.4014014014014, 404.40440440440443, 408.40840840840843, 415.41541541541545, 428.42842842842845, 432.43243243243245, 437.4374374374375, 439.43943943943947, 445.4454454454455, 456.4564564564565, 472.47247247247253, 493.49349349349353, 511.51151151151157, 514.5145145145145, 520.5205205205206, 538.5385385385385, 539.5395395395395, 544.5445445445446, 551.5515515515516, 553.5535535535536, 572.5725725725727, 590.5905905905906, 609.6096096096097, 626.6266266266267, 629.6296296296297, 637.6376376376377, 649.6496496496497, 667.6676676676677, 668.6686686686687, 680.6806806806808, 688.6886886886888, 690.6906906906908, 714.7147147147148, 720.7207207207208, 723.7237237237238, 726.7267267267268, 761.7617617617618, 767.7677677677679, 775.7757757757759, 793.7937937937938, 797.7977977977979, 804.8048048048049, 809.8098098098098, 818.8188188188188, 831.8318318318319, 839.8398398398399, 851.851851851852, 852.852852852853, 873.873873873874, 874.874874874875, 880.8808808808809, 881.881881881882, 883.883883883884, 915.915915915916, 916.916916916917, 927.927927927928, 932.932932932933, 933.933933933934, 946.946946946947, 955.955955955956, 973.973973973974, 978.9789789789791, 984.9849849849851, 990.9909909909911, 993.9939939939941, 995.995995995996, 998.9989989989991
4.004004004004004, 12.012012012012013, 19.01901901901902, 21.021021021021024, 22.022022022022025, 23.023023023023026, 25.025025025025027, 29.029029029029033, 39.03903903903904, 40.04004004004004, 45.04504504504505, 48.04804804804805, 50.050050050050054, 56.056056056056065, 58.058058058058066, 62.06206206206207, 70.07007007007007, 74.07407407407408, 77.07707707707708, 78.07807807807808, 80.08008008008008, 81.0810810810811, 85.0850850850851, 95.0950950950951, 98.0980980980981, 99.0990990990991, 105.10510510510511, 108.10810810810811, 110.11011011011011, 112.11211211211213, 114.11411411411413, 118.11811811811813, 127.12712712712714, 128.12812812812814, 133.13313313313316, 134.13413413413414, 142.14214214214215, 145.14514514514516, 149.14914914914917, 167.16716716716718, 179.1791791791792, 189.1891891891892, 190.1901901901902, 194.1941941941942, 197.19719719719723, 202.20220220220222, 213.21321321321324, 217.21721721721724, 220.22022022022023, 233.23323323323325, 236.23623623623627, 247.24724724724726, 249.24924924924926, 251.25125125125126, 254.25425425425428, 266.2662662662663, 267.2672672672673, 270.2702702702703, 282.2822822822823, 287.2872872872873, 302.30230230230234, 316.3163163163163, 318.31831831831835, 326.32632632632635, 327.32732732732734, 336.3363363363364, 338.33833833833836, 339.33933933933935, 340.3403403403404, 345.3453453453454, 356.3563563563564, 357.3573573573574, 358.3583583583584, 361.3613613613614, 363.3633633633634, 365.3653653653654, 368.3683683683684, 369.3693693693694, 370.3703703703704, 381.3813813813814, 384.3843843843844, 387.38738738738743, 398.39839839839846, 401.4014014014014, 404.40440440440443, 408.40840840840843, 411.41141141141145, 412.41241241241244, 417.4174174174175, 421.4214214214215, 432.43243243243245, 435.43543543543547, 436.43643643643645, 439.43943943943947, 441.4414414414415, 444.44444444444446, 445.4454454454455, 456.4564564564565, 459.4594594594595, 468.46846846846853, 471.4714714714715, 472.47247247247253, 481.4814814814815, 485.4854854854855, 492.49249249249254, 497.49749749749753, 511.51151151151157, 520.5205205205206, 522.5225225225225, 524.5245245245246, 529.5295295295296, 530.5305305305305, 531.5315315315315, 535.5355355355356, 539.5395395395395, 560.5605605605606, 562.5625625625626, 566.5665665665666, 567.5675675675676, 572.5725725725727, 575.5755755755756, 581.5815815815816, 586.5865865865867, 589.5895895895897, 590.5905905905906, 593.5935935935936, 610.6106106106107, 618.6186186186187, 620.6206206206207, 637.6376376376377, 642.6426426426427, 643.6436436436437, 644.6446446446447, 649.6496496496497, 654.6546546546547, 660.6606606606607, 662.6626626626627, 668.6686686686687, 669.6696696696697, 671.6716716716717, 680.6806806806808, 688.6886886886888, 692.6926926926927, 694.6946946946947, 695.6956956956958, 698.6986986986988, 703.7037037037038, 704.7047047047048, 708.7087087087087, 712.7127127127128, 714.7147147147148, 715.7157157157158, 720.7207207207208, 726.7267267267268, 732.7327327327328, 735.7357357357358, 746.7467467467468, 749.7497497497499, 756.7567567567568, 764.7647647647648, 765.7657657657659, 767.7677677677679, 769.7697697697698, 776.7767767767768, 786.7867867867868, 787.7877877877878, 793.7937937937938, 797.7977977977979, 801.8018018018018, 809.8098098098098, 814.8148148148149, 820.8208208208209, 832.8328328328329, 834.834834834835, 852.852852852853, 853.8538538538539, 856.8568568568569, 880.8808808808809, 895.8958958958959, 897.897897897898, 910.910910910911, 915.915915915916, 928.928928928929, 932.932932932933, 933.933933933934, 935.9359359359361, 941.941941941942, 942.942942942943, 943.9439439439441, 946.946946946947, 955.955955955956, 972.972972972973, 973.973973973974, 982.9829829829831, 984.9849849849851, 990.9909909909911, 993.9939939939941
