0.0, 2.002002002002002, 9.00900900900901, 20.02002002002002, 29.029029029029033, 51.051051051051054, 57.057057057057065, 62.06206206206207, 77.07707707707708, 82.0820820820821, 84.0840840840841, 88.0880880880881, 108.10810810810811, 118.11811811811813, 122.12212212212214, 124.12412412412414, 127.12712712712714, 155.15515515515517, 173.17317317317318, 205.20520520520523, 209.20920920920923, 221.22122122122124, 222.22222222222223, 238.23823823823827, 245.24524524524526, 267.2672672672673, 268.2682682682683, 288.2882882882883, 293.29329329329335, 296.2962962962963, 300.3003003003003, 305.30530530530535, 315.31531531531533, 323.32332332332334, 324.3243243243244, 340.3403403403404, 369.3693693693694, 383.38338338338343, 390.39039039039045, 392.3923923923924, 396.3963963963964, 428.42842842842845, 431.43143143143146, 450.4504504504505, 456.4564564564565, 463.4634634634635, 464.4644644644645, 465.4654654654655, 468.46846846846853, 487.48748748748756, 491.49149149149156, 495.49549549549556, 505.50550550550554, 511.51151151151157, 513.5135135135135, 521.5215215215215, 525.5255255255256, 529.5295295295296, 533.5335335335336, 534.5345345345346, 536.5365365365366, 537.5375375375376, 548.5485485485486, 551.5515515515516, 556.5565565565566, 565.5655655655656, 568.5685685685686, 588.5885885885887, 599.5995995995996, 600.6006006006006, 603.6036036036037, 613.6136136136137, 614.6146146146147, 637.6376376376377, 641.6416416416417, 667.6676676676677, 708.7087087087087, 715.7157157157158, 737.7377377377378, 742.7427427427428, 743.7437437437438, 779.7797797797798, 791.7917917917919, 793.7937937937938, 800.8008008008009, 801.8018018018018, 802.8028028028028, 815.8158158158159, 824.8248248248249, 831.8318318318319, 844.8448448448449, 850.850850850851, 851.851851851852, 858.858858858859, 860.860860860861, 862.8628628628629, 869.86986986987, 873.873873873874, 875.875875875876, 876.876876876877, 888.8888888888889, 890.890890890891, 892.892892892893, 895.8958958958959, 897.897897897898, 905.905905905906, 908.908908908909, 911.911911911912, 918.918918918919, 923.923923923924, 935.9359359359361, 936.9369369369371, 941.941941941942, 942.942942942943, 954.954954954955, 955.955955955956, 956.956956956957, 962.962962962963, 976.9769769769771, 979.97997997998, 984.9849849849851, 990.9909909909911, 995.995995995996, 998.9989989989991
0.0, 1.001001001001001, 4.004004004004004, 5.005005005005005, 6.0060060060060065, 12.012012012012013, 20.02002002002002, 22.022022022022025, 28.028028028028032, 30.030030030030034, 35.03503503503504, 40.04004004004004, 45.04504504504505, 65.06506506506507, 68.06806806806807, 73.07307307307308, 75.07507507507508, 79.07907907907908, 88.0880880880881, 91.0910910910911, 95.0950950950951, 97.0970970970971, 98.0980980980981, 113.11311311311313, 128.12812812812814, 145.14514514514516, 148.14814814814815, 151.15115115115117, 154.15415415415416, 168.1681681681682, 169.16916916916918, 174.1741741741742, 176.1761761761762, 179.1791791791792, 182.1821821821822, 183.1831831831832, 191.1911911911912, 227.22722722722725, 230.23023023023026, 243.24324324324326, 245.24524524524526, 256.2562562562563, 260.2602602602603, 268.2682682682683, 281.2812812812813, 282.2822822822823, 283.2832832832833, 284.2842842842843, 298.29829829829833, 299.2992992992993, 301.30130130130135, 310.31031031031034, 326.32632632632635, 329.32932932932937, 334.33433433433436, 338.33833833833836, 341.3413413413414, 345.3453453453454, 346.34634634634637, 357.3573573573574, 373.3733733733734, 382.3823823823824, 388.3883883883884, 399.39939939939944, 401.4014014014014, 403.40340340340344, 413.4134134134134, 415.41541541541545, 416.41641641641644, 417.4174174174175, 418.41841841841847, 422.42242242242247, 424.42442442442444, 426.4264264264265, 444.44444444444446, 448.4484484484485, 450.4504504504505, 452.4524524524525, 466.4664664664665, 467.4674674674675, 468.46846846846853, 475.4754754754755, 477.4774774774775, 484.48448448448454, 499.49949949949956, 501.50150150150154, 504.50450450450455, 514.5145145145145, 516.5165165165166, 526.5265265265266, 534.5345345345346, 566.5665665665666, 567.5675675675676, 571.5715715715717, 578.5785785785787, 593.5935935935936, 594.5945945945947, 601.6016016016016, 603.6036036036037, 611.6116116116117, 615.6156156156156, 626.6266266266267, 627.6276276276277, 630.6306306306307, 631.6316316316316, 636.6366366366367, 637.6376376376377, 647.6476476476477, 650.6506506506507, 656.6566566566568, 657.6576576576578, 661.6616616616617, 663.6636636636637, 665.6656656656658, 670.6706706706707, 673.6736736736738, 676.6766766766767, 677.6776776776777, 678.6786786786787, 690.6906906906908, 692.6926926926927, 693.6936936936937, 708.7087087087087, 717.7177177177177, 720.7207207207208, 723.7237237237238, 730.7307307307308, 739.7397397397398, 741.7417417417419, 748.7487487487488, 755.7557557557558, 759.7597597597598, 760.7607607607608, 761.7617617617618, 768.7687687687688, 777.7777777777778, 790.7907907907909, 792.7927927927929, 801.8018018018018, 802.8028028028028, 803.8038038038039, 805.8058058058059, 806.8068068068069, 809.8098098098098, 810.8108108108108, 811.8118118118119, 815.8158158158159, 822.8228228228229, 825.8258258258259, 827.827827827828, 834.834834834835, 841.8418418418419, 849.8498498498499, 856.8568568568569, 870.8708708708709, 872.8728728728729, 876.876876876877, 877.877877877878, 883.883883883884, 885.885885885886, 886.8868868868869, 893.893893893894, 901.901901901902, 902.902902902903, 911.911911911912, 918.918918918919, 928.928928928929, 944.9449449449451, 957.957957957958, 967.9679679679681, 969.9699699699701, 977.9779779779781, 987.987987987988, 989.98998998999, 994.9949949949951, 995.995995995996
