2.002002002002002, 7.007007007007008, 11.011011011011012, 20.02002002002002, 52.052052052052055, 65.06506506506507, 72.07207207207207, 81.0810810810811, 84.0840840840841, 93.0930930930931, 96.0960960960961, 104.10410410410411, 108.10810810810811, 109.10910910910911, 112.11211211211213, 120.12012012012013, 125.12512512512514, 141.14114114114116, 148.14814814814815, 153.15315315315317, 156.15615615615616, 165.16516516516518, 167.16716716716718, 169.16916916916918, 175.17517517517518, 196.1961961961962, 215.21521521521524, 217.21721721721724, 218.21821821821823, 225.22522522522524, 232.23223223223226, 234.23423423423426, 247.24724724724726, 260.2602602602603, 261.26126126126127, 268.2682682682683, 270.2702702702703, 288.2882882882883, 291.2912912912913, 296.2962962962963, 297.29729729729735, 313.31331331331336, 316.3163163163163, 323.32332332332334, 327.32732732732734, 345.3453453453454, 350.35035035035037, 353.3533533533534, 369.3693693693694, 376.3763763763764, 379.37937937937943, 385.3853853853854, 387.38738738738743, 392.3923923923924, 393.3933933933934, 397.3973973973974, 408.40840840840843, 414.41441441441447, 421.4214214214215, 424.42442442442444, 427.42742742742746, 445.4454454454455, 453.4534534534535, 461.4614614614615, 474.4744744744745, 477.4774774774775, 479.4794794794795, 481.4814814814815, 487.48748748748756, 488.48848848848854, 489.48948948948953, 500.50050050050055, 505.50550550550554, 529.5295295295296, 534.5345345345346, 547.5475475475477, 556.5565565565566, 558.5585585585586, 565.5655655655656, 567.5675675675676, 597.5975975975977, 604.6046046046047, 607.6076076076076, 612.6126126126127, 625.6256256256257, 649.6496496496497, 664.6646646646648, 677.6776776776777, 684.6846846846847, 691.6916916916917, 692.6926926926927, 697.6976976976978, 706.7067067067068, 719.7197197197198, 722.7227227227228, 724.7247247247248, 731.7317317317318, 732.7327327327328, 746.7467467467468, 758.7587587587589, 769.7697697697698, 777.7777777777778, 788.7887887887889, 792.7927927927929, 797.7977977977979, 816.8168168168169, 818.8188188188188, 820.8208208208209, 821.8218218218219, 830.8308308308309, 835.835835835836, 836.8368368368369, 859.85985985986, 870.8708708708709, 877.877877877878, 882.882882882883, 885.885885885886, 889.88988988989, 900.900900900901, 901.901901901902, 912.912912912913, 920.920920920921, 922.922922922923, 926.926926926927, 967.9679679679681, 968.9689689689691, 988.988988988989, 989.98998998999, 992.9929929929931, 997.9979979979981, 998.9989989989991
3.0030030030030033, 5.005005005005005, 18.01801801801802, 20.02002002002002, 22.022022022022025, 28.028028028028032, 29.029029029029033, 30.030030030030034, 36.03603603603604, 37.03703703703704, 41.04104104104105, 51.051051051051054, 53.053053053053056, 54.054054054054056, 56.056056056056065, 58.058058058058066, 59.05905905905907, 61.06106106106107, 65.06506506506507, 69.06906906906907, 71.07107107107107, 79.07907907907908, 81.0810810810811, 85.0850850850851, 92.0920920920921, 93.0930930930931, 96.0960960960961, 116.11611611611613, 117.11711711711713, 118.11811811811813, 119.11911911911913, 123.12312312312314, 130.13013013013014, 140.14014014014015, 143.14314314314316, 146.14614614614615, 148.14814814814815, 152.15215215215215, 160.16016016016016, 162.1621621621622, 164.1641641641642, 168.1681681681682, 174.1741741741742, 180.1801801801802, 185.1851851851852, 188.1881881881882, 196.1961961961962, 198.1981981981982, 206.20620620620622, 220.22022022022023, 226.22622622622626, 239.23923923923925, 242.24224224224227, 247.24724724724726, 256.2562562562563, 257.25725725725727, 265.26526526526527, 266.2662662662663, 268.2682682682683, 280.2802802802803, 282.2822822822823, 285.2852852852853, 291.2912912912913, 293.29329329329335, 307.3073073073073, 313.31331331331336, 338.33833833833836, 348.3483483483484, 353.3533533533534, 355.3553553553554, 357.3573573573574, 366.3663663663664, 372.3723723723724, 385.3853853853854, 388.3883883883884, 393.3933933933934, 399.39939939939944, 402.40240240240246, 406.40640640640646, 413.4134134134134, 422.42242242242247, 428.42842842842845, 429.4294294294295, 436.43643643643645, 449.4494494494495, 451.4514514514515, 457.4574574574575, 466.4664664664665, 475.4754754754755, 478.4784784784785, 487.48748748748756, 488.48848848848854, 489.48948948948953, 499.49949949949956, 505.50550550550554, 522.5225225225225, 542.5425425425426, 544.5445445445446, 549.5495495495496, 552.5525525525526, 553.5535535535536, 555.5555555555557, 562.5625625625626, 566.5665665665666, 568.5685685685686, 569.5695695695696, 571.5715715715717, 572.5725725725727, 575.5755755755756, 578.5785785785787, 579.5795795795797, 586.5865865865867, 591.5915915915916, 592.5925925925926, 596.5965965965967, 600.6006006006006, 603.6036036036037, 606.6066066066066, 608.6086086086086, 615.6156156156156, 633.6336336336337, 635.6356356356357, 637.6376376376377, 643.6436436436437, 648.6486486486488, 650.6506506506507, 664.6646646646648, 673.6736736736738, 676.6766766766767, 680.6806806806808, 681.6816816816818, 683.6836836836837, 684.6846846846847, 685.6856856856857, 686.6866866866867, 689.6896896896898, 690.6906906906908, 703.7037037037038, 705.7057057057058, 710.7107107107108, 711.7117117117118, 715.7157157157158, 716.7167167167167, 718.7187187187188, 723.7237237237238, 741.7417417417419, 744.7447447447448, 745.7457457457458, 752.7527527527528, 753.7537537537538, 756.7567567567568, 758.7587587587589, 761.7617617617618, 765.7657657657659, 771.7717717717718, 774.7747747747749, 776.7767767767768, 787.7877877877878, 788.7887887887889, 794.7947947947948, 797.7977977977979, 800.8008008008009, 823.8238238238239, 828.8288288288289, 835.835835835836, 841.8418418418419, 845.8458458458459, 858.858858858859, 861.8618618618619, 864.8648648648649, 867.867867867868, 878.8788788788789, 879.8798798798799, 882.882882882883, 885.885885885886, 887.8878878878879, 899.8998998999, 903.9039039039039, 906.906906906907, 916.916916916917, 918.918918918919, 926.926926926927, 929.92992992993, 944.9449449449451, 949.94994994995, 957.957957957958, 965.965965965966, 973.973973973974, 974.9749749749751, 977.9779779779781, 982.9829829829831, 998.9989989989991
