1.001001001001001, 8.008008008008009, 12.012012012012013, 20.02002002002002, 22.022022022022025, 26.026026026026027, 28.028028028028032, 46.04604604604605, 51.051051051051054, 52.052052052052055, 83.0830830830831, 85.0850850850851, 94.0940940940941, 108.10810810810811, 114.11411411411413, 128.12812812812814, 132.13213213213214, 135.13513513513516, 141.14114114114116, 165.16516516516518, 172.1721721721722, 175.17517517517518, 199.19919919919923, 200.20020020020021, 203.20320320320323, 219.21921921921924, 226.22622622622626, 248.24824824824827, 251.25125125125126, 255.25525525525526, 258.2582582582583, 259.2592592592593, 280.2802802802803, 296.2962962962963, 298.29829829829833, 321.32132132132136, 322.32232232232235, 329.32932932932937, 354.35435435435437, 372.3723723723724, 375.3753753753754, 377.3773773773774, 383.38338338338343, 419.41941941941946, 428.42842842842845, 442.4424424424425, 443.44344344344347, 444.44444444444446, 450.4504504504505, 463.4634634634635, 467.4674674674675, 468.46846846846853, 469.4694694694695, 470.4704704704705, 473.4734734734735, 480.48048048048054, 497.49749749749753, 502.5025025025025, 518.5185185185186, 525.5255255255256, 533.5335335335336, 546.5465465465466, 550.5505505505506, 553.5535535535536, 555.5555555555557, 574.5745745745746, 592.5925925925926, 598.5985985985986, 611.6116116116117, 634.6346346346347, 638.6386386386387, 642.6426426426427, 648.6486486486488, 650.6506506506507, 651.6516516516517, 654.6546546546547, 658.6586586586587, 677.6776776776777, 683.6836836836837, 693.6936936936937, 697.6976976976978, 707.7077077077078, 716.7167167167167, 734.7347347347348, 737.7377377377378, 751.7517517517518, 756.7567567567568, 760.7607607607608, 770.7707707707708, 784.7847847847848, 793.7937937937938, 811.8118118118119, 827.827827827828, 829.8298298298299, 836.8368368368369, 840.8408408408409, 844.8448448448449, 853.8538538538539, 863.8638638638639, 864.8648648648649, 865.865865865866, 874.874874874875, 881.881881881882, 884.884884884885, 892.892892892893, 902.902902902903, 904.904904904905, 910.910910910911, 928.928928928929, 937.937937937938, 945.945945945946, 966.9669669669671, 973.973973973974, 978.9789789789791, 986.9869869869871, 987.987987987988, 989.98998998999, 993.9939939939941, 995.995995995996
2.002002002002002, 8.008008008008009, 10.01001001001001, 21.021021021021024, 26.026026026026027, 41.04104104104105, 42.04204204204205, 43.04304304304305, 53.053053053053056, 58.058058058058066, 62.06206206206207, 63.06306306306307, 64.06406406406407, 69.06906906906907, 85.0850850850851, 90.0900900900901, 93.0930930930931, 102.10210210210211, 104.10410410410411, 117.11711711711713, 119.11911911911913, 122.12212212212214, 131.13113113113116, 133.13313313313316, 134.13413413413414, 137.13713713713716, 149.14914914914917, 159.15915915915917, 170.1701701701702, 173.17317317317318, 175.17517517517518, 190.1901901901902, 192.1921921921922, 199.19919919919923, 206.20620620620622, 207.20720720720723, 213.21321321321324, 215.21521521521524, 231.23123123123125, 233.23323323323325, 237.23723723723725, 241.24124124124126, 249.24924924924926, 253.25325325325326, 254.25425425425428, 259.2592592592593, 260.2602602602603, 261.26126126126127, 270.2702702702703, 272.2722722722723, 279.2792792792793, 283.2832832832833, 293.29329329329335, 302.30230230230234, 308.3083083083083, 310.31031031031034, 312.3123123123123, 319.31931931931933, 336.3363363363364, 347.34734734734735, 356.3563563563564, 360.3603603603604, 361.3613613613614, 368.3683683683684, 372.3723723723724, 382.3823823823824, 385.3853853853854, 386.38638638638645, 393.3933933933934, 396.3963963963964, 397.3973973973974, 405.4054054054054, 417.4174174174175, 420.42042042042044, 422.42242242242247, 425.4254254254255, 434.4344344344345, 440.44044044044045, 445.4454454454455, 450.4504504504505, 451.4514514514515, 461.4614614614615, 474.4744744744745, 475.4754754754755, 477.4774774774775, 483.48348348348355, 485.4854854854855, 490.4904904904905, 493.49349349349353, 499.49949949949956, 507.50750750750757, 510.5105105105105, 511.51151151151157, 519.5195195195196, 526.5265265265266, 530.5305305305305, 531.5315315315315, 532.5325325325326, 539.5395395395395, 544.5445445445446, 570.5705705705706, 577.5775775775776, 578.5785785785787, 609.6096096096097, 613.6136136136137, 620.6206206206207, 629.6296296296297, 635.6356356356357, 639.6396396396397, 643.6436436436437, 645.6456456456457, 650.6506506506507, 656.6566566566568, 665.6656656656658, 667.6676676676677, 679.6796796796798, 682.6826826826828, 684.6846846846847, 687.6876876876878, 689.6896896896898, 701.7017017017017, 703.7037037037038, 724.7247247247248, 738.7387387387388, 743.7437437437438, 755.7557557557558, 765.7657657657659, 774.7747747747749, 775.7757757757759, 776.7767767767768, 778.7787787787788, 784.7847847847848, 785.7857857857858, 787.7877877877878, 797.7977977977979, 803.8038038038039, 812.8128128128129, 815.8158158158159, 826.8268268268268, 828.8288288288289, 833.8338338338339, 835.835835835836, 836.8368368368369, 860.860860860861, 865.865865865866, 868.868868868869, 871.8718718718719, 881.881881881882, 890.890890890891, 892.892892892893, 903.9039039039039, 911.911911911912, 925.925925925926, 926.926926926927, 928.928928928929, 930.930930930931, 936.9369369369371, 944.9449449449451, 956.956956956957, 961.9619619619621, 972.972972972973, 976.9769769769771, 983.9839839839841, 990.9909909909911, 995.995995995996, 997.9979979979981
