26.026026026026027, 30.030030030030034, 33.033033033033036, 39.03903903903904, 49.04904904904905, 51.051051051051054, 69.06906906906907, 73.07307307307308, 89.0890890890891, 105.10510510510511, 117.11711711711713, 133.13313313313316, 139.13913913913916, 142.14214214214215, 146.14614614614615, 168.1681681681682, 176.1761761761762, 201.20120120120123, 208.20820820820822, 213.21321321321324, 216.21621621621622, 219.21921921921924, 224.22422422422426, 235.23523523523525, 246.24624624624627, 269.2692692692693, 294.29429429429433, 298.29829829829833, 307.3073073073073, 310.31031031031034, 314.31431431431434, 320.3203203203203, 321.32132132132136, 325.32532532532537, 327.32732732732734, 332.3323323323324, 340.3403403403404, 356.3563563563564, 361.3613613613614, 364.3643643643644, 373.3733733733734, 374.3743743743744, 378.3783783783784, 381.3813813813814, 392.3923923923924, 415.41541541541545, 419.41941941941946, 424.42442442442444, 436.43643643643645, 450.4504504504505, 459.4594594594595, 467.4674674674675, 469.4694694694695, 473.4734734734735, 475.4754754754755, 476.47647647647653, 482.4824824824825, 484.48448448448454, 488.48848848848854, 489.48948948948953, 509.50950950950954, 515.5155155155155, 520.5205205205206, 538.5385385385385, 540.5405405405406, 551.5515515515516, 558.5585585585586, 566.5665665665666, 582.5825825825826, 591.5915915915916, 595.5955955955957, 601.6016016016016, 607.6076076076076, 615.6156156156156, 630.6306306306307, 633.6336336336337, 655.6556556556557, 665.6656656656658, 666.6666666666667, 670.6706706706707, 688.6886886886888, 696.6966966966968, 706.7067067067068, 714.7147147147148, 722.7227227227228, 724.7247247247248, 726.7267267267268, 731.7317317317318, 750.7507507507509, 772.7727727727729, 784.7847847847848, 789.7897897897899, 793.7937937937938, 803.8038038038039, 815.8158158158159, 820.8208208208209, 823.8238238238239, 841.8418418418419, 846.8468468468469, 854.8548548548549, 861.8618618618619, 865.865865865866, 867.867867867868, 876.876876876877, 910.910910910911, 916.916916916917, 924.924924924925, 926.926926926927, 940.940940940941, 942.942942942943, 944.9449449449451, 946.946946946947, 972.972972972973, 990.9909909909911, 995.995995995996, 996.996996996997, 1000.0
26.026026026026027, 30.030030030030034, 33.033033033033036, 39.03903903903904, 45.04504504504505, 49.04904904904905, 51.051051051051054, 54.054054054054056, 57.057057057057065, 69.06906906906907, 70.07007007007007, 73.07307307307308, 81.0810810810811, 89.0890890890891, 105.10510510510511, 113.11311311311313, 117.11711711711713, 119.11911911911913, 126.12612612612614, 133.13313313313316, 139.13913913913916, 142.14214214214215, 146.14614614614615, 157.15715715715717, 166.1661661661662, 168.1681681681682, 174.1741741741742, 176.1761761761762, 182.1821821821822, 201.20120120120123, 208.20820820820822, 213.21321321321324, 216.21621621621622, 219.21921921921924, 220.22022022022023, 224.22422422422426, 246.24624624624627, 267.2672672672673, 269.2692692692693, 282.2822822822823, 284.2842842842843, 294.29429429429433, 298.29829829829833, 307.3073073073073, 310.31031031031034, 313.31331331331336, 314.31431431431434, 320.3203203203203, 321.32132132132136, 325.32532532532537, 327.32732732732734, 331.33133133133134, 332.3323323323324, 335.33533533533534, 340.3403403403404, 356.3563563563564, 361.3613613613614, 364.3643643643644, 367.3673673673674, 373.3733733733734, 374.3743743743744, 378.3783783783784, 381.3813813813814, 392.3923923923924, 393.3933933933934, 408.40840840840843, 415.41541541541545, 419.41941941941946, 424.42442442442444, 436.43643643643645, 441.4414414414415, 446.4464464464465, 450.4504504504505, 459.4594594594595, 463.4634634634635, 467.4674674674675, 469.4694694694695, 473.4734734734735, 475.4754754754755, 476.47647647647653, 480.48048048048054, 482.4824824824825, 484.48448448448454, 487.48748748748756, 488.48848848848854, 489.48948948948953, 494.4944944944945, 509.50950950950954, 511.51151151151157, 512.5125125125126, 515.5155155155155, 520.5205205205206, 527.5275275275276, 538.5385385385385, 540.5405405405406, 551.5515515515516, 558.5585585585586, 566.5665665665666, 582.5825825825826, 588.5885885885887, 591.5915915915916, 595.5955955955957, 601.6016016016016, 607.6076076076076, 615.6156156156156, 619.6196196196197, 623.6236236236236, 626.6266266266267, 630.6306306306307, 633.6336336336337, 651.6516516516517, 655.6556556556557, 656.6566566566568, 660.6606606606607, 665.6656656656658, 666.6666666666667, 678.6786786786787, 688.6886886886888, 692.6926926926927, 695.6956956956958, 696.6966966966968, 706.7067067067068, 714.7147147147148, 722.7227227227228, 723.7237237237238, 724.7247247247248, 725.7257257257257, 726.7267267267268, 727.7277277277278, 728.7287287287288, 731.7317317317318, 744.7447447447448, 750.7507507507509, 754.7547547547548, 766.7667667667669, 772.7727727727729, 784.7847847847848, 788.7887887887889, 789.7897897897899, 791.7917917917919, 793.7937937937938, 803.8038038038039, 811.8118118118119, 815.8158158158159, 820.8208208208209, 823.8238238238239, 841.8418418418419, 846.8468468468469, 852.852852852853, 854.8548548548549, 859.85985985986, 861.8618618618619, 865.865865865866, 867.867867867868, 873.873873873874, 876.876876876877, 883.883883883884, 903.9039039039039, 909.90990990991, 910.910910910911, 916.916916916917, 918.918918918919, 921.921921921922, 926.926926926927, 934.934934934935, 940.940940940941, 942.942942942943, 943.9439439439441, 944.9449449449451, 945.945945945946, 946.946946946947, 949.94994994995, 968.9689689689691, 972.972972972973, 982.9829829829831, 990.9909909909911, 995.995995995996, 996.996996996997, 1000.0
