2.002002002002002, 28.028028028028032, 29.029029029029033, 33.033033033033036, 35.03503503503504, 57.057057057057065, 59.05905905905907, 62.06206206206207, 83.0830830830831, 91.0910910910911, 95.0950950950951, 99.0990990990991, 113.11311311311313, 117.11711711711713, 124.12412412412414, 130.13013013013014, 131.13113113113116, 139.13913913913916, 147.14714714714717, 162.1621621621622, 164.1641641641642, 177.17717717717719, 181.1811811811812, 184.1841841841842, 193.19319319319322, 201.20120120120123, 207.20720720720723, 210.21021021021022, 221.22122122122124, 234.23423423423426, 235.23523523523525, 239.23923923923925, 240.24024024024027, 242.24224224224227, 245.24524524524526, 269.2692692692693, 282.2822822822823, 284.2842842842843, 288.2882882882883, 297.29729729729735, 302.30230230230234, 303.3033033033033, 319.31931931931933, 324.3243243243244, 334.33433433433436, 344.3443443443444, 345.3453453453454, 346.34634634634637, 349.3493493493494, 363.3633633633634, 395.39539539539544, 396.3963963963964, 399.39939939939944, 402.40240240240246, 408.40840840840843, 414.41441441441447, 422.42242242242247, 423.42342342342346, 424.42442442442444, 429.4294294294295, 432.43243243243245, 433.4334334334335, 439.43943943943947, 449.4494494494495, 451.4514514514515, 453.4534534534535, 461.4614614614615, 467.4674674674675, 469.4694694694695, 472.47247247247253, 477.4774774774775, 512.5125125125126, 516.5165165165166, 539.5395395395395, 546.5465465465466, 579.5795795795797, 581.5815815815816, 599.5995995995996, 600.6006006006006, 603.6036036036037, 608.6086086086086, 625.6256256256257, 646.6466466466467, 652.6526526526527, 671.6716716716717, 678.6786786786787, 681.6816816816818, 699.6996996996997, 707.7077077077078, 711.7117117117118, 718.7187187187188, 736.7367367367368, 739.7397397397398, 740.7407407407408, 741.7417417417419, 742.7427427427428, 753.7537537537538, 755.7557557557558, 773.7737737737739, 775.7757757757759, 785.7857857857858, 790.7907907907909, 798.7987987987989, 799.7997997997999, 800.8008008008009, 803.8038038038039, 821.8218218218219, 824.8248248248249, 826.8268268268268, 848.8488488488489, 853.8538538538539, 859.85985985986, 873.873873873874, 881.881881881882, 893.893893893894, 901.901901901902, 920.920920920921, 925.925925925926, 927.927927927928, 947.947947947948, 948.948948948949, 954.954954954955, 955.955955955956, 973.973973973974, 974.9749749749751, 975.9759759759761, 989.98998998999, 996.996996996997, 998.9989989989991
2.002002002002002, 3.0030030030030033, 12.012012012012013, 13.013013013013014, 19.01901901901902, 25.025025025025027, 27.027027027027028, 28.028028028028032, 29.029029029029033, 33.033033033033036, 35.03503503503504, 48.04804804804805, 57.057057057057065, 59.05905905905907, 62.06206206206207, 75.07507507507508, 89.0890890890891, 91.0910910910911, 95.0950950950951, 97.0970970970971, 99.0990990990991, 114.11411411411413, 124.12412412412414, 130.13013013013014, 131.13113113113116, 139.13913913913916, 140.14014014014015, 147.14714714714717, 150.15015015015015, 154.15415415415416, 162.1621621621622, 164.1641641641642, 165.16516516516518, 177.17717717717719, 183.1831831831832, 184.1841841841842, 193.19319319319322, 198.1981981981982, 201.20120120120123, 207.20720720720723, 210.21021021021022, 211.21121121121124, 217.21721721721724, 218.21821821821823, 221.22122122122124, 224.22422422422426, 234.23423423423426, 237.23723723723725, 239.23923923923925, 240.24024024024027, 242.24224224224227, 245.24524524524526, 248.24824824824827, 256.2562562562563, 269.2692692692693, 282.2822822822823, 284.2842842842843, 288.2882882882883, 297.29729729729735, 301.30130130130135, 302.30230230230234, 303.3033033033033, 305.30530530530535, 306.30630630630634, 312.3123123123123, 315.31531531531533, 319.31931931931933, 321.32132132132136, 324.3243243243244, 344.3443443443444, 345.3453453453454, 346.34634634634637, 349.3493493493494, 355.3553553553554, 363.3633633633634, 367.3673673673674, 369.3693693693694, 394.39439439439445, 395.39539539539544, 396.3963963963964, 398.39839839839846, 399.39939939939944, 402.40240240240246, 408.40840840840843, 414.41441441441447, 422.42242242242247, 423.42342342342346, 424.42442442442444, 426.4264264264265, 429.4294294294295, 432.43243243243245, 433.4334334334335, 435.43543543543547, 451.4514514514515, 453.4534534534535, 461.4614614614615, 467.4674674674675, 469.4694694694695, 472.47247247247253, 477.4774774774775, 482.4824824824825, 483.48348348348355, 512.5125125125126, 516.5165165165166, 519.5195195195196, 539.5395395395395, 540.5405405405406, 544.5445445445446, 546.5465465465466, 573.5735735735736, 577.5775775775776, 579.5795795795797, 581.5815815815816, 587.5875875875877, 599.5995995995996, 600.6006006006006, 603.6036036036037, 605.6056056056057, 608.6086086086086, 622.6226226226227, 623.6236236236236, 625.6256256256257, 652.6526526526527, 659.6596596596597, 678.6786786786787, 681.6816816816818, 699.6996996996997, 702.7027027027027, 707.7077077077078, 718.7187187187188, 739.7397397397398, 740.7407407407408, 741.7417417417419, 742.7427427427428, 753.7537537537538, 755.7557557557558, 759.7597597597598, 765.7657657657659, 773.7737737737739, 778.7787787787788, 785.7857857857858, 790.7907907907909, 794.7947947947948, 798.7987987987989, 799.7997997997999, 800.8008008008009, 803.8038038038039, 805.8058058058059, 808.8088088088089, 821.8218218218219, 824.8248248248249, 826.8268268268268, 827.827827827828, 848.8488488488489, 850.850850850851, 853.8538538538539, 859.85985985986, 873.873873873874, 877.877877877878, 878.8788788788789, 881.881881881882, 886.8868868868869, 887.8878878878879, 893.893893893894, 897.897897897898, 901.901901901902, 920.920920920921, 925.925925925926, 947.947947947948, 948.948948948949, 953.953953953954, 954.954954954955, 972.972972972973, 973.973973973974, 974.9749749749751, 975.9759759759761, 989.98998998999, 990.9909909909911, 992.9929929929931, 996.996996996997, 998.9989989989991
