7.007007007007008, 14.014014014014016, 35.03503503503504, 48.04804804804805, 49.04904904904905, 52.052052052052055, 54.054054054054056, 56.056056056056065, 58.058058058058066, 68.06806806806807, 71.07107107107107, 72.07207207207207, 82.0820820820821, 93.0930930930931, 99.0990990990991, 124.12412412412414, 133.13313313313316, 135.13513513513516, 153.15315315315317, 154.15415415415416, 155.15515515515517, 156.15615615615616, 157.15715715715717, 162.1621621621622, 184.1841841841842, 189.1891891891892, 209.20920920920923, 210.21021021021022, 217.21721721721724, 218.21821821821823, 222.22222222222223, 240.24024024024027, 243.24324324324326, 244.24424424424427, 248.24824824824827, 260.2602602602603, 261.26126126126127, 270.2702702702703, 272.2722722722723, 276.2762762762763, 293.29329329329335, 301.30130130130135, 302.30230230230234, 314.31431431431434, 315.31531531531533, 322.32232232232235, 325.32532532532537, 328.3283283283284, 334.33433433433436, 336.3363363363364, 337.3373373373374, 338.33833833833836, 339.33933933933935, 340.3403403403404, 342.34234234234236, 343.34334334334335, 346.34634634634637, 352.3523523523524, 361.3613613613614, 365.3653653653654, 367.3673673673674, 381.3813813813814, 382.3823823823824, 384.3843843843844, 387.38738738738743, 393.3933933933934, 404.40440440440443, 405.4054054054054, 413.4134134134134, 417.4174174174175, 431.43143143143146, 435.43543543543547, 444.44444444444446, 445.4454454454455, 448.4484484484485, 450.4504504504505, 472.47247247247253, 476.47647647647653, 488.48848848848854, 520.5205205205206, 521.5215215215215, 525.5255255255256, 532.5325325325326, 536.5365365365366, 552.5525525525526, 564.5645645645646, 587.5875875875877, 588.5885885885887, 590.5905905905906, 591.5915915915916, 592.5925925925926, 595.5955955955957, 597.5975975975977, 607.6076076076076, 609.6096096096097, 610.6106106106107, 611.6116116116117, 629.6296296296297, 646.6466466466467, 653.6536536536537, 654.6546546546547, 664.6646646646648, 665.6656656656658, 670.6706706706707, 672.6726726726728, 680.6806806806808, 710.7107107107108, 727.7277277277278, 730.7307307307308, 737.7377377377378, 741.7417417417419, 743.7437437437438, 759.7597597597598, 762.7627627627628, 763.7637637637638, 773.7737737737739, 782.7827827827829, 783.7837837837839, 791.7917917917919, 809.8098098098098, 811.8118118118119, 814.8148148148149, 819.8198198198199, 822.8228228228229, 831.8318318318319, 838.8388388388389, 848.8488488488489, 863.8638638638639, 868.868868868869, 876.876876876877, 884.884884884885, 885.885885885886, 895.8958958958959, 896.896896896897, 905.905905905906, 906.906906906907, 920.920920920921, 924.924924924925, 937.937937937938, 942.942942942943, 945.945945945946, 954.954954954955, 973.973973973974, 974.9749749749751, 984.9849849849851, 989.98998998999, 998.9989989989991
7.007007007007008, 11.011011011011012, 24.024024024024026, 34.034034034034036, 35.03503503503504, 42.04204204204205, 48.04804804804805, 49.04904904904905, 51.051051051051054, 54.054054054054056, 68.06806806806807, 70.07007007007007, 72.07207207207207, 79.07907907907908, 82.0820820820821, 93.0930930930931, 99.0990990990991, 117.11711711711713, 118.11811811811813, 124.12412412412414, 127.12712712712714, 130.13013013013014, 133.13313313313316, 141.14114114114116, 143.14314314314316, 153.15315315315317, 155.15515515515517, 157.15715715715717, 184.1841841841842, 189.1891891891892, 209.20920920920923, 210.21021021021022, 217.21721721721724, 222.22222222222223, 223.22322322322324, 240.24024024024027, 244.24424424424427, 247.24724724724726, 248.24824824824827, 254.25425425425428, 261.26126126126127, 271.2712712712713, 272.2722722722723, 276.2762762762763, 281.2812812812813, 293.29329329329335, 294.29429429429433, 298.29829829829833, 301.30130130130135, 302.30230230230234, 307.3073073073073, 314.31431431431434, 325.32532532532537, 329.32932932932937, 334.33433433433436, 336.3363363363364, 337.3373373373374, 339.33933933933935, 340.3403403403404, 343.34334334334335, 346.34634634634637, 356.3563563563564, 361.3613613613614, 365.3653653653654, 367.3673673673674, 379.37937937937943, 382.3823823823824, 384.3843843843844, 387.38738738738743, 393.3933933933934, 405.4054054054054, 409.4094094094094, 413.4134134134134, 417.4174174174175, 418.41841841841847, 426.4264264264265, 435.43543543543547, 444.44444444444446, 445.4454454454455, 472.47247247247253, 488.48848848848854, 493.49349349349353, 544.5445445445446, 562.5625625625626, 564.5645645645646, 566.5665665665666, 583.5835835835836, 587.5875875875877, 588.5885885885887, 590.5905905905906, 591.5915915915916, 592.5925925925926, 597.5975975975977, 606.6066066066066, 607.6076076076076, 609.6096096096097, 611.6116116116117, 628.6286286286287, 639.6396396396397, 648.6486486486488, 664.6646646646648, 665.6656656656658, 670.6706706706707, 682.6826826826828, 684.6846846846847, 693.6936936936937, 710.7107107107108, 727.7277277277278, 737.7377377377378, 738.7387387387388, 743.7437437437438, 745.7457457457458, 748.7487487487488, 759.7597597597598, 760.7607607607608, 762.7627627627628, 782.7827827827829, 791.7917917917919, 797.7977977977979, 809.8098098098098, 811.8118118118119, 814.8148148148149, 819.8198198198199, 822.8228228228229, 831.8318318318319, 838.8388388388389, 840.8408408408409, 848.8488488488489, 851.851851851852, 863.8638638638639, 868.868868868869, 870.8708708708709, 871.8718718718719, 876.876876876877, 884.884884884885, 885.885885885886, 894.894894894895, 896.896896896897, 906.906906906907, 914.914914914915, 917.917917917918, 920.920920920921, 924.924924924925, 926.926926926927, 937.937937937938, 940.940940940941, 942.942942942943, 945.945945945946, 950.950950950951, 954.954954954955, 959.9599599599601, 960.9609609609611, 973.973973973974, 974.9749749749751, 984.9849849849851, 995.995995995996, 998.9989989989991
