6.0060060060060065, 15.015015015015017, 16.016016016016017, 29.029029029029033, 32.032032032032035, 48.04804804804805, 49.04904904904905, 56.056056056056065, 65.06506506506507, 74.07407407407408, 76.07607607607608, 78.07807807807808, 90.0900900900901, 96.0960960960961, 99.0990990990991, 106.10610610610611, 115.11511511511513, 117.11711711711713, 123.12312312312314, 124.12412412412414, 135.13513513513516, 137.13713713713716, 138.13813813813815, 141.14114114114116, 143.14314314314316, 145.14514514514516, 151.15115115115117, 153.15315315315317, 160.16016016016016, 196.1961961961962, 216.21621621621622, 223.22322322322324, 225.22522522522524, 231.23123123123125, 236.23623623623627, 244.24424424424427, 245.24524524524526, 249.24924924924926, 251.25125125125126, 259.2592592592593, 261.26126126126127, 275.2752752752753, 277.2772772772773, 282.2822822822823, 284.2842842842843, 296.2962962962963, 298.29829829829833, 299.2992992992993, 300.3003003003003, 308.3083083083083, 313.31331331331336, 320.3203203203203, 329.32932932932937, 341.3413413413414, 351.35135135135135, 354.35435435435437, 355.3553553553554, 359.3593593593594, 362.3623623623624, 377.3773773773774, 381.3813813813814, 393.3933933933934, 397.3973973973974, 426.4264264264265, 448.4484484484485, 454.4544544544545, 456.4564564564565, 457.4574574574575, 469.4694694694695, 477.4774774774775, 482.4824824824825, 496.49649649649655, 508.50850850850856, 514.5145145145145, 515.5155155155155, 516.5165165165166, 520.5205205205206, 522.5225225225225, 530.5305305305305, 538.5385385385385, 539.5395395395395, 545.5455455455456, 548.5485485485486, 549.5495495495496, 566.5665665665666, 581.5815815815816, 611.6116116116117, 613.6136136136137, 614.6146146146147, 621.6216216216217, 622.6226226226227, 625.6256256256257, 634.6346346346347, 638.6386386386387, 640.6406406406406, 642.6426426426427, 647.6476476476477, 649.6496496496497, 680.6806806806808, 684.6846846846847, 691.6916916916917, 699.6996996996997, 705.7057057057058, 711.7117117117118, 717.7177177177177, 719.7197197197198, 726.7267267267268, 739.7397397397398, 747.7477477477478, 757.7577577577579, 770.7707707707708, 773.7737737737739, 778.7787787787788, 783.7837837837839, 785.7857857857858, 791.7917917917919, 794.7947947947948, 796.7967967967969, 798.7987987987989, 799.7997997997999, 812.8128128128129, 815.8158158158159, 829.8298298298299, 833.8338338338339, 840.8408408408409, 842.842842842843, 848.8488488488489, 850.850850850851, 864.8648648648649, 871.8718718718719, 881.881881881882, 883.883883883884, 886.8868868868869, 894.894894894895, 901.901901901902, 909.90990990991, 917.917917917918, 920.920920920921, 922.922922922923, 935.9359359359361, 948.948948948949, 949.94994994995, 951.9519519519521, 964.964964964965, 967.9679679679681, 972.972972972973, 979.97997997998, 993.9939939939941
15.015015015015017, 16.016016016016017, 31.031031031031034, 32.032032032032035, 55.05505505505506, 56.056056056056065, 65.06506506506507, 67.06706706706707, 73.07307307307308, 74.07407407407408, 76.07607607607608, 90.0900900900901, 96.0960960960961, 99.0990990990991, 105.10510510510511, 106.10610610610611, 112.11211211211213, 115.11511511511513, 117.11711711711713, 120.12012012012013, 124.12412412412414, 135.13513513513516, 137.13713713713716, 138.13813813813815, 141.14114114114116, 143.14314314314316, 147.14714714714717, 160.16016016016016, 176.1761761761762, 186.1861861861862, 193.19319319319322, 219.21921921921924, 224.22422422422426, 228.22822822822826, 236.23623623623627, 249.24924924924926, 256.2562562562563, 259.2592592592593, 273.2732732732733, 275.2752752752753, 276.2762762762763, 282.2822822822823, 290.29029029029033, 296.2962962962963, 298.29829829829833, 306.30630630630634, 308.3083083083083, 313.31331331331336, 315.31531531531533, 320.3203203203203, 322.32232232232235, 331.33133133133134, 338.33833833833836, 341.3413413413414, 346.34634634634637, 348.3483483483484, 351.35135135135135, 354.35435435435437, 359.3593593593594, 362.3623623623624, 370.3703703703704, 377.3773773773774, 381.3813813813814, 386.38638638638645, 393.3933933933934, 412.41241241241244, 417.4174174174175, 423.42342342342346, 425.4254254254255, 426.4264264264265, 435.43543543543547, 437.4374374374375, 438.4384384384385, 454.4544544544545, 455.4554554554555, 456.4564564564565, 457.4574574574575, 465.4654654654655, 469.4694694694695, 475.4754754754755, 481.4814814814815, 482.4824824824825, 490.4904904904905, 496.49649649649655, 499.49949949949956, 508.50850850850856, 515.5155155155155, 520.5205205205206, 531.5315315315315, 549.5495495495496, 555.5555555555557, 566.5665665665666, 598.5985985985986, 610.6106106106107, 613.6136136136137, 614.6146146146147, 617.6176176176177, 625.6256256256257, 636.6366366366367, 638.6386386386387, 640.6406406406406, 649.6496496496497, 658.6586586586587, 668.6686686686687, 673.6736736736738, 678.6786786786787, 684.6846846846847, 699.6996996996997, 711.7117117117118, 715.7157157157158, 719.7197197197198, 724.7247247247248, 734.7347347347348, 739.7397397397398, 754.7547547547548, 766.7667667667669, 770.7707707707708, 772.7727727727729, 785.7857857857858, 791.7917917917919, 793.7937937937938, 796.7967967967969, 798.7987987987989, 799.7997997997999, 812.8128128128129, 813.8138138138139, 815.8158158158159, 817.8178178178179, 829.8298298298299, 834.834834834835, 838.8388388388389, 842.842842842843, 848.8488488488489, 850.850850850851, 864.8648648648649, 871.8718718718719, 874.874874874875, 894.894894894895, 896.896896896897, 901.901901901902, 917.917917917918, 920.920920920921, 922.922922922923, 924.924924924925, 925.925925925926, 935.9359359359361, 945.945945945946, 949.94994994995, 951.9519519519521, 966.9669669669671, 967.9679679679681, 968.9689689689691, 993.9939939939941
