16.016016016016017, 21.021021021021024, 27.027027027027028, 30.030030030030034, 37.03703703703704, 67.06706706706707, 70.07007007007007, 78.07807807807808, 88.0880880880881, 89.0890890890891, 100.10010010010011, 103.10310310310311, 109.10910910910911, 110.11011011011011, 112.11211211211213, 115.11511511511513, 120.12012012012013, 124.12412412412414, 129.12912912912915, 137.13713713713716, 149.14914914914917, 151.15115115115117, 152.15215215215215, 153.15315315315317, 162.1621621621622, 164.1641641641642, 175.17517517517518, 177.17717717717719, 185.1851851851852, 186.1861861861862, 187.1871871871872, 190.1901901901902, 196.1961961961962, 197.19719719719723, 200.20020020020021, 204.20420420420422, 207.20720720720723, 215.21521521521524, 218.21821821821823, 222.22222222222223, 225.22522522522524, 233.23323323323325, 245.24524524524526, 251.25125125125126, 257.25725725725727, 261.26126126126127, 265.26526526526527, 269.2692692692693, 271.2712712712713, 273.2732732732733, 279.2792792792793, 287.2872872872873, 291.2912912912913, 292.2922922922923, 294.29429429429433, 299.2992992992993, 303.3033033033033, 308.3083083083083, 310.31031031031034, 311.31131131131133, 314.31431431431434, 316.3163163163163, 331.33133133133134, 340.3403403403404, 345.3453453453454, 368.3683683683684, 372.3723723723724, 374.3743743743744, 382.3823823823824, 383.38338338338343, 385.3853853853854, 394.39439439439445, 403.40340340340344, 404.40440440440443, 406.40640640640646, 407.40740740740745, 419.41941941941946, 426.4264264264265, 428.42842842842845, 432.43243243243245, 446.4464464464465, 469.4694694694695, 473.4734734734735, 480.48048048048054, 482.4824824824825, 483.48348348348355, 485.4854854854855, 488.48848848848854, 509.50950950950954, 515.5155155155155, 522.5225225225225, 532.5325325325326, 534.5345345345346, 549.5495495495496, 552.5525525525526, 554.5545545545546, 555.5555555555557, 558.5585585585586, 573.5735735735736, 574.5745745745746, 577.5775775775776, 579.5795795795797, 586.5865865865867, 588.5885885885887, 592.5925925925926, 596.5965965965967, 615.6156156156156, 634.6346346346347, 635.6356356356357, 642.6426426426427, 643.6436436436437, 646.6466466466467, 663.6636636636637, 673.6736736736738, 683.6836836836837, 684.6846846846847, 687.6876876876878, 688.6886886886888, 689.6896896896898, 690.6906906906908, 702.7027027027027, 709.7097097097097, 713.7137137137138, 720.7207207207208, 758.7587587587589, 767.7677677677679, 771.7717717717718, 772.7727727727729, 773.7737737737739, 774.7747747747749, 776.7767767767768, 795.7957957957958, 799.7997997997999, 801.8018018018018, 803.8038038038039, 813.8138138138139, 816.8168168168169, 817.8178178178179, 818.8188188188188, 819.8198198198199, 830.8308308308309, 832.8328328328329, 838.8388388388389, 847.8478478478479, 851.851851851852, 864.8648648648649, 868.868868868869, 872.8728728728729, 876.876876876877, 878.8788788788789, 892.892892892893, 900.900900900901, 901.901901901902, 908.908908908909, 914.914914914915, 921.921921921922, 925.925925925926, 933.933933933934, 941.941941941942, 947.947947947948, 950.950950950951, 951.9519519519521, 957.957957957958, 958.958958958959, 959.9599599599601, 960.9609609609611, 967.9679679679681, 968.9689689689691, 969.9699699699701, 971.971971971972, 975.9759759759761, 976.9769769769771, 978.9789789789791, 995.995995995996, 998.9989989989991
20.02002002002002, 21.021021021021024, 22.022022022022025, 27.027027027027028, 37.03703703703704, 64.06406406406407, 78.07807807807808, 88.0880880880881, 89.0890890890891, 94.0940940940941, 103.10310310310311, 109.10910910910911, 112.11211211211213, 119.11911911911913, 124.12412412412414, 129.12912912912915, 137.13713713713716, 141.14114114114116, 148.14814814814815, 152.15215215215215, 153.15315315315317, 164.1641641641642, 167.16716716716718, 168.1681681681682, 175.17517517517518, 177.17717717717719, 180.1801801801802, 185.1851851851852, 188.1881881881882, 190.1901901901902, 200.20020020020021, 204.20420420420422, 208.20820820820822, 210.21021021021022, 215.21521521521524, 218.21821821821823, 225.22522522522524, 233.23323323323325, 237.23723723723725, 239.23923923923925, 245.24524524524526, 257.25725725725727, 258.2582582582583, 261.26126126126127, 262.2622622622623, 269.2692692692693, 271.2712712712713, 279.2792792792793, 285.2852852852853, 287.2872872872873, 291.2912912912913, 294.29429429429433, 296.2962962962963, 297.29729729729735, 303.3033033033033, 311.31131131131133, 322.32232232232235, 345.3453453453454, 367.3673673673674, 370.3703703703704, 372.3723723723724, 381.3813813813814, 383.38338338338343, 385.3853853853854, 403.40340340340344, 405.4054054054054, 406.40640640640646, 419.41941941941946, 426.4264264264265, 428.42842842842845, 432.43243243243245, 440.44044044044045, 441.4414414414415, 446.4464464464465, 448.4484484484485, 455.4554554554555, 460.4604604604605, 461.4614614614615, 467.4674674674675, 469.4694694694695, 473.4734734734735, 479.4794794794795, 480.48048048048054, 483.48348348348355, 485.4854854854855, 490.4904904904905, 498.4984984984985, 502.5025025025025, 509.50950950950954, 511.51151151151157, 514.5145145145145, 515.5155155155155, 526.5265265265266, 530.5305305305305, 532.5325325325326, 534.5345345345346, 554.5545545545546, 555.5555555555557, 563.5635635635637, 564.5645645645646, 568.5685685685686, 577.5775775775776, 585.5855855855856, 588.5885885885887, 594.5945945945947, 608.6086086086086, 614.6146146146147, 623.6236236236236, 626.6266266266267, 628.6286286286287, 634.6346346346347, 635.6356356356357, 642.6426426426427, 643.6436436436437, 668.6686686686687, 673.6736736736738, 679.6796796796798, 684.6846846846847, 687.6876876876878, 689.6896896896898, 690.6906906906908, 700.7007007007007, 701.7017017017017, 702.7027027027027, 707.7077077077078, 709.7097097097097, 713.7137137137138, 721.7217217217218, 726.7267267267268, 741.7417417417419, 758.7587587587589, 771.7717717717718, 772.7727727727729, 774.7747747747749, 775.7757757757759, 776.7767767767768, 778.7787787787788, 790.7907907907909, 799.7997997997999, 803.8038038038039, 816.8168168168169, 818.8188188188188, 819.8198198198199, 820.8208208208209, 824.8248248248249, 829.8298298298299, 830.8308308308309, 832.8328328328329, 838.8388388388389, 846.8468468468469, 847.8478478478479, 857.8578578578579, 864.8648648648649, 868.868868868869, 878.8788788788789, 884.884884884885, 893.893893893894, 908.908908908909, 918.918918918919, 935.9359359359361, 941.941941941942, 947.947947947948, 950.950950950951, 957.957957957958, 958.958958958959, 967.9679679679681, 971.971971971972, 974.9749749749751, 975.9759759759761, 995.995995995996
