3.0030030030030033, 5.005005005005005, 16.016016016016017, 19.01901901901902, 20.02002002002002, 24.024024024024026, 25.025025025025027, 34.034034034034036, 49.04904904904905, 50.050050050050054, 85.0850850850851, 108.10810810810811, 113.11311311311313, 115.11511511511513, 120.12012012012013, 122.12212212212214, 135.13513513513516, 140.14014014014015, 182.1821821821822, 183.1831831831832, 189.1891891891892, 193.19319319319322, 197.19719719719723, 200.20020020020021, 203.20320320320323, 206.20620620620622, 210.21021021021022, 219.21921921921924, 221.22122122122124, 223.22322322322324, 230.23023023023026, 240.24024024024027, 252.25225225225228, 255.25525525525526, 270.2702702702703, 285.2852852852853, 287.2872872872873, 300.3003003003003, 302.30230230230234, 315.31531531531533, 325.32532532532537, 328.3283283283284, 342.34234234234236, 348.3483483483484, 357.3573573573574, 362.3623623623624, 366.3663663663664, 373.3733733733734, 374.3743743743744, 381.3813813813814, 384.3843843843844, 401.4014014014014, 419.41941941941946, 421.4214214214215, 422.42242242242247, 425.4254254254255, 432.43243243243245, 437.4374374374375, 444.44444444444446, 483.48348348348355, 492.49249249249254, 503.50350350350357, 507.50750750750757, 518.5185185185186, 530.5305305305305, 542.5425425425426, 552.5525525525526, 553.5535535535536, 554.5545545545546, 559.5595595595596, 568.5685685685686, 569.5695695695696, 574.5745745745746, 579.5795795795797, 595.5955955955957, 596.5965965965967, 598.5985985985986, 600.6006006006006, 601.6016016016016, 603.6036036036037, 604.6046046046047, 613.6136136136137, 615.6156156156156, 620.6206206206207, 622.6226226226227, 624.6246246246246, 639.6396396396397, 641.6416416416417, 655.6556556556557, 670.6706706706707, 674.6746746746747, 683.6836836836837, 697.6976976976978, 716.7167167167167, 723.7237237237238, 727.7277277277278, 746.7467467467468, 753.7537537537538, 754.7547547547548, 756.7567567567568, 757.7577577577579, 758.7587587587589, 759.7597597597598, 760.7607607607608, 762.7627627627628, 763.7637637637638, 776.7767767767768, 790.7907907907909, 797.7977977977979, 804.8048048048049, 811.8118118118119, 816.8168168168169, 823.8238238238239, 839.8398398398399, 842.842842842843, 845.8458458458459, 850.850850850851, 853.8538538538539, 864.8648648648649, 867.867867867868, 875.875875875876, 899.8998998999, 914.914914914915, 919.91991991992, 931.931931931932, 936.9369369369371, 944.9449449449451, 956.956956956957, 962.962962962963, 980.980980980981, 981.981981981982, 991.9919919919921, 993.9939939939941, 994.9949949949951
2.002002002002002, 3.0030030030030033, 15.015015015015017, 20.02002002002002, 21.021021021021024, 24.024024024024026, 25.025025025025027, 36.03603603603604, 44.04404404404405, 46.04604604604605, 49.04904904904905, 73.07307307307308, 74.07407407407408, 85.0850850850851, 101.10110110110111, 120.12012012012013, 122.12212212212214, 131.13113113113116, 140.14014014014015, 144.14414414414415, 147.14714714714717, 152.15215215215215, 155.15515515515517, 161.16116116116117, 163.16316316316318, 183.1831831831832, 189.1891891891892, 190.1901901901902, 200.20020020020021, 203.20320320320323, 206.20620620620622, 210.21021021021022, 221.22122122122124, 223.22322322322324, 228.22822822822826, 230.23023023023026, 240.24024024024027, 245.24524524524526, 246.24624624624627, 252.25225225225228, 255.25525525525526, 286.2862862862863, 294.29429429429433, 307.3073073073073, 310.31031031031034, 315.31531531531533, 334.33433433433436, 336.3363363363364, 337.3373373373374, 341.3413413413414, 345.3453453453454, 348.3483483483484, 350.35035035035037, 355.3553553553554, 364.3643643643644, 374.3743743743744, 384.3843843843844, 385.3853853853854, 401.4014014014014, 411.41141141141145, 425.4254254254255, 428.42842842842845, 432.43243243243245, 437.4374374374375, 444.44444444444446, 449.4494494494495, 459.4594594594595, 503.50350350350357, 512.5125125125126, 517.5175175175176, 542.5425425425426, 543.5435435435436, 544.5445445445446, 553.5535535535536, 559.5595595595596, 560.5605605605606, 569.5695695695696, 573.5735735735736, 574.5745745745746, 578.5785785785787, 579.5795795795797, 598.5985985985986, 600.6006006006006, 601.6016016016016, 603.6036036036037, 604.6046046046047, 613.6136136136137, 653.6536536536537, 654.6546546546547, 659.6596596596597, 672.6726726726728, 683.6836836836837, 697.6976976976978, 701.7017017017017, 702.7027027027027, 707.7077077077078, 716.7167167167167, 723.7237237237238, 727.7277277277278, 749.7497497497499, 753.7537537537538, 754.7547547547548, 756.7567567567568, 758.7587587587589, 759.7597597597598, 763.7637637637638, 771.7717717717718, 776.7767767767768, 790.7907907907909, 796.7967967967969, 797.7977977977979, 803.8038038038039, 809.8098098098098, 810.8108108108108, 811.8118118118119, 816.8168168168169, 821.8218218218219, 822.8228228228229, 827.827827827828, 832.8328328328329, 839.8398398398399, 850.850850850851, 867.867867867868, 870.8708708708709, 874.874874874875, 875.875875875876, 913.913913913914, 919.91991991992, 921.921921921922, 930.930930930931, 936.9369369369371, 937.937937937938, 944.9449449449451, 945.945945945946, 949.94994994995, 956.956956956957, 962.962962962963, 963.963963963964, 980.980980980981, 985.9859859859861, 991.9919919919921, 993.9939939939941
