1.001001001001001, 4.004004004004004, 8.008008008008009, 25.025025025025027, 35.03503503503504, 39.03903903903904, 41.04104104104105, 45.04504504504505, 48.04804804804805, 50.050050050050054, 62.06206206206207, 84.0840840840841, 95.0950950950951, 112.11211211211213, 113.11311311311313, 124.12412412412414, 133.13313313313316, 148.14814814814815, 157.15715715715717, 173.17317317317318, 175.17517517517518, 176.1761761761762, 186.1861861861862, 196.1961961961962, 201.20120120120123, 211.21121121121124, 212.21221221221222, 218.21821821821823, 219.21921921921924, 224.22422422422426, 228.22822822822826, 238.23823823823827, 266.2662662662663, 277.2772772772773, 289.28928928928934, 290.29029029029033, 305.30530530530535, 322.32232232232235, 329.32932932932937, 337.3373373373374, 346.34634634634637, 354.35435435435437, 369.3693693693694, 373.3733733733734, 392.3923923923924, 398.39839839839846, 400.40040040040043, 402.40240240240246, 455.4554554554555, 463.4634634634635, 473.4734734734735, 484.48448448448454, 488.48848848848854, 494.4944944944945, 499.49949949949956, 502.5025025025025, 516.5165165165166, 518.5185185185186, 520.5205205205206, 536.5365365365366, 542.5425425425426, 547.5475475475477, 600.6006006006006, 606.6066066066066, 618.6186186186187, 623.6236236236236, 641.6416416416417, 658.6586586586587, 710.7107107107108, 714.7147147147148, 739.7397397397398, 748.7487487487488, 754.7547547547548, 763.7637637637638, 779.7797797797798, 791.7917917917919, 800.8008008008009, 804.8048048048049, 808.8088088088089, 815.8158158158159, 822.8228228228229, 835.835835835836, 841.8418418418419, 842.842842842843, 851.851851851852, 853.8538538538539, 860.860860860861, 862.8628628628629, 872.8728728728729, 883.883883883884, 885.885885885886, 886.8868868868869, 900.900900900901, 906.906906906907, 927.927927927928, 965.965965965966, 970.970970970971, 988.988988988989, 998.9989989989991
1.001001001001001, 4.004004004004004, 8.008008008008009, 11.011011011011012, 15.015015015015017, 25.025025025025027, 28.028028028028032, 31.031031031031034, 35.03503503503504, 38.03803803803804, 39.03903903903904, 45.04504504504505, 48.04804804804805, 50.050050050050054, 58.058058058058066, 62.06206206206207, 84.0840840840841, 89.0890890890891, 95.0950950950951, 99.0990990990991, 105.10510510510511, 113.11311311311313, 123.12312312312314, 124.12412412412414, 132.13213213213214, 133.13313313313316, 148.14814814814815, 151.15115115115117, 162.1621621621622, 173.17317317317318, 175.17517517517518, 176.1761761761762, 186.1861861861862, 188.1881881881882, 196.1961961961962, 201.20120120120123, 203.20320320320323, 211.21121121121124, 212.21221221221222, 218.21821821821823, 219.21921921921924, 224.22422422422426, 228.22822822822826, 232.23223223223226, 238.23823823823827, 239.23923923923925, 257.25725725725727, 264.2642642642643, 266.2662662662663, 276.2762762762763, 277.2772772772773, 289.28928928928934, 290.29029029029033, 296.2962962962963, 301.30130130130135, 305.30530530530535, 319.31931931931933, 322.32232232232235, 329.32932932932937, 333.33333333333337, 335.33533533533534, 337.3373373373374, 342.34234234234236, 346.34634634634637, 348.3483483483484, 354.35435435435437, 364.3643643643644, 369.3693693693694, 373.3733733733734, 392.3923923923924, 398.39839839839846, 400.40040040040043, 401.4014014014014, 402.40240240240246, 407.40740740740745, 420.42042042042044, 421.4214214214215, 430.4304304304305, 445.4454454454455, 452.4524524524525, 455.4554554554555, 458.4584584584585, 473.4734734734735, 484.48448448448454, 488.48848848848854, 494.4944944944945, 498.4984984984985, 499.49949949949956, 502.5025025025025, 504.50450450450455, 512.5125125125126, 516.5165165165166, 518.5185185185186, 519.5195195195196, 520.5205205205206, 522.5225225225225, 524.5245245245246, 525.5255255255256, 529.5295295295296, 536.5365365365366, 539.5395395395395, 542.5425425425426, 544.5445445445446, 545.5455455455456, 547.5475475475477, 551.5515515515516, 554.5545545545546, 555.5555555555557, 560.5605605605606, 564.5645645645646, 585.5855855855856, 589.5895895895897, 593.5935935935936, 600.6006006006006, 606.6066066066066, 609.6096096096097, 611.6116116116117, 615.6156156156156, 618.6186186186187, 623.6236236236236, 624.6246246246246, 628.6286286286287, 629.6296296296297, 637.6376376376377, 641.6416416416417, 643.6436436436437, 644.6446446446447, 648.6486486486488, 650.6506506506507, 658.6586586586587, 672.6726726726728, 674.6746746746747, 677.6776776776777, 685.6856856856857, 691.6916916916917, 694.6946946946947, 697.6976976976978, 710.7107107107108, 714.7147147147148, 728.7287287287288, 735.7357357357358, 736.7367367367368, 739.7397397397398, 745.7457457457458, 748.7487487487488, 749.7497497497499, 750.7507507507509, 763.7637637637638, 790.7907907907909, 791.7917917917919, 795.7957957957958, 796.7967967967969, 797.7977977977979, 798.7987987987989, 804.8048048048049, 808.8088088088089, 822.8228228228229, 828.8288288288289, 835.835835835836, 842.842842842843, 851.851851851852, 853.8538538538539, 860.860860860861, 862.8628628628629, 869.86986986987, 870.8708708708709, 872.8728728728729, 874.874874874875, 876.876876876877, 883.883883883884, 885.885885885886, 890.890890890891, 900.900900900901, 901.901901901902, 902.902902902903, 906.906906906907, 913.913913913914, 927.927927927928, 929.92992992993, 930.930930930931, 937.937937937938, 944.9449449449451, 950.950950950951, 970.970970970971, 973.973973973974, 980.980980980981, 988.988988988989, 990.9909909909911, 996.996996996997, 998.9989989989991
