0.0, 2.002002002002002, 13.013013013013014, 19.01901901901902, 20.02002002002002, 39.03903903903904, 40.04004004004004, 60.06006006006007, 62.06206206206207, 70.07007007007007, 71.07107107107107, 74.07407407407408, 75.07507507507508, 89.0890890890891, 94.0940940940941, 114.11411411411413, 135.13513513513516, 146.14614614614615, 158.15815815815816, 176.1761761761762, 184.1841841841842, 208.20820820820822, 211.21121121121124, 229.22922922922925, 232.23223223223226, 233.23323323323325, 235.23523523523525, 241.24124124124126, 250.25025025025028, 251.25125125125126, 252.25225225225228, 264.2642642642643, 269.2692692692693, 277.2772772772773, 288.2882882882883, 289.28928928928934, 309.30930930930936, 335.33533533533534, 354.35435435435437, 365.3653653653654, 383.38338338338343, 387.38738738738743, 393.3933933933934, 395.39539539539544, 431.43143143143146, 450.4504504504505, 452.4524524524525, 460.4604604604605, 467.4674674674675, 469.4694694694695, 479.4794794794795, 481.4814814814815, 489.48948948948953, 502.5025025025025, 522.5225225225225, 530.5305305305305, 537.5375375375376, 557.5575575575576, 584.5845845845846, 597.5975975975977, 604.6046046046047, 607.6076076076076, 608.6086086086086, 613.6136136136137, 614.6146146146147, 615.6156156156156, 626.6266266266267, 629.6296296296297, 660.6606606606607, 664.6646646646648, 669.6696696696697, 702.7027027027027, 703.7037037037038, 725.7257257257257, 729.7297297297298, 742.7427427427428, 755.7557557557558, 780.7807807807809, 787.7877877877878, 793.7937937937938, 795.7957957957958, 810.8108108108108, 813.8138138138139, 819.8198198198199, 820.8208208208209, 871.8718718718719, 884.884884884885, 892.892892892893, 917.917917917918, 925.925925925926, 963.963963963964, 965.965965965966, 980.980980980981, 984.9849849849851, 1000.0
0.0, 2.002002002002002, 8.008008008008009, 14.014014014014016, 18.01801801801802, 20.02002002002002, 27.027027027027028, 37.03703703703704, 39.03903903903904, 59.05905905905907, 60.06006006006007, 70.07007007007007, 71.07107107107107, 74.07407407407408, 87.0870870870871, 89.0890890890891, 94.0940940940941, 101.10110110110111, 112.11211211211213, 114.11411411411413, 119.11911911911913, 123.12312312312314, 146.14614614614615, 153.15315315315317, 155.15515515515517, 158.15815815815816, 159.15915915915917, 164.1641641641642, 176.1761761761762, 184.1841841841842, 185.1851851851852, 192.1921921921922, 196.1961961961962, 205.20520520520523, 207.20720720720723, 211.21121121121124, 214.21421421421422, 218.21821821821823, 219.21921921921924, 224.22422422422426, 226.22622622622626, 228.22822822822826, 232.23223223223226, 233.23323323323325, 235.23523523523525, 241.24124124124126, 243.24324324324326, 250.25025025025028, 251.25125125125126, 252.25225225225228, 253.25325325325326, 264.2642642642643, 269.2692692692693, 277.2772772772773, 288.2882882882883, 289.28928928928934, 294.29429429429433, 299.2992992992993, 301.30130130130135, 303.3033033033033, 304.3043043043043, 314.31431431431434, 319.31931931931933, 323.32332332332334, 332.3323323323324, 335.33533533533534, 354.35435435435437, 365.3653653653654, 376.3763763763764, 383.38338338338343, 387.38738738738743, 388.3883883883884, 393.3933933933934, 395.39539539539544, 397.3973973973974, 403.40340340340344, 410.41041041041046, 412.41241241241244, 430.4304304304305, 431.43143143143146, 433.4334334334335, 443.44344344344347, 445.4454454454455, 447.4474474474475, 450.4504504504505, 452.4524524524525, 460.4604604604605, 461.4614614614615, 467.4674674674675, 469.4694694694695, 473.4734734734735, 479.4794794794795, 481.4814814814815, 489.48948948948953, 495.49549549549556, 501.50150150150154, 502.5025025025025, 509.50950950950954, 522.5225225225225, 524.5245245245246, 526.5265265265266, 530.5305305305305, 537.5375375375376, 543.5435435435436, 551.5515515515516, 557.5575575575576, 566.5665665665666, 571.5715715715717, 572.5725725725727, 584.5845845845846, 591.5915915915916, 593.5935935935936, 597.5975975975977, 604.6046046046047, 605.6056056056057, 607.6076076076076, 608.6086086086086, 613.6136136136137, 614.6146146146147, 626.6266266266267, 629.6296296296297, 630.6306306306307, 633.6336336336337, 642.6426426426427, 659.6596596596597, 664.6646646646648, 691.6916916916917, 695.6956956956958, 699.6996996996997, 702.7027027027027, 703.7037037037038, 707.7077077077078, 720.7207207207208, 725.7257257257257, 727.7277277277278, 729.7297297297298, 730.7307307307308, 733.7337337337337, 737.7377377377378, 741.7417417417419, 742.7427427427428, 744.7447447447448, 745.7457457457458, 755.7557557557558, 757.7577577577579, 766.7667667667669, 772.7727727727729, 778.7787787787788, 780.7807807807809, 787.7877877877878, 793.7937937937938, 795.7957957957958, 810.8108108108108, 813.8138138138139, 819.8198198198199, 820.8208208208209, 834.834834834835, 835.835835835836, 840.8408408408409, 853.8538538538539, 854.8548548548549, 861.8618618618619, 871.8718718718719, 881.881881881882, 883.883883883884, 884.884884884885, 885.885885885886, 889.88988988989, 892.892892892893, 908.908908908909, 913.913913913914, 917.917917917918, 925.925925925926, 934.934934934935, 937.937937937938, 938.938938938939, 941.941941941942, 944.9449449449451, 949.94994994995, 960.9609609609611, 962.962962962963, 963.963963963964, 964.964964964965, 965.965965965966, 969.9699699699701, 970.970970970971, 980.980980980981, 982.9829829829831, 984.9849849849851, 985.9859859859861, 988.988988988989, 994.9949949949951, 998.9989989989991, 1000.0
