3.0030030030030033, 20.02002002002002, 42.04204204204205, 44.04404404404405, 45.04504504504505, 51.051051051051054, 58.058058058058066, 61.06106106106107, 64.06406406406407, 68.06806806806807, 70.07007007007007, 73.07307307307308, 81.0810810810811, 88.0880880880881, 95.0950950950951, 106.10610610610611, 111.11111111111111, 141.14114114114116, 142.14214214214215, 144.14414414414415, 146.14614614614615, 148.14814814814815, 154.15415415415416, 168.1681681681682, 171.17117117117118, 194.1941941941942, 203.20320320320323, 204.20420420420422, 205.20520520520523, 208.20820820820822, 218.21821821821823, 229.22922922922925, 232.23223223223226, 242.24224224224227, 248.24824824824827, 254.25425425425428, 260.2602602602603, 273.2732732732733, 283.2832832832833, 288.2882882882883, 297.29729729729735, 298.29829829829833, 299.2992992992993, 301.30130130130135, 307.3073073073073, 310.31031031031034, 320.3203203203203, 344.3443443443444, 346.34634634634637, 351.35135135135135, 356.3563563563564, 390.39039039039045, 391.39139139139144, 396.3963963963964, 399.39939939939944, 411.41141141141145, 425.4254254254255, 432.43243243243245, 439.43943943943947, 456.4564564564565, 481.4814814814815, 485.4854854854855, 500.50050050050055, 551.5515515515516, 558.5585585585586, 563.5635635635637, 566.5665665665666, 572.5725725725727, 581.5815815815816, 582.5825825825826, 597.5975975975977, 609.6096096096097, 613.6136136136137, 618.6186186186187, 623.6236236236236, 646.6466466466467, 658.6586586586587, 660.6606606606607, 665.6656656656658, 675.6756756756757, 676.6766766766767, 693.6936936936937, 695.6956956956958, 701.7017017017017, 704.7047047047048, 727.7277277277278, 745.7457457457458, 762.7627627627628, 767.7677677677679, 771.7717717717718, 782.7827827827829, 784.7847847847848, 798.7987987987989, 804.8048048048049, 811.8118118118119, 823.8238238238239, 825.8258258258259, 832.8328328328329, 840.8408408408409, 842.842842842843, 845.8458458458459, 849.8498498498499, 850.850850850851, 854.8548548548549, 859.85985985986, 867.867867867868, 869.86986986987, 870.8708708708709, 879.8798798798799, 882.882882882883, 886.8868868868869, 892.892892892893, 902.902902902903, 921.921921921922, 938.938938938939, 940.940940940941, 962.962962962963, 970.970970970971, 974.9749749749751, 978.9789789789791, 979.97997997998, 984.9849849849851, 985.9859859859861, 989.98998998999, 993.9939939939941
10.01001001001001, 14.014014014014016, 21.021021021021024, 28.028028028028032, 33.033033033033036, 38.03803803803804, 40.04004004004004, 42.04204204204205, 44.04404404404405, 51.051051051051054, 53.053053053053056, 58.058058058058066, 68.06806806806807, 70.07007007007007, 73.07307307307308, 76.07607607607608, 81.0810810810811, 88.0880880880881, 95.0950950950951, 109.10910910910911, 111.11111111111111, 113.11311311311313, 126.12612612612614, 137.13713713713716, 139.13913913913916, 141.14114114114116, 144.14414414414415, 148.14814814814815, 154.15415415415416, 156.15615615615616, 163.16316316316318, 166.1661661661662, 167.16716716716718, 168.1681681681682, 171.17117117117118, 180.1801801801802, 186.1861861861862, 192.1921921921922, 194.1941941941942, 202.20220220220222, 203.20320320320323, 204.20420420420422, 214.21421421421422, 222.22222222222223, 228.22822822822826, 229.22922922922925, 230.23023023023026, 232.23223223223226, 233.23323323323325, 239.23923923923925, 241.24124124124126, 242.24224224224227, 243.24324324324326, 249.24924924924926, 252.25225225225228, 253.25325325325326, 254.25425425425428, 269.2692692692693, 270.2702702702703, 280.2802802802803, 283.2832832832833, 288.2882882882883, 294.29429429429433, 299.2992992992993, 300.3003003003003, 303.3033033033033, 305.30530530530535, 307.3073073073073, 310.31031031031034, 326.32632632632635, 350.35035035035037, 352.3523523523524, 355.3553553553554, 356.3563563563564, 361.3613613613614, 365.3653653653654, 368.3683683683684, 374.3743743743744, 385.3853853853854, 390.39039039039045, 393.3933933933934, 396.3963963963964, 400.40040040040043, 403.40340340340344, 407.40740740740745, 411.41141141141145, 423.42342342342346, 425.4254254254255, 432.43243243243245, 434.4344344344345, 439.43943943943947, 441.4414414414415, 453.4534534534535, 456.4564564564565, 460.4604604604605, 462.4624624624625, 467.4674674674675, 471.4714714714715, 487.48748748748756, 492.49249249249254, 496.49649649649655, 508.50850850850856, 519.5195195195196, 523.5235235235235, 533.5335335335336, 543.5435435435436, 547.5475475475477, 551.5515515515516, 566.5665665665666, 572.5725725725727, 579.5795795795797, 581.5815815815816, 593.5935935935936, 595.5955955955957, 597.5975975975977, 604.6046046046047, 609.6096096096097, 610.6106106106107, 613.6136136136137, 618.6186186186187, 619.6196196196197, 623.6236236236236, 624.6246246246246, 626.6266266266267, 643.6436436436437, 645.6456456456457, 649.6496496496497, 660.6606606606607, 666.6666666666667, 671.6716716716717, 673.6736736736738, 676.6766766766767, 679.6796796796798, 684.6846846846847, 690.6906906906908, 691.6916916916917, 695.6956956956958, 704.7047047047048, 707.7077077077078, 727.7277277277278, 736.7367367367368, 739.7397397397398, 762.7627627627628, 763.7637637637638, 771.7717717717718, 775.7757757757759, 782.7827827827829, 793.7937937937938, 802.8028028028028, 804.8048048048049, 810.8108108108108, 813.8138138138139, 814.8148148148149, 817.8178178178179, 827.827827827828, 838.8388388388389, 842.842842842843, 844.8448448448449, 846.8468468468469, 851.851851851852, 859.85985985986, 861.8618618618619, 869.86986986987, 870.8708708708709, 871.8718718718719, 872.8728728728729, 877.877877877878, 891.891891891892, 892.892892892893, 896.896896896897, 897.897897897898, 899.8998998999, 907.907907907908, 911.911911911912, 913.913913913914, 918.918918918919, 930.930930930931, 938.938938938939, 941.941941941942, 963.963963963964, 965.965965965966, 966.9669669669671, 975.9759759759761, 984.9849849849851, 989.98998998999, 990.9909909909911, 993.9939939939941
