3.0030030030030033, 4.004004004004004, 10.01001001001001, 12.012012012012013, 22.022022022022025, 28.028028028028032, 37.03703703703704, 40.04004004004004, 41.04104104104105, 43.04304304304305, 48.04804804804805, 57.057057057057065, 59.05905905905907, 61.06106106106107, 62.06206206206207, 67.06706706706707, 72.07207207207207, 78.07807807807808, 90.0900900900901, 92.0920920920921, 98.0980980980981, 109.10910910910911, 117.11711711711713, 119.11911911911913, 131.13113113113116, 146.14614614614615, 154.15415415415416, 157.15715715715717, 167.16716716716718, 169.16916916916918, 185.1851851851852, 197.19719719719723, 199.19919919919923, 209.20920920920923, 220.22022022022023, 223.22322322322324, 225.22522522522524, 228.22822822822826, 234.23423423423426, 237.23723723723725, 244.24424424424427, 252.25225225225228, 255.25525525525526, 262.2622622622623, 268.2682682682683, 269.2692692692693, 270.2702702702703, 297.29729729729735, 303.3033033033033, 308.3083083083083, 311.31131131131133, 317.31731731731736, 325.32532532532537, 346.34634634634637, 360.3603603603604, 369.3693693693694, 372.3723723723724, 375.3753753753754, 386.38638638638645, 390.39039039039045, 393.3933933933934, 394.39439439439445, 398.39839839839846, 400.40040040040043, 420.42042042042044, 423.42342342342346, 427.42742742742746, 430.4304304304305, 432.43243243243245, 449.4494494494495, 451.4514514514515, 452.4524524524525, 458.4584584584585, 467.4674674674675, 477.4774774774775, 480.48048048048054, 488.48848848848854, 492.49249249249254, 521.5215215215215, 524.5245245245246, 528.5285285285286, 534.5345345345346, 546.5465465465466, 563.5635635635637, 576.5765765765766, 579.5795795795797, 594.5945945945947, 598.5985985985986, 601.6016016016016, 615.6156156156156, 619.6196196196197, 620.6206206206207, 644.6446446446447, 652.6526526526527, 658.6586586586587, 659.6596596596597, 661.6616616616617, 667.6676676676677, 689.6896896896898, 690.6906906906908, 691.6916916916917, 693.6936936936937, 695.6956956956958, 705.7057057057058, 707.7077077077078, 716.7167167167167, 725.7257257257257, 737.7377377377378, 750.7507507507509, 752.7527527527528, 775.7757757757759, 783.7837837837839, 796.7967967967969, 805.8058058058059, 807.8078078078079, 812.8128128128129, 827.827827827828, 828.8288288288289, 835.835835835836, 846.8468468468469, 868.868868868869, 874.874874874875, 884.884884884885, 903.9039039039039, 906.906906906907, 932.932932932933, 943.9439439439441, 945.945945945946, 950.950950950951, 967.9679679679681, 990.9909909909911
3.0030030030030033, 9.00900900900901, 10.01001001001001, 12.012012012012013, 21.021021021021024, 28.028028028028032, 34.034034034034036, 37.03703703703704, 40.04004004004004, 43.04304304304305, 46.04604604604605, 47.04704704704705, 49.04904904904905, 53.053053053053056, 54.054054054054056, 60.06006006006007, 61.06106106106107, 66.06606606606607, 68.06806806806807, 69.06906906906907, 76.07607607607608, 77.07707707707708, 79.07907907907908, 83.0830830830831, 88.0880880880881, 98.0980980980981, 102.10210210210211, 105.10510510510511, 108.10810810810811, 116.11611611611613, 118.11811811811813, 119.11911911911913, 126.12612612612614, 131.13113113113116, 133.13313313313316, 144.14414414414415, 154.15415415415416, 157.15715715715717, 163.16316316316318, 167.16716716716718, 169.16916916916918, 179.1791791791792, 180.1801801801802, 184.1841841841842, 185.1851851851852, 190.1901901901902, 191.1911911911912, 193.19319319319322, 194.1941941941942, 197.19719719719723, 214.21421421421422, 225.22522522522524, 227.22722722722725, 228.22822822822826, 232.23223223223226, 234.23423423423426, 256.2562562562563, 268.2682682682683, 269.2692692692693, 274.2742742742743, 279.2792792792793, 282.2822822822823, 284.2842842842843, 286.2862862862863, 289.28928928928934, 290.29029029029033, 291.2912912912913, 294.29429429429433, 305.30530530530535, 324.3243243243244, 359.3593593593594, 362.3623623623624, 368.3683683683684, 369.3693693693694, 372.3723723723724, 373.3733733733734, 375.3753753753754, 381.3813813813814, 383.38338338338343, 386.38638638638645, 388.3883883883884, 390.39039039039045, 394.39439439439445, 395.39539539539544, 400.40040040040043, 408.40840840840843, 413.4134134134134, 420.42042042042044, 423.42342342342346, 427.42742742742746, 429.4294294294295, 430.4304304304305, 431.43143143143146, 432.43243243243245, 443.44344344344347, 451.4514514514515, 452.4524524524525, 454.4544544544545, 464.4644644644645, 467.4674674674675, 477.4774774774775, 480.48048048048054, 488.48848848848854, 489.48948948948953, 501.50150150150154, 516.5165165165166, 517.5175175175176, 524.5245245245246, 529.5295295295296, 532.5325325325326, 534.5345345345346, 537.5375375375376, 538.5385385385385, 546.5465465465466, 556.5565565565566, 563.5635635635637, 565.5655655655656, 568.5685685685686, 579.5795795795797, 582.5825825825826, 590.5905905905906, 591.5915915915916, 601.6016016016016, 615.6156156156156, 619.6196196196197, 622.6226226226227, 628.6286286286287, 640.6406406406406, 644.6446446446447, 645.6456456456457, 648.6486486486488, 649.6496496496497, 652.6526526526527, 658.6586586586587, 659.6596596596597, 661.6616616616617, 663.6636636636637, 665.6656656656658, 666.6666666666667, 667.6676676676677, 684.6846846846847, 690.6906906906908, 691.6916916916917, 695.6956956956958, 697.6976976976978, 705.7057057057058, 710.7107107107108, 714.7147147147148, 715.7157157157158, 717.7177177177177, 720.7207207207208, 725.7257257257257, 747.7477477477478, 749.7497497497499, 750.7507507507509, 752.7527527527528, 775.7757757757759, 776.7767767767768, 786.7867867867868, 796.7967967967969, 805.8058058058059, 808.8088088088089, 812.8128128128129, 817.8178178178179, 841.8418418418419, 848.8488488488489, 861.8618618618619, 868.868868868869, 871.8718718718719, 879.8798798798799, 884.884884884885, 895.8958958958959, 904.904904904905, 912.912912912913, 913.913913913914, 916.916916916917, 917.917917917918, 923.923923923924, 927.927927927928, 936.9369369369371, 939.93993993994, 950.950950950951, 961.9619619619621, 965.965965965966, 981.981981981982, 992.9929929929931
