4.004004004004004, 19.01901901901902, 22.022022022022025, 25.025025025025027, 33.033033033033036, 40.04004004004004, 52.052052052052055, 59.05905905905907, 60.06006006006007, 62.06206206206207, 78.07807807807808, 85.0850850850851, 95.0950950950951, 97.0970970970971, 107.10710710710711, 112.11211211211213, 157.15715715715717, 166.1661661661662, 169.16916916916918, 173.17317317317318, 181.1811811811812, 201.20120120120123, 206.20620620620622, 215.21521521521524, 227.22722722722725, 230.23023023023026, 255.25525525525526, 265.26526526526527, 279.2792792792793, 287.2872872872873, 293.29329329329335, 296.2962962962963, 313.31331331331336, 315.31531531531533, 316.3163163163163, 322.32232232232235, 398.39839839839846, 416.41641641641644, 419.41941941941946, 424.42442442442444, 426.4264264264265, 428.42842842842845, 435.43543543543547, 437.4374374374375, 444.44444444444446, 451.4514514514515, 459.4594594594595, 464.4644644644645, 471.4714714714715, 476.47647647647653, 481.4814814814815, 490.4904904904905, 499.49949949949956, 519.5195195195196, 523.5235235235235, 525.5255255255256, 544.5445445445446, 561.5615615615616, 574.5745745745746, 583.5835835835836, 586.5865865865867, 589.5895895895897, 596.5965965965967, 606.6066066066066, 609.6096096096097, 614.6146146146147, 629.6296296296297, 639.6396396396397, 654.6546546546547, 667.6676676676677, 678.6786786786787, 687.6876876876878, 690.6906906906908, 698.6986986986988, 709.7097097097097, 712.7127127127128, 719.7197197197198, 730.7307307307308, 736.7367367367368, 742.7427427427428, 754.7547547547548, 767.7677677677679, 780.7807807807809, 784.7847847847848, 791.7917917917919, 792.7927927927929, 805.8058058058059, 830.8308308308309, 838.8388388388389, 871.8718718718719, 878.8788788788789, 881.881881881882, 889.88988988989, 892.892892892893, 908.908908908909, 923.923923923924, 925.925925925926, 926.926926926927, 927.927927927928, 931.931931931932, 941.941941941942, 952.9529529529531, 972.972972972973, 978.9789789789791, 980.980980980981, 997.9979979979981
19.01901901901902, 22.022022022022025, 33.033033033033036, 39.03903903903904, 47.04704704704705, 48.04804804804805, 50.050050050050054, 51.051051051051054, 52.052052052052055, 55.05505505505506, 56.056056056056065, 59.05905905905907, 61.06106106106107, 62.06206206206207, 78.07807807807808, 79.07907907907908, 95.0950950950951, 97.0970970970971, 105.10510510510511, 111.11111111111111, 114.11411411411413, 118.11811811811813, 134.13413413413414, 140.14014014014015, 145.14514514514516, 147.14714714714717, 151.15115115115117, 158.15815815815816, 170.1701701701702, 173.17317317317318, 177.17717717717719, 181.1811811811812, 182.1821821821822, 185.1851851851852, 189.1891891891892, 190.1901901901902, 191.1911911911912, 203.20320320320323, 206.20620620620622, 214.21421421421422, 240.24024024024027, 246.24624624624627, 266.2662662662663, 270.2702702702703, 278.2782782782783, 279.2792792792793, 296.2962962962963, 309.30930930930936, 313.31331331331336, 316.3163163163163, 317.31731731731736, 321.32132132132136, 322.32232232232235, 329.32932932932937, 336.3363363363364, 338.33833833833836, 348.3483483483484, 359.3593593593594, 362.3623623623624, 367.3673673673674, 378.3783783783784, 383.38338338338343, 398.39839839839846, 399.39939939939944, 406.40640640640646, 413.4134134134134, 415.41541541541545, 428.42842842842845, 444.44444444444446, 447.4474474474475, 451.4514514514515, 461.4614614614615, 464.4644644644645, 469.4694694694695, 476.47647647647653, 479.4794794794795, 480.48048048048054, 482.4824824824825, 483.48348348348355, 512.5125125125126, 516.5165165165166, 525.5255255255256, 536.5365365365366, 552.5525525525526, 558.5585585585586, 559.5595595595596, 567.5675675675676, 569.5695695695696, 570.5705705705706, 574.5745745745746, 577.5775775775776, 580.5805805805807, 581.5815815815816, 586.5865865865867, 589.5895895895897, 596.5965965965967, 600.6006006006006, 606.6066066066066, 608.6086086086086, 609.6096096096097, 610.6106106106107, 614.6146146146147, 623.6236236236236, 631.6316316316316, 649.6496496496497, 680.6806806806808, 687.6876876876878, 690.6906906906908, 702.7027027027027, 704.7047047047048, 705.7057057057058, 711.7117117117118, 716.7167167167167, 719.7197197197198, 724.7247247247248, 726.7267267267268, 730.7307307307308, 735.7357357357358, 742.7427427427428, 748.7487487487488, 751.7517517517518, 752.7527527527528, 766.7667667667669, 783.7837837837839, 787.7877877877878, 791.7917917917919, 798.7987987987989, 808.8088088088089, 811.8118118118119, 815.8158158158159, 817.8178178178179, 830.8308308308309, 848.8488488488489, 858.858858858859, 870.8708708708709, 878.8788788788789, 889.88988988989, 902.902902902903, 910.910910910911, 925.925925925926, 926.926926926927, 936.9369369369371, 940.940940940941, 944.9449449449451, 945.945945945946, 948.948948948949, 968.9689689689691, 970.970970970971, 972.972972972973, 980.980980980981, 997.9979979979981
