3.0030030030030033, 5.005005005005005, 10.01001001001001, 23.023023023023026, 24.024024024024026, 25.025025025025027, 32.032032032032035, 36.03603603603604, 37.03703703703704, 43.04304304304305, 53.053053053053056, 55.05505505505506, 56.056056056056065, 59.05905905905907, 64.06406406406407, 88.0880880880881, 98.0980980980981, 101.10110110110111, 105.10510510510511, 106.10610610610611, 107.10710710710711, 109.10910910910911, 120.12012012012013, 126.12612612612614, 131.13113113113116, 134.13413413413414, 138.13813813813815, 166.1661661661662, 172.1721721721722, 181.1811811811812, 191.1911911911912, 198.1981981981982, 199.19919919919923, 200.20020020020021, 214.21421421421422, 216.21621621621622, 225.22522522522524, 230.23023023023026, 245.24524524524526, 246.24624624624627, 253.25325325325326, 254.25425425425428, 256.2562562562563, 257.25725725725727, 259.2592592592593, 273.2732732732733, 274.2742742742743, 281.2812812812813, 285.2852852852853, 293.29329329329335, 301.30130130130135, 309.30930930930936, 313.31331331331336, 320.3203203203203, 331.33133133133134, 332.3323323323324, 341.3413413413414, 346.34634634634637, 352.3523523523524, 355.3553553553554, 356.3563563563564, 359.3593593593594, 364.3643643643644, 367.3673673673674, 382.3823823823824, 391.39139139139144, 394.39439439439445, 400.40040040040043, 422.42242242242247, 440.44044044044045, 452.4524524524525, 461.4614614614615, 463.4634634634635, 467.4674674674675, 471.4714714714715, 474.4744744744745, 485.4854854854855, 486.4864864864865, 488.48848848848854, 492.49249249249254, 495.49549549549556, 498.4984984984985, 499.49949949949956, 515.5155155155155, 522.5225225225225, 533.5335335335336, 543.5435435435436, 558.5585585585586, 566.5665665665666, 567.5675675675676, 571.5715715715717, 582.5825825825826, 584.5845845845846, 586.5865865865867, 590.5905905905906, 595.5955955955957, 597.5975975975977, 599.5995995995996, 605.6056056056057, 609.6096096096097, 610.6106106106107, 614.6146146146147, 616.6166166166166, 642.6426426426427, 655.6556556556557, 665.6656656656658, 680.6806806806808, 681.6816816816818, 685.6856856856857, 688.6886886886888, 699.6996996996997, 705.7057057057058, 707.7077077077078, 709.7097097097097, 713.7137137137138, 714.7147147147148, 718.7187187187188, 722.7227227227228, 725.7257257257257, 744.7447447447448, 756.7567567567568, 773.7737737737739, 774.7747747747749, 775.7757757757759, 776.7767767767768, 780.7807807807809, 785.7857857857858, 793.7937937937938, 795.7957957957958, 801.8018018018018, 805.8058058058059, 819.8198198198199, 829.8298298298299, 830.8308308308309, 841.8418418418419, 842.842842842843, 844.8448448448449, 861.8618618618619, 864.8648648648649, 873.873873873874, 883.883883883884, 901.901901901902, 904.904904904905, 909.90990990991, 914.914914914915, 918.918918918919, 933.933933933934, 945.945945945946, 980.980980980981, 985.9859859859861, 986.9869869869871, 988.988988988989, 989.98998998999, 996.996996996997, 997.9979979979981
3.0030030030030033, 7.007007007007008, 16.016016016016017, 22.022022022022025, 45.04504504504505, 47.04704704704705, 48.04804804804805, 53.053053053053056, 63.06306306306307, 64.06406406406407, 67.06706706706707, 68.06806806806807, 71.07107107107107, 85.0850850850851, 87.0870870870871, 93.0930930930931, 98.0980980980981, 100.10010010010011, 112.11211211211213, 114.11411411411413, 117.11711711711713, 120.12012012012013, 137.13713713713716, 142.14214214214215, 147.14714714714717, 160.16016016016016, 163.16316316316318, 173.17317317317318, 175.17517517517518, 190.1901901901902, 193.19319319319322, 195.19519519519523, 221.22122122122124, 228.22822822822826, 230.23023023023026, 238.23823823823827, 252.25225225225228, 254.25425425425428, 257.25725725725727, 273.2732732732733, 276.2762762762763, 283.2832832832833, 286.2862862862863, 287.2872872872873, 296.2962962962963, 298.29829829829833, 301.30130130130135, 302.30230230230234, 303.3033033033033, 320.3203203203203, 335.33533533533534, 343.34334334334335, 344.3443443443444, 364.3643643643644, 369.3693693693694, 372.3723723723724, 375.3753753753754, 377.3773773773774, 380.3803803803804, 382.3823823823824, 383.38338338338343, 391.39139139139144, 400.40040040040043, 406.40640640640646, 426.4264264264265, 438.4384384384385, 442.4424424424425, 444.44444444444446, 450.4504504504505, 454.4544544544545, 456.4564564564565, 467.4674674674675, 473.4734734734735, 476.47647647647653, 486.4864864864865, 497.49749749749753, 505.50550550550554, 509.50950950950954, 511.51151151151157, 527.5275275275276, 528.5285285285286, 538.5385385385385, 540.5405405405406, 544.5445445445446, 547.5475475475477, 558.5585585585586, 573.5735735735736, 580.5805805805807, 581.5815815815816, 591.5915915915916, 602.6026026026027, 607.6076076076076, 612.6126126126127, 613.6136136136137, 620.6206206206207, 621.6216216216217, 631.6316316316316, 632.6326326326326, 645.6456456456457, 649.6496496496497, 652.6526526526527, 654.6546546546547, 658.6586586586587, 668.6686686686687, 672.6726726726728, 681.6816816816818, 689.6896896896898, 709.7097097097097, 711.7117117117118, 713.7137137137138, 714.7147147147148, 716.7167167167167, 717.7177177177177, 721.7217217217218, 736.7367367367368, 755.7557557557558, 758.7587587587589, 764.7647647647648, 773.7737737737739, 785.7857857857858, 794.7947947947948, 795.7957957957958, 798.7987987987989, 809.8098098098098, 817.8178178178179, 820.8208208208209, 833.8338338338339, 837.8378378378379, 843.843843843844, 845.8458458458459, 846.8468468468469, 856.8568568568569, 864.8648648648649, 865.865865865866, 870.8708708708709, 872.8728728728729, 875.875875875876, 881.881881881882, 885.885885885886, 892.892892892893, 908.908908908909, 910.910910910911, 921.921921921922, 943.9439439439441, 948.948948948949, 954.954954954955, 959.9599599599601, 962.962962962963, 968.9689689689691, 979.97997997998, 990.9909909909911
