4.004004004004004, 5.005005005005005, 6.0060060060060065, 8.008008008008009, 11.011011011011012, 31.031031031031034, 43.04304304304305, 49.04904904904905, 60.06006006006007, 66.06606606606607, 67.06706706706707, 69.06906906906907, 72.07207207207207, 74.07407407407408, 82.0820820820821, 86.0860860860861, 92.0920920920921, 93.0930930930931, 94.0940940940941, 96.0960960960961, 102.10210210210211, 124.12412412412414, 129.12912912912915, 134.13413413413414, 137.13713713713716, 140.14014014014015, 143.14314314314316, 145.14514514514516, 151.15115115115117, 156.15615615615616, 159.15915915915917, 172.1721721721722, 175.17517517517518, 205.20520520520523, 207.20720720720723, 218.21821821821823, 225.22522522522524, 228.22822822822826, 236.23623623623627, 245.24524524524526, 252.25225225225228, 255.25525525525526, 270.2702702702703, 279.2792792792793, 292.2922922922923, 303.3033033033033, 307.3073073073073, 310.31031031031034, 313.31331331331336, 323.32332332332334, 325.32532532532537, 336.3363363363364, 338.33833833833836, 341.3413413413414, 347.34734734734735, 354.35435435435437, 363.3633633633634, 365.3653653653654, 370.3703703703704, 373.3733733733734, 375.3753753753754, 376.3763763763764, 383.38338338338343, 385.3853853853854, 393.3933933933934, 397.3973973973974, 407.40740740740745, 415.41541541541545, 421.4214214214215, 423.42342342342346, 431.43143143143146, 432.43243243243245, 433.4334334334335, 444.44444444444446, 447.4474474474475, 449.4494494494495, 453.4534534534535, 455.4554554554555, 458.4584584584585, 472.47247247247253, 473.4734734734735, 474.4744744744745, 477.4774774774775, 490.4904904904905, 502.5025025025025, 503.50350350350357, 510.5105105105105, 515.5155155155155, 527.5275275275276, 529.5295295295296, 537.5375375375376, 538.5385385385385, 547.5475475475477, 549.5495495495496, 550.5505505505506, 551.5515515515516, 552.5525525525526, 554.5545545545546, 562.5625625625626, 577.5775775775776, 589.5895895895897, 590.5905905905906, 596.5965965965967, 599.5995995995996, 606.6066066066066, 607.6076076076076, 615.6156156156156, 618.6186186186187, 646.6466466466467, 647.6476476476477, 653.6536536536537, 654.6546546546547, 677.6776776776777, 678.6786786786787, 693.6936936936937, 699.6996996996997, 701.7017017017017, 705.7057057057058, 708.7087087087087, 713.7137137137138, 718.7187187187188, 724.7247247247248, 727.7277277277278, 737.7377377377378, 738.7387387387388, 740.7407407407408, 747.7477477477478, 748.7487487487488, 750.7507507507509, 754.7547547547548, 761.7617617617618, 763.7637637637638, 765.7657657657659, 766.7667667667669, 771.7717717717718, 786.7867867867868, 788.7887887887889, 789.7897897897899, 791.7917917917919, 804.8048048048049, 805.8058058058059, 819.8198198198199, 824.8248248248249, 830.8308308308309, 835.835835835836, 839.8398398398399, 841.8418418418419, 845.8458458458459, 848.8488488488489, 850.850850850851, 856.8568568568569, 858.858858858859, 861.8618618618619, 875.875875875876, 891.891891891892, 894.894894894895, 899.8998998999, 910.910910910911, 911.911911911912, 916.916916916917, 930.930930930931, 934.934934934935, 941.941941941942, 945.945945945946, 954.954954954955, 962.962962962963, 966.9669669669671, 974.9749749749751, 980.980980980981, 982.9829829829831, 984.9849849849851, 992.9929929929931, 994.9949949949951
7.007007007007008, 13.013013013013014, 28.028028028028032, 37.03703703703704, 43.04304304304305, 44.04404404404405, 47.04704704704705, 89.0890890890891, 93.0930930930931, 94.0940940940941, 100.10010010010011, 103.10310310310311, 109.10910910910911, 121.12112112112113, 126.12612612612614, 129.12912912912915, 135.13513513513516, 142.14214214214215, 143.14314314314316, 153.15315315315317, 158.15815815815816, 162.1621621621622, 197.19719719719723, 199.19919919919923, 204.20420420420422, 205.20520520520523, 217.21721721721724, 218.21821821821823, 225.22522522522524, 228.22822822822826, 230.23023023023026, 245.24524524524526, 250.25025025025028, 251.25125125125126, 263.2632632632633, 290.29029029029033, 293.29329329329335, 313.31331331331336, 328.3283283283284, 334.33433433433436, 335.33533533533534, 342.34234234234236, 350.35035035035037, 353.3533533533534, 359.3593593593594, 363.3633633633634, 369.3693693693694, 374.3743743743744, 378.3783783783784, 379.37937937937943, 389.3893893893894, 391.39139139139144, 395.39539539539544, 396.3963963963964, 399.39939939939944, 407.40740740740745, 412.41241241241244, 419.41941941941946, 422.42242242242247, 425.4254254254255, 436.43643643643645, 446.4464464464465, 447.4474474474475, 474.4744744744745, 484.48448448448454, 492.49249249249254, 494.4944944944945, 495.49549549549556, 497.49749749749753, 507.50750750750757, 509.50950950950954, 517.5175175175176, 526.5265265265266, 529.5295295295296, 537.5375375375376, 539.5395395395395, 552.5525525525526, 554.5545545545546, 566.5665665665666, 571.5715715715717, 592.5925925925926, 604.6046046046047, 612.6126126126127, 623.6236236236236, 631.6316316316316, 634.6346346346347, 642.6426426426427, 647.6476476476477, 648.6486486486488, 652.6526526526527, 655.6556556556557, 661.6616616616617, 669.6696696696697, 671.6716716716717, 675.6756756756757, 710.7107107107108, 711.7117117117118, 714.7147147147148, 715.7157157157158, 728.7287287287288, 730.7307307307308, 732.7327327327328, 745.7457457457458, 765.7657657657659, 773.7737737737739, 810.8108108108108, 819.8198198198199, 830.8308308308309, 835.835835835836, 839.8398398398399, 847.8478478478479, 869.86986986987, 882.882882882883, 894.894894894895, 912.912912912913, 914.914914914915, 917.917917917918, 918.918918918919, 920.920920920921, 926.926926926927, 934.934934934935, 940.940940940941, 953.953953953954, 958.958958958959, 965.965965965966, 967.9679679679681, 972.972972972973, 973.973973973974, 984.9849849849851
